eng_Latn,pan_Guru
"Do they have families and aunts and uncles and dogs and cats and mortgages and all that stuff?
","ਕੀ ਉਨ੍ਹਾਂ ਦੇ ਪਰਿਵਾਰ ਅਤੇ ਚਾਚੇ, ਚਾਚੇ ਅਤੇ ਬਿੱਲੀਆਂ, ਕੁੱਤੇ ਅਤੇ ਮੌਰਟਗੇਜ ਅਤੇ ਇਹ ਸਾਰੀਆਂ ਚੀਜ਼ਾਂ ਹਨ?
"
"Emphasis on the story: While searching for your uncle you will meet creatures with stories and fates of their own.
","ਕਹਾਣੀ 'ਤੇ ਜ਼ੋਰਃ ਆਪਣੇ ਚਾਚੇ ਦੀ ਭਾਲ ਕਰਦੇ ਹੋਏ ਤੁਸੀਂ ਆਪਣੀਆਂ ਖੁਦ ਦੀਆਂ ਕਹਾਣੀਆਂ ਅਤੇ ਭਵਿੱਖ ਨਾਲ ਜੀਵਾਣੂਆਂ ਨੂੰ ਮਿਲੋਗੇ.
"
"Following the death of her uncle William IV on 20 June 1837, Victoria became Queen at the age of 18 years old.
","20 ਜੂਨ-ਆਪਣੇ ਚਾਚੇ ਕਿੰਗ ਵਿਲੀਅਮ ਦੀ ਮੌਤ ਮਗਰੋਂ 18 ਸਾਲ ਦੀ ਵਿਕਟੋਰੀਆ ਇੰਗਲੈਂਡ ਦੀ ਰਾਣੀ ਬਣੀ।
"
"For Bob Rombough, it was a difficult but necessary decision to place his uncle Kenny into long-term care at Our Lady of the Rosary Hospital in Castor.
","ਬੌਬ Rombough ਲਈ, ਇਸ ਨੂੰ ਇੱਕ ਮੁਸ਼ਕਲ ਹੈ, ਪਰ ਜ਼ਰੂਰੀ Castor ਵਿਚ ਮਾਲਾ ਹਸਪਤਾਲ ਦੇ ਸਾਡਾ ਲੇਡੀ 'ਤੇ ਲੰਬੀ-ਅਵਧੀ ਸੰਭਾਲ ਵਿੱਚ ਆਪਣੇ ਚਾਚੇ Kenny ਰੱਖਣ ਦਾ ਫੈਸਲਾ ਕੀਤਾ ਸੀ.
"
"Gombu was born in Khumbu, Nepal, as did many of his relatives including his uncle Tenzing Norgay.
","ਗੋਂਬੂ ਦਾ ਜਨਮ ਨੇਪਾਲ ਦੇ ਖੁੰਬੂ ਵਿੱਚ ਹੋਇਆ ਸੀ, ਜਿਵੇਂ ਉਸਦੇ ਚਾਚੇ ਤੇਨਜ਼ਿੰਗ ਨੋਰਗੇ ਸਮੇਤ ਉਸਦੇ ਬਹੁਤ ਸਾਰੇ ਰਿਸ਼ਤੇਦਾਰਾਂ ਨੇ ਕੀਤਾ ਸੀ।
"
"Gombu was born in Khumbu, Nepal, as did many of his relatives, including his uncle Tenzing Norgay.
","ਗੋਂਬੂ ਦਾ ਜਨਮ ਨੇਪਾਲ ਦੇ ਖੁੰਬੂ ਵਿੱਚ ਹੋਇਆ ਸੀ, ਜਿਵੇਂ ਉਸਦੇ ਚਾਚੇ ਤੇਨਜ਼ਿੰਗ ਨੋਰਗੇ ਸਮੇਤ ਉਸਦੇ ਬਹੁਤ ਸਾਰੇ ਰਿਸ਼ਤੇਦਾਰਾਂ ਨੇ ਕੀਤਾ ਸੀ।
"
"He follows in the footsteps of his grandfather Memo, his father Isaac Sr., his uncles Eduardo and Guillermo, and his older brother Diego, who all fought professionally.
","ਉਹ ਆਪਣੇ ਦਾਦਾ ਮੇਮੋ, ਉਸਦੇ ਪਿਤਾ ਆਈਜ਼ਕ ਸੀਨੀਅਰ, ਉਸਦੇ ਚਾਚੇ ਐਡੁਆਰਡੋ ਅਤੇ ਗਿਲੇਰਮੋ ਅਤੇ ਉਸਦੇ ਵੱਡੇ ਭਰਾ ਡਿਏਗੋ ਦੇ ਨਕਸ਼ੇ ਕਦਮਾਂ 'ਤੇ ਚੱਲਦਾ ਹੈ, ਜੋ ਸਾਰੇ ਪੇਸ਼ੇਵਰ ਤੌਰ 'ਤੇ ਲੜੇ ਸਨ।
"
"He is my paternal uncle.
","ਉਹ ਮੇਰਾ ਪੱਗ-ਵੱਟ ਭਾਈ ਐ।
"
"He is our son, brother, uncle and father.
","ਉਹੀ ਸਾਡਾ (ਅਸਲ) ਭਰਾ ਹੈ, ਪੁੱਤਰ ਹੈ, ਪਿਤਾ ਹੈ, ਮਾਂ ਹੈ ॥
"
"He was my uncle's as well.
","ਉਹ ਮੇਰਾ ਗਰਾਈਂ ਵੀ ਸੀ।
"
"He was the father of the scientist Homi J. Bhabha and thus Dorabji was Homi Bhabha's uncle by marriage.
","ਉਹ ਵਿਗਿਆਨੀ ਹੋਮੀ ਜੇ ਭਾਭਾ ਦਾ ਪਿਤਾ ਸੀ ਅਤੇ ਇਸ ਤਰ੍ਹਾਂ ਦੋਰਾਬ ਹੋਮੀ ਭਾਭਾ ਦਾ ਫੁਫੜ ਸੀ।
"
"He was the last ruler of the Vijayanagara Empire, who came to power in 1642 following the death of his uncle Venkata III.
","ਸ਼ਰੀਰੰਗ 3 ਵਿਜੈਨਗਰ ਸਾਮਰਾਜ ਦਾ ਆਖਰੀ ਰਾਜਾ ਸੀ, ਜੋ ਆਪਣੇਚਾਚੇ ਵੈਂਕਟ ਤੀਜੇ ਦੀ ਮੌਤ ਤੋਂ ਬਾਅਦ 1642 ਵਿੱਚ ਸੱਤਾ ਵਿੱਚ ਆਇਆ ਸੀ।
"
"Her mother was a descendant of the uncle of Tipu Sultan, the 18th-century ruler of the Kingdom of Mysore.
","ਉਹ 18ਵੀਂ ਸਦੀ ਵਿਚ ਮੈਸੂਰ ਦੇ ਰਾਜਾ ਰਹੇ ਟੀਪੂ ਸੁਲਤਾਨ ਦੀ ਵੰਸ਼ਜ ਸੀ।
"
"His colleagues said that Mehmet Aydın, who came to work with his uncles from Van Erciş, would be mentioned a week later, that they were working with overtime on the construction site, that there was no lighting and light on the walkways and they had to walk with the mobile phone light.
","ਉਸ ਦੇ ਸਾਥੀਆਂ ਨੇ ਕਿਹਾ ਕਿ ਮਹਿਮਤ ਅਯਦਾਨ, ਜੋ ਆਪਣੇ ਚਾਚੇ ਨਾਲ ਵੈਨ ਇਰਸੀਏ ਤੋਂ ਕੰਮ ਲਈ ਆਇਆ ਸੀ, ਦਾ ਇਕ ਹਫ਼ਤੇ ਬਾਅਦ ਜ਼ਿਕਰ ਕੀਤਾ ਜਾਵੇਗਾ, ਨੇ ਕਿਹਾ ਕਿ ਉਹ ਉਸਾਰੀ ਵਾਲੀ ਥਾਂ ਉੱਤੇ ਓਵਰਟਾਈਮ ਨਾਲ ਕੰਮ ਕਰ ਰਹੇ ਸਨ, ਕਿ ਵਾਕਵੇਅ ਤੇ ਕੋਈ ਲਾਈਟ ਅਤੇ ਲਾਈਟ ਨਹੀਂ ਸੀ ਅਤੇ ਉਨ੍ਹਾਂ ਨੂੰ ਮੋਬਾਈਲ ਫੋਨ ਦੀ ਲਾਈਟ ਨਾਲ ਤੁਰਨਾ ਪਿਆ.
"
"His father and uncle were military advisers of the emperor.
","ਉਨ੍ਹਾਂ ਦੇ ਪਿਤਾ ਸਾਮਰਾਜ ਦਾ ਫੀਲਡ ਮਾਰਸ਼ਲ ਅਤੇ ਫੌਜੀ ਸਲਾਹਕਾਰ ਸਨ.
"
"His father and uncles were freedom fighters.
","ਉਨ੍ਹਾਂ ਦੇ ਮਾਤਾ-ਪਿਤਾ ਸੁਤੰਤਰਤਾ ਸੈਨਾਨੀ ਸਨ।
"
"His father and uncles were members of the Ghadar Party, headed by Kartar Singh Sarabha and Har Dayal.
","ਉਸ ਦੇ ਪਿਤਾ ਅਤੇ ਚਾਚੇ ਕਰਤਾਰ ਸਿੰਘ ਸਰਾਭਾ ਅਤੇ ਹਰਦਿਆਲ ਦੀ ਅਗਵਾਈ ਵਿੱਚ ਭਾਰਤ ਦੀ ਸੁਤੰਤਰਤਾ ਲਈ ਸਰਗਰਮ ਗਦਰ ਪਾਰਟੀ ਦੇ ਮੈਂਬਰ ਸਨ।
"
"His grand father and uncle both lost their lives in the 1918 explosion there.
","ਮੇਰੇ ਦਾਦਾ ਜੀ ਅਤੇ ਉਨ੍ਹਾਂ ਦੇ ਦੋ ਭਰਾ 1918 ਦੀ ਪਲੇਗ (influenza outbreak) ਸਮੇਂ ਮਾਰੇ ਗਏ।
"
"His paternal uncle was the Indian physicist and nobel laureate C. V. Raman.
","ਉਹ ਨੋਬਲ ਪੁਰਸਕਾਰ ਜੇਤੂ ਭੌਤਿਕ ਵਿਗਿਆਨੀ ਸਰ ਸੀ.ਵੀ. ਰਮਨ ਦੇ ਭਤੀਜੇ ਸਨ।
"
"His uncle Suresh Oberoi is a very famous actor in the film industry.
","ਉਨ੍ਹਾਂ ਦੇ ਪਿਤਾ ਸੁਰੇਸ਼ ਓਬਰਾਏ ਫਿਲਮ ਇੰਡਸਟਰੀ ਦੇ ਮਸ਼ਹੂਰ ਐਕਟਰ ਹਨ।
"
"His uncle was the Nobel Prize-winning Indian physicist, Sir C. V. Raman.
","ਉਹ ਨੋਬਲ ਪੁਰਸਕਾਰ ਜੇਤੂ ਭੌਤਿਕ ਵਿਗਿਆਨੀ ਸਰ ਸੀ.ਵੀ. ਰਮਨ ਦੇ ਭਤੀਜੇ ਸਨ।
"
"In 1872,[1] at the age of 19, Bormann married her maternal uncle, José Bernardino Bormann, a military marshal who had served in the Paraguayan War.
","1872 ਵਿੱਚ, 19 ਸਾਲ ਦੀ ਉਮਰ 'ਚ, ਬੋਰਮਨ ਨੇ ਆਪਣੇ ਮਾਮੇ, ਜੋਸ ਬੇਰਨਾਰਡੀਨੋ ਬੋਰਮਨ, ਇੱਕ ਫੌਜੀ ਮਾਰਸ਼ਲ ਨਾਲ ਵਿਆਹ ਕਰਵਾਇਆ ਜਿਸ ਨੇ ਪੈਰਾਗੁਏਵੀ ਜੰਗ ਵਿੱਚ ਸੇਵਾ ਕੀਤੀ।
"
"In 1880 his family moved to the city of Munich where his father and uncle opened a company.
","1880 ਵਿੱਚ ਉਨ੍ਹਾਂ ਦਾ ਪਰਵਾਰ ਮਿਊਨਿਖ ਸ਼ਹਿਰ ਚਲਾ ਗਿਆ ਜਿੱਥੇ ਉਹਨਾਂ ਦੇ ਪਿਤਾ ਅਤੇ ਚਾਚੇ ਨੇ ਇਕ ਇਲੈਕਟ੍ਰੋਨਿਕ ਕੰਪਨੀ ਖੋਲੀ ।
"
"In 1880, his family moved to the city of Munich where his father and uncle founded Elektrotechnische Fabrik J. Einstein & Co. Opened a company called.
","1880 ਵਿੱਚ ਉਨ੍ਹਾਂ ਦਾ ਪਰਵਾਰ ਮਿਊਨਿਖ ਸ਼ਹਿਰ ਚਲਾ ਗਿਆ ਜਿੱਥੇ ਉਹਨਾਂ ਦੇ ਪਿਤਾ ਅਤੇ ਚਾਚੇ ਨੇ ਇਕ ਇਲੈਕਟ੍ਰੋਨਿਕ ਕੰਪਨੀ ਖੋਲੀ ।
"
"In 1880, the family moved to Munich, where Einstein&apos;s father and his uncle Jakob founded Elektrotechnische Fabrik.
","1880 ਵਿੱਚ ਉਨ੍ਹਾਂ ਦਾ ਪਰਵਾਰ ਮਿਊਨਿਖ ਸ਼ਹਿਰ ਚਲਾ ਗਿਆ ਜਿੱਥੇ ਉਹਨਾਂ ਦੇ ਪਿਤਾ ਅਤੇ ਚਾਚੇ ਨੇ ਇਕ ਇਲੈਕਟ੍ਰੋਨਿਕ ਕੰਪਨੀ ਖੋਲੀ ।
"
"In 1880, the family moved to munich, where einsteins father and his uncle jakob founded elektrotechnische fabrik j.
","1880 ਵਿੱਚ ਉਨ੍ਹਾਂ ਦਾ ਪਰਵਾਰ ਮਿਊਨਿਖ ਸ਼ਹਿਰ ਚਲਾ ਗਿਆ ਜਿੱਥੇ ਉਹਨਾਂ ਦੇ ਪਿਤਾ ਅਤੇ ਚਾਚੇ ਨੇ ਇਕ ਇਲੈਕਟ੍ਰੋਨਿਕ ਕੰਪਨੀ ਖੋਲੀ ।
"
"In 1956, he had to leave his maternal uncle's home and moved to a slum at Ultadanga along with his mother and brother.
","1956 ਵਿਚ, ਉਸਨੂੰ ਆਪਣੇ ਮਾਮੇ ਦਾ ਘਰ ਛੱਡਣਾ ਪਿਆ ਅਤੇ ਆਪਣੀ ਮਾਂ ਅਤੇ ਭਰਾ ਨਾਲ ਉਲਟਾਦੰਗਾ ਦੀ ਝੁੱਗੀ ਵਿੱਚ ਚਲੇ ਗਿਆ।
"
"In return for his protection, he served his uncle in Krakow until 1512, the year he died.
","ਆਪਣੀ ਸੁਰੱਖਿਆ ਦੇ ਬਦਲੇ ਵਿਚ, ਉਸਨੇ 1512 ਤਕ ਕ੍ਰਾਕੋ ਵਿਚ ਆਪਣੇ ਚਾਚੇ ਦੀ ਸੇਵਾ ਕੀਤੀ, ਜਿਸ ਸਾਲ ਉਹ ਮਰਿਆ.
"
"In the central box, Napoleon III inspires the allegorical figure of France who outlines under his protection a new artistic era: a fine example of a strategy of personification of power carried out in the wake of the famous uncle whose life it is to extend. work on the protection of the arts.
","ਕੇਂਦਰੀ ਬਕਸੇ ਵਿਚ, ਨੈਪੋਲੀਅਨ ਤੀਜਾ ਫਰਾਂਸ ਦੇ ਰੂਪਕ ਸ਼ਖਸੀਅਤ ਨੂੰ ਪ੍ਰੇਰਿਤ ਕਰਦਾ ਹੈ ਜੋ ਉਸਦੀ ਸੁਰੱਖਿਆ ਹੇਠ ਇਕ ਨਵਾਂ ਕਲਾਤਮਕ ਯੁੱਗ ਦੀ ਰੂਪ ਰੇਖਾ ਦਿੰਦਾ ਹੈਃ ਮਸ਼ਹੂਰ ਚਾਚੇ ਜਿਸਦੀ ਉਮਰ ਇਸਦੀ ਉਮਰ ਵਿਚ ਵਧਾਈ ਗਈ ਹੈ ਦੇ ਮੱਦੇਨਜ਼ਰ ਕੀਤੀ ਗਈ ਸ਼ਕਤੀ ਦੇ ਵਿਅਕਤੀਗਤਕਰਨ ਦੀ ਰਣਨੀਤੀ ਦੀ ਇਕ ਵਧੀਆ ਉਦਾਹਰਣ ਹੈ.
"
"In this upcoming film, Arjun Kapoor essays a double role while Anil Kapoor plays the role of his uncle.
","ਇਸ ਫ਼ਿਲਮ ਵਿੱਚ ਅਦਾਕਾਰ ਅਰਜੁਨ ਕਪੂਰ ਦਾ ਡਬਲ ਰੋਲ ਹੈ ਜਦਕਿ ਅਨਿਲ ਕਪੂਰ ਆਪਣੀ ਅਦਾਕਾਰੀ ਦੇ ਦਮ 'ਤੇ ਦਰਸ਼ਕਾਂ ਨੂੰ ਹੱਸਣ ਲਈ ਮਜਬੂਰ ਕਰ ਦਿੰਦੇ ਹਨ।
"
"It is up to the future Napoleon III to continue the work of his uncle.
","ਇਹ ਭਵਿੱਖ ਦੇ ਨੈਪੋਲੀਅਨ ਤੀਜੇ 'ਤੇ ਨਿਰਭਰ ਕਰਦਾ ਹੈ ਕਿ ਉਹ ਆਪਣੇ ਚਾਚੇ ਦੇ ਕੰਮ ਨੂੰ ਜਾਰੀ ਰੱਖੇ.
"
"Lassiter said his uncle left behind six children.
","ਲਸਿਟਰ ਨੇ ਕਿਹਾ ਕਿ ਉਸ ਦੇ ਚਾਚੇ ਨੇ ਛੇ ਬੱਚਿਆਂ ਨੂੰ ਪਿੱਛੇ ਛੱਡ ਦਿੱਤਾ.
"
"Meanwhile, although absent from Poland, he was elected canon of Frauenburg, and his uncle accepted the position by proxy of his nephew, who would not take office until 1501.
","ਹਾਲਾਂਕਿ, ਪੋਲੈਂਡ ਤੋਂ ਗ਼ੈਰਹਾਜ਼ਰ ਹੋਣ ਦੇ ਬਾਵਜੂਦ, ਉਹ ਫ੍ਰੂਏਨਬਰਗ ਦਾ ਕੈਨਨ ਚੁਣਿਆ ਗਿਆ, ਅਤੇ ਉਸਦੇ ਚਾਚੇ ਨੇ ਆਪਣੇ ਭਤੀਜੇ ਦੀ ਪ੍ਰੌਕਸੀ ਦੁਆਰਾ ਇਸ ਅਹੁਦੇ ਨੂੰ ਸਵੀਕਾਰ ਕਰ ਲਿਆ, ਜੋ 1501 ਤੱਕ ਅਹੁਦਾ ਨਹੀਂ ਲਵੇਗਾ।
"
"My uncle was a cancer patient.
","ਮੇਰਾ ਸਹੁਰਾ ਕੈਂਸਰ ਦਾ ਮਰੀਜ਼ ਸੀ।
"
"My uncle was a second father to me.
","ਮੇਰੇ ਚਾਚੇ ਮੇਰੇ ਲਈ ਦੂਸਰੇ ਪਿਤਾ ਸਨ.
"
"NEW YORK: In a shocker, a 60-year-old US woman has discovered that her late husband was in fact her father, after an uncle told her the truth
","ਨਿਊਯਾਰਕ- ਇਕ ਹੈਰਾਨੀਜਨਕ ਮਾਮਲੇ ਵਿਚ 60 ਸਾਲਾ ਔਰਤ ਨੂੰ ਆਪਣੀ ਪਤੀ ਦੀ ਮੌਤ ਦੇ ਬਾਅਦ ਪਤਾ ਲੱਗਿਆ ਕਿ ਉਹ ਹੀ ਇਸਦਾ ਪਿਤਾ ਸੀ।
"
"Naveen does not need to worry about her future; she has her other mother, Umi, her uncles, relatives and father to look after her.
","'ਨਵੀਨ ਨੂੰ ਆਪਣੇ ਭਵਿੱਖ ਬਾਰੇ ਚਿੰਤਾ ਕਰਨ ਦੀ ਜ਼ਰੂਰਤ ਨਹੀਂ, ਉਸ ਦੀ ਆਪਣੀ ਮਾਂ ਦੀ ਮਾਂ, ਉਨਮੀ, ਉਸ ਦੇ ਚਾਚੇ, ਰਿਸ਼ਤੇਦਾਰਾਂ ਅਤੇ ਪਿਤਾ ਦੀ ਦੇਖਭਾਲ ਕਰਨ ਦੀ ਜ਼ਰੂਰਤ ਹੈ.
"
"New York: In a shocker, a 60-year-old US woman has discovered that her late husband was in fact her father, after an uncle told her the truth.
","ਨਿਊਯਾਰਕ- ਇਕ ਹੈਰਾਨੀਜਨਕ ਮਾਮਲੇ ਵਿਚ 60 ਸਾਲਾ ਔਰਤ ਨੂੰ ਆਪਣੀ ਪਤੀ ਦੀ ਮੌਤ ਦੇ ਬਾਅਦ ਪਤਾ ਲੱਗਿਆ ਕਿ ਉਹ ਹੀ ਇਸਦਾ ਪਿਤਾ ਸੀ।
"
"Next seen as a young man of eighteen, Jack (Nicholas Hault) heads off to market to sell his uncle's horse and cart.
","18 ਸਾਲਾਂ ਦਾ ਜਵਾਨ ਹੋਣ ਦੇ ਨਾਤੇ, ਜੈਕ (ਨਿਕੋਲਸ ਹੌਲਟ) ਆਪਣੇ ਚਾਚੇ ਦਾ ਘੋੜਾ ਅਤੇ ਕਾਰਟ ਵੇਚਣ ਲਈ ਬਾਜ਼ਾਰ ਲਈ ਰਵਾਨਾ ਹੋਇਆ.
"
"Nirav Modi and his maternal uncle Mehul Choksi, along with bank officials, fraudulently loaned more than Rs 14,000 crore from Punjab National Bank.
","ਨੀਰਵ ਮੋਦੀ ਅਤੇ ਉਸਦੇ ਮਾਮੇ ਮੇਹੁਲ ਚੋਕਸੀ ਨੇ ਬੈਂਕ ਅਧਿਕਾਰੀਆਂ ਦੇ ਨਾਲ ਮਿਲ ਕੇ ਪੰਜਾਬ ਨੈਸ਼ਨਲ ਬੈਂਕ ਵਿਚ ਕਰੀਬ 14,000 ਕਰੋੜ ਰੁਪਏ ਤੋਂ ਵੱਧ ਦੀ ਧੋਖਾਧੜੀ ਕੀਤੀ ਸੀ।
"
"Nirav Modi and his maternal uncle Mehul Choksi, together with bank officials, fraudulently loaned more than 14 thousand crore rupees to Punjab National Bank.
","ਨੀਰਵ ਮੋਦੀ ਅਤੇ ਉਸਦੇ ਮਾਮੇ ਮੇਹੁਲ ਚੋਕਸੀ ਨੇ ਬੈਂਕ ਅਧਿਕਾਰੀਆਂ ਦੇ ਨਾਲ ਮਿਲ ਕੇ ਪੰਜਾਬ ਨੈਸ਼ਨਲ ਬੈਂਕ ਵਿਚ ਕਰੀਬ 14,000 ਕਰੋੜ ਰੁਪਏ ਤੋਂ ਵੱਧ ਦੀ ਧੋਖਾਧੜੀ ਕੀਤੀ ਸੀ।
"
"On June 13, 2010 Asha called Yogesh to her uncle Om Prakash's house, saying they wanted to talk about their marriage.
","13 ਜੂਨ, 2010 ਨੂੰ ਆਸ਼ਾ ਨੇ ਯੋਗੇਸ਼ ਨੂੰ ਆਪਣੇ ਚਾਚੇ ਓਮ ਪ੍ਰਕਾਸ਼ ਦੇ ਘਰ ਸੱਦਿਆ।
"
"On his return to England, he sought the protection of his uncle, Moses Kean, a mimic, ventriloquist and general entertainer, who, besides continuing his pantomimic studies, introduced him to the study of Shakespeare.
","ਇੰਗਲੈਂਡ ਵਾਪਸ ਆਉਣ 'ਤੇ, ਉਸਨੇ ਆਪਣੇ ਚਾਚੇ, ਮੂਸਾ ਕੇਨ, ਇੱਕ ਮਨਮੋਹਣੀ, ਵਿਅੰਜਣਕਾਰੀ ਅਤੇ ਆਮ ਮਨੋਰੰਜਨ ਦੀ ਸੁਰੱਖਿਆ ਦੀ ਮੰਗ ਕੀਤੀ, ਜੋ ਆਪਣੇ ਵਿਅੰਗਾਤਮਕ ਅਧਿਐਨਾਂ ਨੂੰ ਜਾਰੀ ਰੱਖਣ ਤੋਂ ਇਲਾਵਾ, ਉਨ੍ਹਾਂ ਨੇ ਸ਼ੇਕਸਪੀਅਰ ਦੇ ਅਧਿਐਨ ਵਿੱਚ ਪੇਸ਼ ਕੀਤਾ।
"
"Once a close-knit family of four maternal uncles now have walls not only between their houses but within their hearts as well.
","ਇਕ ਵਾਰ ਉਸ ਦੇ ਚਾਰ ਮਾਮੇ-ਚਾਚੇ ਦੇ ਇਕ ਨਜ਼ਦੀਕੀ ਪਰਿਵਾਰ ਨੇ ਹੁਣ ਉਨ੍ਹਾਂ ਦੇ ਘਰਾਂ ਦੇ ਵਿਚਕਾਰ ਹੀ ਨਹੀਂ ਬਲਕਿ ਉਨ੍ਹਾਂ ਦੇ ਦਿਲਾਂ ਵਿਚ ਵੀ ਕੰਧਾਂ ਬਣ ਗਈਆਂ ਸਨ।
"
"Once a close-knit family of his four maternal uncles now had a wall, not only between their houses but their hearts as well.
","ਇਕ ਵਾਰ ਉਸ ਦੇ ਚਾਰ ਮਾਮੇ-ਚਾਚੇ ਦੇ ਇਕ ਨਜ਼ਦੀਕੀ ਪਰਿਵਾਰ ਨੇ ਹੁਣ ਉਨ੍ਹਾਂ ਦੇ ਘਰਾਂ ਦੇ ਵਿਚਕਾਰ ਹੀ ਨਹੀਂ ਬਲਕਿ ਉਨ੍ਹਾਂ ਦੇ ਦਿਲਾਂ ਵਿਚ ਵੀ ਕੰਧਾਂ ਬਣ ਗਈਆਂ ਸਨ।
"
"Once a close-knit family of his four maternal uncles now had walls not only between their houses but within their hearts as well.
","ਇਕ ਵਾਰ ਉਸ ਦੇ ਚਾਰ ਮਾਮੇ-ਚਾਚੇ ਦੇ ਇਕ ਨਜ਼ਦੀਕੀ ਪਰਿਵਾਰ ਨੇ ਹੁਣ ਉਨ੍ਹਾਂ ਦੇ ਘਰਾਂ ਦੇ ਵਿਚਕਾਰ ਹੀ ਨਹੀਂ ਬਲਕਿ ਉਨ੍ਹਾਂ ਦੇ ਦਿਲਾਂ ਵਿਚ ਵੀ ਕੰਧਾਂ ਬਣ ਗਈਆਂ ਸਨ।
"
"Pliny the Younger refers to Tacitus's reliance upon his uncle's book, the History of the German Wars.
","ਛੋਟੇ ਪਲੀਨੀ ਨੇ ਟੈਸੀਟਸ ਦੀ ਆਪਣੇ ਅੰਕਲ ਦੀ ਕਿਤਾਬ, ਜਰਮਨ ਯੁੱਧਾਂ ਦਾ ਇਤਿਹਾਸ ਤੇ ਨਿਰਭਰਤਾ ਦਾ ਜ਼ਿਕਰ ਕਰਦਾ ਹੈ।
"
"Raylene began acting when she was 5 years old.[5] With help from her uncle, who is a producer, she appeared on Hunter and 21 Jump Street.[4]
","ਰੇਲੇਨੀ ਨੇ ਅਦਾਕਾਰੀ 5 ਸਾਲ ਦੀ ਉਮਰ ਤੋਂ ਕਰਨੀ ਸ਼ੁਰੂ ਕੀਤ[5] ਆਪਣੇ ਅੰਕਲ ਦੀ ਮਦਦ ਨਾਲ, ਜੋ ਇੱਕ ਨਿਰਮਾਤਾ ਹੈ, ਇਸਨੂੰ ਹੰਟਰ ਅਤੇ 21 ਜੰਪ ਸਟ੍ਰੀਟ ਵਿੱਚ ਕੰਮ ਕਰਨ ਦਾ ਮੌਕਾ ਮਿਲਿਆ।
"
"So, it could be the bride's mother, sister, uncle, brother etc...
","ਇਸ ਲਈ ਇਹ ਪਤੀ / ਪਤਨੀ, ਇੱਕ ਭਰਾ, ਮਾਸੀ, ਚਚੇਰਾ ਭਰਾ, ਆਦਿ ਹੋ ਸਕਦਾ ਹੈ.
"
"Speaking to the media, Sheikh's father and uncle pleaded with the U.S. government to make schools safer for their students.
","ਮੀਡੀਆ ਨਾਲ ਗੱਲ ਕਰਦੇ ਹੋਏ, ਸ਼ੇਖ ਦੇ ਪਿਤਾ ਅਤੇ ਚਾਚੇ ਨੇ ਅਮਰੀਕਾ ਸਰਕਾਰ ਨੂੰ ਅਪੀਲ ਕੀਤੀ, ਕਿ ਉਹ ਆਪਣੇ ਵਿਦਿਆਰਥੀਆਂ ਲਈ ਸਕੂਲਾਂ ਨੂੰ ਸੁਰੱਖਿਅਤ ਬਣਾਉਣ।
"
"Stephen, hearing of the death of his uncle, rode to Winchester, where, with the support of his brother, Henry of Blois, Bishop of Winchester, he took control of the treasury.
","ਸਟੀਫਨ, ਆਪਣੇ ਚਾਚੇ ਦੀ ਮੌਤ ਦੀ ਖ਼ਬਰ ਸੁਣਦਿਆਂ, ਵਿਨਚੇਸਟਰ ਚਲਾ ਗਿਆ, ਜਿੱਥੇ ਉਸਨੇ ਆਪਣੇ ਭਰਾ, ਹੈਨਰੀ, ਬਲੌਇਸ, ਵਿਨਚੇਸਟਰ ਦੇ ਬਿਸ਼ਪ ਦੇ ਸਮਰਥਨ ਨਾਲ, ਖ਼ਜ਼ਾਨੇ ਨੂੰ ਆਪਣੇ ਕਬਜ਼ੇ ਵਿਚ ਲੈ ਲਿਆ।
"
"Suhasini attended the Municipal Elementary School in Paramakudi, before moving to Madras aged 12 to live with her grandmother and uncle Kamal Haasan.
","ਸੁਹਾਸਿਨੀ ਨੇ ਆਪਣੀ ਦਾਦੀ ਅਤੇ ਚਾਚੇ ਕਮਲ ਹਸਨ ਨਾਲ ਰਹਿਣ ਲਈ 12 ਸਾਲ ਦੀ ਉਮਰ ਵਿੱਚ ਮਦਰਾਸ ਜਾਣ ਤੋਂ ਪਹਿਲਾਂ, ਪਰਮਕੁਦੀ ਦੇ ਮਿਊਂਸਪਲ ਐਲੀਮੈਂਟਰੀ ਸਕੂਲ ਵਿੱਚ ਪੜ੍ਹਿਆ।
"
"Take your time to explore the world to uncle deeper into the narrative.
","ਕਥਾ ਵਿਚ ਡੂੰਘੇ ਜਾਣ ਲਈ ਸੰਸਾਰ ਨੂੰ ਖੋਜਣ ਲਈ ਆਪਣਾ ਸਮਾਂ ਲਓ.
"
