eng_Latn,pan_Guru
"Actor Ayushmann Khurrana and his wife Tahira Kashyap attended the baby shower of their sister-in-law Aakriti Ahuja.
","ਆਯੁਸ਼ਮਾਨ ਖੁਰਾਣਾ ਦੇ ਭਰਾ ਅਤੇ ਅਦਾਕਾਰ ਅਪਾਰਸ਼ਕਤੀ ਖੁਰਾਣਾ ਵੀ ਆਪਣੀ ਪਤਨੀ ਨਾਲ ਕਾਰਤਿਕ ਆਰਿਅਨ ਦੀ ਬਰਥਡੇ ਪਾਰਟੀ ਵਿੱਚ ਪਹੁੰਚੇ ਸਨ।
"
"A case has been registered against the woman's husband, father-in-law, mother-in-law and sister-in-law, the police added.
","ਪੁਲਸ ਨੇ ਔਰਤ ਦੇ ਦਿਓਰ, ਦਰਾਣੀ ਅਤੇ ਸੱਸ ਖਿਲਾਫ ਮਾਮਲਾ ਦਰਜ ਕਰ ਲਿਆ ਹੈ।
"
"After that we went to my sister-in-law’s house.
","ਇਸ ਤੋਂ ਬਾਅਦ ਉਹ ਆਪਣੀ ਦਾਦੀ ਦੇ ਘਰ ਗਈ।
"
"The victim's sister-in-law says it's not possible to go on living in the house because ""there are too many memories peeking out of every corner"".
","ਪੀੜਤਾ ਦੇ ਭਰਜਾਈ ਕਹਿੰਦੇ ਹਨ ਕਿ ਇਸ ਘਰ ਵਿੱਚ ਰਹਿਣਾ ਸੰਭਵ ਨਹੀਂ ਹੈ ਕਿਉਂਕਿ ""ਇੱਥੇ ਹਰ ਖੂੰਜੇ ਵਿੱਚੋਂ ਬਹੁਤ ਸਾਰੀਆਂ ਯਾਦਾਂ ਝਾਕ ਰਹੀਆਂ ਹਨ""।
"
"His wife and sister-in-law also died.
","ਇਸ ਦੀ ਪਤਨੀ ਅਤੇ ਭਰਾ ਮਰ ਗਏ।
"
"She was a dear sister-in-law.
","ਉਹ ਉਸ ਦਾ ਪਿਆਰਾ ਭਤੀਜਾ ਸੀ।
"
"Her mother and sister-in-law were seriously sick.
","ਦਾਦੀ ਅਤੇ ਮਾਂ ਦਾ ਰੋ-ਰੋ ਕੇ ਬੁਰਾ ਹਾਲ ਸੀ।
"
"A case was registered against her husband, mother-in-law and sister-in-law.
","ਉਨ੍ਹਾਂ ਵੱਲੋਂ ਉਸਦੇ ਪਤੀ, ਸੱਸ ਅਤੇ ਦਿਓਰ ਖਿਲਾਫ ਸ਼ਿਕਾਇਤ ਦਰਜ ਕਰਵਾਈ ਗਈ ਹੈ।
"
"The police have lodged a case against three people - her husband, father-in-law and sister-in-law - in connection with the incident.
","ਪੁਲਸ ਨੇ ਵੀ ਐਕਸ਼ਨ ਵਿੱਚ ਆਉਂਦੇ ਹੋਏ ਕੁੜੀ ਦੇ ਬਿਆਨਾਂ ’ਤੇ ਉਸ ਦੇ ਪਤੀ, ਸੱਸ-ਸਹੁਰਾ ਅਤੇ ਤਿੰਨ ਹੋਰ ਰਿਸ਼ਤੇਦਾਰਾਂ ਖਿਲਾਫ਼ ਮਾਮਲਾ ਦਰਜ ਕਰ ਲਿਆ ਹੈ।
"
"At the time of the incident, Saif Ali Khan was accompanied by wife Kareena Kapoor , sister-in-law Karisma Kapoor, friends Malaika Arora Khan, Amrita Arora and other friends.
","ਇਸ ਦੌਰਾਨ ਕਰੀਨਾ ਕਪੂਰ ਤੋਂ ਇਲਾਵਾ ਪਤੀ ਸੈਫ ਅਲੀ ਖਾਨ, ਭੈਣ ਕਰਿਸ਼ਮਾ ਕਪੂਰ, ਅੰਮ੍ਰਿਤਾ ਅਰੋੜਾ ਖਾਨ ਨਾਲ ਹੋਰ ਵੀ ਕਈ ਖਾਸ ਦੋਸਤ ਨਜ਼ਰ ਆਏ।
"
"Giving details of the film, the co producer Anurag Kashyap stated that the film is a biopic based on the life of the oldest sharpshooters, Chandro Tomar and her sister-in-law Prakashi Tomar.
","ਫਿਲਮ ਦੇ ਵੇਰਵੇ ਦਿੰਦੇ ਹੋਏ ਸਹਿ ਨਿਰਮਾਤਾ ਅਨੁਰਾਗ ਕਸ਼ਯਪ ਨੇ ਦੱਸਿਆ ਕਿ ਇਹ ਫ਼ਿਲਮ ਬਾਇਓਪਿਕ ਹੈ ਜੋ ਸਭ ਤੋਂ ਪੁਰਾਣੇ ਸ਼ਾਰਪਸ਼ੂਟਰਾਂ, ਚੰਦਰੋ ਤੋਮਰ ਅਤੇ ਉਸ ਦੀ ਭਰਜਾਈ ਪ੍ਰਕਾਸ਼ੀ ਤੋਮਰ ਦੀ ਜ਼ਿੰਦਗੀ 'ਤੇ ਅਧਾਰਿਤ ਹੈ।
"
"Actress Amrita Arora who is the younger sister of Malaika Arora Khan, Arpita's sister-in-law posed with the bride-to-be.
","ਸਲਮਾਨ ਖ਼ਾਨ ਨੂੰ ਮਿਲਣ ਆਈ ਮਲਾਇਕਾ ਅਰੋੜਾ ਦੀ ਭੈਣ ਤੇ ਬੌਲੀਵੁੱਡ ਐਕਟਰ ਅੰਮ੍ਰਿਤਾ ਅਰੋੜਾ।
"
"His mother and sister-in-law had been detained.
","ਉਸਨੂੰ ਅਤੇ ਉਸਦੀ ਮਾਂ ਨੂੰ ਛੋਡ ਦਿਤਾ ਗਿਆ।
"
"Raj was accompanied by his wife Shilpa, mother-in-law Sunanda and sister-in-law Shamita.
","ਉਨ੍ਹਾਂ ਦੇ ਨਾਲ ਪਤਨੀ ਸੁਦੇਸ਼ ਸਾਂਪਲਾ ਅਤੇ ਭਰਾ ਰਵੀ ਸਾਂਪਲਾ ਤੇ ਦਿਨੇਸ਼ ਕੁਮਾਰ ਸਨ।
"
"The Kurbaan actress' sister-in-law Soha Ali Khan and her husband Kunal Khemu, close friends Karan Johar, Malaika Arora, Amrita Arora and her husband Shakeel Ladak, Arjun Kapoor, fashion designer Manish Malhotra, Sanjay Kapoor and his wife Maheep Sandhu were also part of the lavish party.
","ਇਸ ਬਰਥਡੇ ਪਾਰਟੀ 'ਚ ਉਨ੍ਹਾਂ ਦੀ ਖਾਸ ਦੀ ਦੋਸਤ ਅੰਮ੍ਰਿਤਾ ਅਰੋੜਾ ਅਤੇ ਮਲਾਇਕਾ ਅਰੋੜਾ, ਕਰਨ ਜੌਹਰ, ਅਰਜੁਨ ਕਪੂਰ, ਫੈਸ਼ਨ ਡਿਜ਼ਾਈਨਰ ਮਨੀਸ਼ ਮਲਹੋਤਰਾ, ਸੰਜੇ ਕਪੂਰ ਅਤੇ ਉਨ੍ਹਾਂ ਦੀ ਪਤਨੀ ਵੀ ਸ਼ਾਮਿਲ ਹੋਏ।
"
"A case has been registered against the woman's husband, father-in-law, mother-in-law and sister-in-law, the police added.
","ਇਸ ਦੇ ਨਾਲ ਹੀ ਪੁਲਿਸ ਨੇ ਇਸ ਘਟਨਾ ਦੇ ਸਬੰਧ ਵਿੱਚ ਦੋਸ਼ੀ ਪਤਨੀ, ਉਸਦੀ ਮਾਂ ਅਤੇ ਚਾਚੇ ਦੇ ਖਿਲਾਫ ਮਾਮਲਾ ਦਰਜ ਕਰਕੇ ਕਾਰਵਾਈ ਸ਼ੁਰੂ ਕਰ ਦਿੱਤੀ ਹੈ।
"
"Little did I know that my family members — mother, sister, husband, sister-in-law and father-in-law — and my life savings will be frozen like this.
","ਮੈਨੂੰ ਕੀ ਪਤਾ ਸੀ ਕਿ ਮੇਰੇ ਪਰਿਵਾਰ ਦੇ ਮੈਂਬਰ ਮਾਂ , ਭੈਣ, ਪਤੀ, ਨਨਾਣ ਅਤੇ ਸਹੁਰਾ ਅਤੇ ਮੇਰੀ ਜਿੰਦਗੀ ਦੀ ਬਚਤ ਨੂੰ ਕੁੱਝ ਇਸ ਤਰ੍ਹਾਂ ਤੋਂ ਫ੍ਰੀਜ ਕਰ ਲਿਆ ਜਾਵੇਗਾ।
"
"Condoling the loss, Rajiv’s sister-in-law and Rishi Kapoor’s wife actress Neetu Kapoor shared a post on social media along with a picture of the late actor.
","ਉੱਥੇ ਹੀ ਅਦਾਕਾਰਾ ਅਤੇ ਰਿਸ਼ੀ ਕਪੂਰ ਦੀ ਪਤਨੀ ਨੀਤੂ ਕਪੂਰ ਨੇ ਸੋਸ਼ਲ ਮੀਡੀਆ ’ਤੇ ਰਾਜੀਵ ਦੀ ਫੋਟੋ ਸ਼ੇਅਰ ਕਰਦੇ ਹੋਏ ਸ਼ਰਧਾਂਜਲੀ ਦਿੱਤੀ।
"
"The husband of the deceased, her mother-in-law, father-in-law, sister-in-law and brother-in-law have been taken into custody.
","ਦੋਸ਼ੀ ਸਹੁਰਾ ਪਰਿਵਾਰ 'ਚੋਂ ਪਤੀ, ਸਹੁਰਾ, ਸੱਸ ਅਤੇ ਦਿਓਰ ਨੂੰ ਹਿਰਾਸਤ ਵਿੱਚ ਲਿਆ ਗਿਆ ਹੈ।
"
"Salman’s entire family with sisters Alvira Khan Agnihotri, Arpita Khan Sharma, stepmother Helen, nephew Arhaan Khan, sister-in-law Seema Khan all were present at the bash.
","ਪਾਰਟੀ 'ਚ ਸਲਮਾਨ ਦੇ ਪਰਿਵਾਰ 'ਚੋਂ ਸਲੀਮ ਖਾਨ, ਸਲਮਾ ਖਾਨ, ਅਰਬਾਜ਼ ਖਾਨ, ਸੋਹੇਲ ਖਾਨ, ਸੀਮਾ ਸਚਦੇਵਾ, ਅਲਵੀਰਾ ਅਗਿਨੀਹੋਤਰੀ, ਅਤੁਲ ਅਗਿਨੀਹੋਤਰੀ ਸ਼ਾਮਲ ਹੋਏ।
"
"Apart from a gorgeous looking Kareena Kapoor Khan, sister-in-law Karisma Kapoor and sister Soha Ali Khan with husband Kunal Kemmu attended the celebrations.
","ਇਸ ਪਾਰਟੀ 'ਚ ਕਰਿਸ਼ਮਾ ਕਪੂਰ ਅਤੇ ਸੈਫ ਦੀ ਭੈਣ ਸੋਹਾ ਅਲੀ ਖਾਨ ਵੀ ਕੁਨਾਲ ਖੇਮੂ ਨਾਲ ਖੂਬ ਮਸਤੀ ਕਰਦੀ ਨਜ਼ਰ ਆਈ।
"
"And my mom and my sister-in-law.
","ਮੰਮੀ-ਡੈਡੀ ਤੇ ਮੇਰੀ ਭੈਣ।
"
"When he asked him the reason, he claimed to have killed his sister-in-law.
","ਜਦੋਂ ਉਸਨੇ ਇਸਤੋਂ ਇਸਦਾ ਕਾਰਣ ਪੁੱਛਿਆ ਤਾਂ ਉਨਾਂ ਨੇ ਕਿਹਾ ਕਿ ਉਹ ਉਸਦੀ ਭਤੀਜੀ ਨੂੰ ਭਜਾਉਣ ਆਏ ਹੈ ।
"
"Police said the accused first drugged his wife and sister-in-law and later killed them using sharp-edged weapons.
","ਪੁਲਸ ਦਾ ਕਹਿਣਾ ਹੈ ਕਿ ਦੋਸ਼ੀਆਂ ਨੇ ਪਹਿਲਾਂ ਪਤੀ-ਪਤਨੀ ਦੇ ਹੱਥ-ਪੈਰ ਬੰਨ੍ਹੇ ਅਤੇ ਇਸ ਤੋਂ ਬਾਅਦ ਪਤੀ ਦੇ ਸਿਰ 'ਚ ਗੋਲੀ ਮਾਰੀ।
"
"A case has been registered against the woman's husband, father-in-law, mother-in-law and sister-in-law, the police added.
","ਪੁਲਿਸ ਨੇ ਘਰ ਦੀ ਮਾਲਕਣ ਦੀ ਸ਼ਿਕਾਇਤ 'ਤੇ ਉਸ ਦੇ ਦਿਓਰ, ਦਰਾਣੀ, ਭਤੀਜੇ ਤੇ ਭਤੀਜ ਨੂੰਹ ਖ਼ਿਲਾਫ਼ ਕੇਸ ਦਰਜ ਕੀਤਾ ਹੈ।
"
"A few adorable videos and pictures were shared on social media by her sister-in-law Soha Ali Khan.
","ਸੋਹਾ ਅਲੀ ਖਾਨ ਨੇ ਤੈਮੂਰ ਅਤੇ ਇਨਾਇਆ ਦੀ ਕੁੱਝ ਤਸਵੀਰਾਂ ਸੋਸ਼ਲ ਮੀਡੀਆ ਤੇ ਸ਼ੇਅਰ ਕੀਤੀਆਂ ਹਨ।
"
"Aishwarya Rai Bachchan's sister-in-law, Shrima Rai shared these pictures via her Instagram story.
","ਕਪਿਲ ਸ਼ਰਮਾ ਦੀ ਮੂੰਹ ਬੋਲੀ ਭੈਣ ਰਿਆ ਸ਼ਰਮਾ ਨੇ ਆਪਣੇ ਇੰਸਟਾਗ੍ਰਾਮ ਦੇ ਅਕਾਊਟ ਤੇ ਇਹਨਾਂ ਤਸਵੀਰਾਂ ਨੂੰ ਸਾਂਝਾ ਕੀਤਾ ਹੈ।
"
"The Kurbaan actress' sister-in-law Soha Ali Khan and her husband Kunal Khemu, close friends Karan Johar, Malaika Arora, Amrita Arora and her husband Shakeel Ladak, Arjun Kapoor, fashion designer Manish Malhotra, Sanjay Kapoor and his wife Maheep Sandhu were also part of the lavish party.
","ਇਸ ਪਾਰਟੀ ਵਿਚ ਇਨ੍ਹਾਂ ਦੋਵਾਂ ਤੋਂ ਇਲਾਵਾ ਕਰਨ ਜੌਹਰ, ਮਲਾਇਕਾ ਅਰੋੜਾ, ਅਰਜੁਨ ਕਪੂਰ, ਮਸ਼ਹੂਰ ਫੈਸ਼ਨ ਡਿਜ਼ਾਈਨਰ ਮਨੀਸ਼ ਮਲਹੋਤਰਾ, ਸੰਜੇ ਕਪੂਰ ਦੀ ਪਤਨੀ ਮਹੇਪ ਕਪੂਰ, ਸੋਹੇਲ ਖਾਨ ਦੀ ਪਤਨੀ ਸੀਮਾ ਖਾਨ, ਸ਼ਾਹਰੁਖ ਖਾਨ ਦੀ ਪਤਨੀ ਗੌਰੀ ਖਾਨ, ਕਰਿਸ਼ਮਾ ਕਪੂਰ, ਨਤਾਸ਼ਾ ਪੂਨਾਵਾਲਾ ਵਰਗੇ ਕਈ ਮਸ਼ਹੂਰ ਸਿਤਾਰੇ ਹਨ।
"
"A case has been registered against the woman's husband, father-in-law, mother-in-law and sister-in-law, the police added.
","ਪੁਲਸ ਨੇ ਪਤੀ, ਸੱਸ, ਸਹੁਰੇ ਤੇ ਦਿਓਰ ਸਣੇ ਦੂਸਰੀ ਪਤਨੀ ਖ਼ਿਲਾਫ਼ ਮਾਮਲਾ ਦਰਜ ਕੀਤਾ ਸੀ।
"
"A case has been registered against the woman's husband, father-in-law, mother-in-law and sister-in-law, the police added.
","ਪੁਲਿਸ ਨੇ ਔਰਤ ਦੇ ਪਤੀ, ਸੱਸ ਅਤੇ ਸਹੁਰੇ ਖਿਲਾਫ਼ ਕੇਸ ਦਰਜ ਕਰਕੇ ਅਗਲੀ ਕਾਰਵਾਈ ਸ਼ੁਰੂ ਕਰ ਦਿੱਤੀ ਹੈ।
"
"You will not believe, but the most interesting photos of Prince George and his sister-in-law, who collect hundreds of enthusiastic responses, belong to the Duchess of Cambridge.
","ਤੁਸੀਂ ਵਿਸ਼ਵਾਸ ਨਹੀਂ ਕਰੋਗੇ, ਪਰੰਤੂ ਪ੍ਰਿੰਸ ਜਾਰਜ ਅਤੇ ਉਸ ਦੀ ਭੈਣ ਸਾਮਾਨ ਦੀਆਂ ਸਭ ਤੋਂ ਦਿਲਚਸਪ ਫੋਟੋਆਂ, ਜੋ ਸੈਂਕੜੇ ਉਤਸ਼ਾਹੀ ਪ੍ਰਤਿਕ੍ਰਿਆ ਇਕੱਤਰ ਕਰਦੇ ਹਨ, ਰੁੱਤ-ਗਣਿਤ ਦੇ ਕੈਂਬਰਿਜ ਦੇ ਹਨ.
"
"Also, the actress Kareena Kapoor Khan attended her sister-in-law's baby shower with sister Karisma Kapoor .
","ਬਾਲੀਵੁਡ ਅਦਾਕਾਰਾ ਕਰਿਸ਼ਮਾ ਕਪੂਰ ਵੀ ਆਪਣੇ ਬੇਟੇ ਕਿਆਨ ਰਾਜ ਕਪੂਰ ਦੇ ਨਾਲ ਪਾਰਟੀ ਵਿੱਚ ਸ਼ਾਮਿਲ ਹੋਈ।
"
"""I killed her (Sarabjit Kaur) because she was having an affair with her sister-in-law's brother,"" Maninder Singh told the news channel.
","ਮਨਿੰਦਰ ਸਿੰਘ ਨੇ ਸਮਾਚਾਰ ਚੈਨਲ ਨੂੰ ਦੱਸਿਆ ਕਿ, ਮੈਂ ਉਸ ਨੂੰ (ਸਰਬਜੀਤ ਕੌਰ) ਦਾ ਕਤਲ ਕੀਤਾ ਸੀ ਕਿਉਂਕਿ ਉਸ ਦਾ ਆਪਣੀ ਭਾਭੀ ਦੇ ਭਰਾ ਦੇ ਨਾਲ ਪ੍ਰੇਮ ਸਬੰਧ ਸੀ।
"
"His father, mother, uncle and sister-in-law also got injured, the police said.
","ਪੀੜਤ ਲੜਕੀ, ਉਸ ਦਾ ਪਿਤਾ, ਦਾਦੀ, ਮਾਂ ਅਤੇ ਭਰਾ ਵੀ ਜ਼ਖ਼ਮੀ ਹੋ ਗਏ।
"
"Actor Neetu Kapoor, the wife of late actor Rishi Kapoor and Rajiv Kapoor's sister-in-law, shared a statement on Instagram.
","' ਮਰਹੂਮ ਅਦਾਕਾਰ ਰਿਸ਼ੀ ਕਪੂਰ ਦੀ ਪਤਨੀ ਨੀਤੂ ਕਪੂਰ ਨੇ ਵੀ ਸੋਸ਼ਲ ਮੀਡੀਆ ਰਾਹੀਂ ਰਾਜੀਵ ਕਪੂਰ ਦੀ ਮੌਤ ਦੀ ਪੁਸ਼ਟੀ ਕੀਤੀ ਹੈ।
"
"Twelve of his family members, including his wife Jaspreet Kaur, sister-in-law Simranjit Kaur, mother-in-law Sawinder Kaur, sister Raj Kaur and his three minor daughters, were present for the cremation.
","ਅੰਤਿਮ ਸੰਸਕਾਰ ਮੌਕੇ ਮਿ੍ਤਕ ਦੀ ਪਤਨੀ ਜਸਪ੍ਰੀਤ ਕੌਰ, ਤਿੰਨੇ ਧੀਆਂ, ਸਹੁਰਾ ਬਲਦੇਵ ਸਿੰਘ, ਸੱਸ ਸਵਿੰਦਰ ਕੌਰ, ਸਾਲਾ ਸੁਖਚੈਨ ਸਿੰਘ, ਭੈਣ ਰਾਜ ਕੌਰ ਤੋਂ ਇਲਾਵਾ ਪਿੰਡ ਦੇ ਮੋਹਤਬਰਾਂ ’ਚ ਮੁਖਤਾਰ ਸਿੰਘ, ਜਸਪਾਲ ਸਿੰਘ, ਰਛਪਾਲ ਸਿੰਘ, ਸਾਹਿਬ ਸਿੰਘ, ਜਤਿੰਦਰ ਸਿੰਘ, ਕੁਲਵੰਤ ਸਿੰਘ ਆਦਿ ਸਮੇਤ ਹੋਰ ਪਿੰਡ ਵਾਸੀ ਵੀ ਮੌਜੂਦ ਸਨ।
"
"The CBI has earlier questioned Abhishek's wife Rujira Banerjee and his sister-in-law Menka in connection with the same case.
","ਸੀਬੀਆਈ ਪਹਿਲਾਂ ਹੀ ਇੱਕ ਮਾਮਲੇ ਵਿੱਚ ਅਭਿਸ਼ੇਕ ਅਤੇ ਰੁਜੀਰਾ ਬੈਨਰਜੀ (Abhishek and Rujira Banerjee) ਤੋਂ ਪੁੱਛਗਿੱਛ ਕਰ ਚੁੱਕੀ ਹੈ।
"
"The victim said the woman’s brother and sister-in-law were present at the house when the incident took place.
","ਪੁਲਿਸ ਅਧਿਕਾਰਰੀਆਂ ਨੇ ਦਸਿਆ ਕਿ ਘਟਨਾ ਦੌਰਾਨ ਘਰ ’ਚ ਮਹਿਲਾ ਦੀ ਸੱਸ ਅਤੇ ਸਹੁਰਾ ਮੌਜੂਦ ਸਨ।
"
"Neetu Kapoor, Rajiv Kapoor's sister-in-law had expressed condolences on Instagram.
","ਨੀਤੂ ਕਪੂਰ, ਰਾਜੀਵ ਕਪੂਰ ਦੀ ਭਰਜਾਈ ਨੇ ਇੰਸਟਾਗ੍ਰਾਮ ‘ਤੇ ਸ਼ੋਕ ਜ਼ਾਹਰ ਕੀਤਾ ਸੀ।
"
"During their investigation to find out the woman's Facebook friend, police called two of her relatives, her sister-in-law Arya, and niece Greeshma, for questioning.
","ਰੇਸ਼ਮਾ ਦੇ ਫੇਸਬੁੱਕ ਦੋਸਤ ਦੀ ਜਾਂਚ ਦੌਰਾਨ ਪੁਲਸ ਨੇ ਉਸ ਦੀ ਨਨਾਣ ਆਰੀਆ ਅਤੇ ਭਾਣਜੀ ਗ੍ਰਿਸ਼ਮਾ ਨੂੰ ਪੁੱਛ-ਗਿੱਛ ਲਈ ਸੱਦਿਆ।
"
"Actor Kunal Kemmu recently shared a picture with his sister-in-law Kareena Kapoor Khan.
","ਅਦਾਕਾਰਾ ਕਰੀਨਾ ਕਪੂਰ ਖਾਨ ਨੇ ਹਾਲ ਹੀ ਵਿੱਚ ਫੋਟੋਸ਼ੂਟ ਕਰਾਇਆ।
"
"According to them, names of Sasikala, her sister-in-law J Ilavarasi, and other family members and workers living at late J Jayalalithaa’s Poes Garden residence, Veda Nilayam, were deleted after the AIADMK government acquired the premises to convert it into a memorial.
","ਸ਼ਸ਼ੀਕਲਾ ਦੇ ਸਮਰਥਕਾਂ ਅਨੁਸਾਰ ਅੰਨਾ ਡੀ. ਐੱਮ. ਕੇ. ਸਰਕਾਰ ਨੇ ਜੈਲਲਿਤਾ ਦੀ ਰਿਹਾਇਸ਼ ਪੋਏਸ ਗਾਰਡਨ ਸਥਿਤ ਵੇਦ ਨਿਲਯਮ, ਜਿਸ ’ਚ ਉਨ੍ਹਾਂ ਦੀ ਮੌਤ ਤੋਂ ਬਾਅਦ ਸ਼ਸ਼ੀਕਲਾ, ਉਨ੍ਹਾਂ ਦੀ ਭਰਜਾਈ ਇਲਾਵਰਾਸੀ ਅਤੇ ਹੋਰ ਪਰਿਵਾਰਕ ਮੈਂਬਰ ਰਹਿ ਰਹੇ ਸਨ, ਨੂੰ ਮਿਊਜ਼ੀਅਮ ਬਣਾਉਣ ਲਈ ਐਕਵਾਇਰ ਕਰਨ ਤੋਂ ਬਾਅਦ ਇਨ੍ਹਾਂ ਸਾਰਿਆਂ ਦੇ ਨਾਂ ਹਟਾ ਦਿੱਤੇ ਗਏ।
"
"Both are sisters-in-law.
","ਦੋਵੇਂ ਸਕੀਆਂ ਭੈਣਾਂ।
"
"Police has booked the deceased woman's father-in-law Amarjit Singh, mother in-law Surjit Kaur, sisters-in-law Gurdeep Kaur, Jaswinder Kaur and husband Jatinderpal Singh.
","ਲੜਕੇ ਅੰਮ੍ਰਿਤਪਾਲ ਦੇ ਪਿਤਾ ਜਸਵਿੰਦਰ ਸਿੰਘ ਦੀ ਸ਼ਿਕਾਇਤ ‘ਤੇ ਥਾਣਾ ਕੋਤਵਾਲੀ ਪੁਲਸ ਨੇ ਪਤਨੀ ਕੋਮਲਪ੍ਰੀਤ, ਉਸ ਦੇ ਪਿਤਾ ਅਮਰ ਸਿੰਘ, ਮਾਤਾ ਕੁਲਦੀਪ ਕੌਰ ਅਤੇ ਭਰਾ ਹਰਕੰਵਲ ਸਿੰਘ ਤੋਂ ਇਲਾਵਾ ਜਾਗਰ ਸਿੰਘ ਪੁੱਤਰ ਕਰਤਾਰ ਸਿੰਘ ਵਾਸੀ ਮੁੱਲਾਂਪੁਰ ਖਿਲਾਫ ਮਾਮਲਾ ਦਰਜ ਕਰ ਲਿਆ ਹੈ।
"
"Police has booked the deceased woman's father-in-law Amarjit Singh, mother in-law Surjit Kaur, sisters-in-law Gurdeep Kaur, Jaswinder Kaur and husband Jatinderpal Singh.
","ਸ਼ੁਤਰਾਣਾ ਪੁਲਿਸ ਨੇ ਮ੍ਰਿਤਕ ਦੀ ਪਤਨੀ ਸਿਮਰਨਜੀਤ ਕੌਰ, ਸਹੁਰਾ ਜਸਵੀਰ ਸਿੰਘ, ਸੱਸ ਬਲਵਿੰਦਰ ਕੌਰ, ਸਾਲਾ ਅਮਰਿੰਦਰ ਸਿੰਘ, ਮਾਮਾ ਸਹੁਰਾ ਕਸ਼ਮੀਰ ਸਿੰਘ ਤੇ ਉਸ ਦੇ ਲੜਕੇ ਜਰਨੈਲ ਸਿੰਘ ਖ਼ਿਲਾਫ਼ ਮਾਮਲਾ ਦਰਜ ਕਰਕੇ ਉਨ੍ਹਾਂ ਦੀ ਭਾਲ ਸ਼ੁਰੂ ਕਰ ਦਿੱਤੀ ਹੈ।
"
"Actors and sisters-in-law Priyanka Chopra and Sophie Turner have reunited in Paris ahead of Sophies wedding to Joe Jonas.
","ਸੋਫੀ ਟਰਨਰ ਅਤੇ ਜੋ ਜੋਨਸ ਦੇ ਵਿਆਹ ਤੋਂ ਪਹਿਲਾਂ ਪ੍ਰਿਯੰਕਾ ਅਤੇ ਨਿਕ ਜੋਨਸ ਪੈਰਿਸ ਵਿੱਚ ਇੱਕ ਦੂਜੇ ਦੇ ਨਾਲ ਕੁਆਲਿਟੀ ਟਾਈਮ ਸਪੈਂਡ ਕਰ ਰਹੇ ਹਨ।
"
"Police has booked the deceased woman's father-in-law Amarjit Singh, mother in-law Surjit Kaur, sisters-in-law Gurdeep Kaur, Jaswinder Kaur and husband Jatinderpal Singh.
","ਪੁਲਿਸ ਨੇ ਲਾਸ਼ ਨੂੰ ਆਪਣੇ ਕਬਜ਼ੇ ਵਿਚ ਲੈ ਕੇ ਮ੍ਰਿਤਕ ਕਮਲਪ੍ਰੀਤ ਸਿੰਘ ਦੇ ਚਾਚਾ ਗੁਰਜੀਤ ਸਿੰਘ ਦੇ ਬਿਆਨ ਤੇ ਮ੍ਰਿਤਕ ਦੀ ਪਤਨੀ ਸਿਮਰਨਪ੍ਰੀਤ ਕੌਰ, ਸੱਸ ਬਲਜਿੰਦਰ ਕੌਰ ਵਾਸੀ ਪਿੰਡ ਰਾਏਕਾ ਬੁਰਜ ਜ਼ਿਲ੍ਹਾ ਤਰਨਤਾਰਨ ਅਤੇ ਪਤਨੀ ਦੇ ਪ੍ਰੇਮੀ ਜੱਸ ਦੇ ਖਿਲਾਫ਼ ਮਾਮਲਾ ਦਰਜ ਕਰ ਲਿਆ ਹੈ।
"
"Police has booked the deceased woman's father-in-law Amarjit Singh, mother in-law Surjit Kaur, sisters-in-law Gurdeep Kaur, Jaswinder Kaur and husband Jatinderpal Singh.
","ਪੁਲਿਸ ਨੇ ਅਰਸ਼ਦੀਪ ਕੌਰ ਦੇ ਪਤੀ ਜਰਮਨਜੀਤ ਸਿੰਘ, ਸੱਸ ਹਰਜੀਤ ਕੌਰ, ਨਨਾਣ ਰਾਜਵੀਰ ਕੌਰ ਤੇ ਸਰਬਜੀਤ ਕੌਰ ਅਤੇ ਵਿਚੋਲੇ ਗੁਰਵੀਰ ਸਿੰਘ ਖ਼ਿਲਾਫ਼ ਮਾਮਲਾ ਦਰਜ ਕੀਤਾ ਗਿਆ ਹੈ।
"
"A woman has filed a false domestic violence case on her mother-in-law, father- in-law, three married sisters-in-law and their husbands.
","ਤਿੰਨ ਬੱਚਿਆਂ ਦੀ ਮਾਂ ਨੇ ਲਿਆ ਫਾਹਾ, ਪਤੀ, ਸਹੁਰੇ ਤੇ ਸੱਸ ਖ਼ਿਲਾਫ਼ ਮਾਮਲਾ ਦਰਜ
"
"sisters, brothers in law, sisters-in-law,
","ਸੱਜਣਾਂ, ਭੈਣ, ਭਰਾਵਾਂ,
"
