eng_Latn,tel_Telu
"If someone - like your boastful brother-in-law who fancies himself the Mr. Jones with whom everyone is trying to keep up - tells you he is building a genuine Olympic-size pool in his huge backyard, he is either:
","ఒకవేళ ఎవరో మీ మోసపూరిత సోదరుడు అయిన మిస్టర్ జోన్స్ను ఇష్టపడినట్లయితే, ప్రతి ఒక్కరూ తనతో కలిసి ఉండాల్సిన ప్రయత్నం చేస్తారు-తన భారీ పెరడులో ఒక నిజమైన ఒలింపిక్-సైజు పూల్ ని నిర్మించాలని ప్రయత్నిస్తున్నాడు,
"
"In 1616, Pocahontas set sail for England with her husband and several Indians: a brother-in-law and some young women, on what was a trip to promote the Virginia Company and its success in the New World and to recruit new settlers.
","1616 లో, పోకాహోంటాస్ ఆమె భర్త మరియు అనేక మంది భారతీయులతో ఇంగ్లాండ్ కొరకు బయలుదేరాడుః ఒక సోదరుడు మరియు కొంతమంది యువతులు, వర్జీనియా కంపెనీని ప్రోత్సహించడానికి మరియు న్యూ వరల్డ్లో విజయం సాధించి, కొత్త స్థిరపడినవారిని నియమించేందుకు ఎలాంటి పర్యటన జరిగింది.
"
"In 1616, pocahontas set sail for england with her husband and several indians: a brother-in-law and some young women, on what was a trip to promote the virginia company and its success in the new world and to recruit new settlers.
","1616 లో, పోకాహోంటాస్ ఆమె భర్త మరియు అనేక మంది భారతీయులతో ఇంగ్లాండ్ కొరకు బయలుదేరాడుః ఒక సోదరుడు మరియు కొంతమంది యువతులు, వర్జీనియా కంపెనీని ప్రోత్సహించడానికి మరియు న్యూ వరల్డ్లో విజయం సాధించి, కొత్త స్థిరపడినవారిని నియమించేందుకు ఎలాంటి పర్యటన జరిగింది.
"
"In 1917, Emperor Charles I of Austria secretly entered into peace negotiations with the Allied powers, with his brother-in-law Sixtus as intermediary, without the knowledge of his ally Germany.
","1917 లో, ఆస్ట్రియా చక్రవర్తి చార్లెస్ I, జర్మనీకి తెలియకుండా, బెల్జియంలోని తన భార్య సోదరుడు సిక్స్టస్ మధ్యవర్తిగా క్లెమెన్సీయుతో రహస్యంగా ప్రత్యేక శాంతి చర్చలకు ప్రయత్నించాడు.
"
"In 1973 the group expanded musically, adding bassist Marvin Isley and keyboardist and brother-in-law Chris Jasper.
","1973 లో ఈ బృందం సంగీతపరంగా విస్తరించింది, బాసిస్ట్ మార్విన్ ఇస్లే మరియు కీబోర్డు మరియు సోదరుడు-ఇన్-క్రిస్ క్రిస్ జస్పెర్ జోడించడం జరిగింది.
"
"In 1995, when Gonzales died in Las Vegas, Agassi paid for his former brother-in-law's funeral.
","1995లో, గోంజలెస్ లాస్ వెగాస్లో మరణించినప్పుడు, అంత్యక్రియలకు అగస్సీ అండగా నిలిచాడు.
"
"In 2011, Noel's brother-in-law Cyrus Mistry was named Chairman of Tata Sons and after he was removed from the position in 2016.
","2011 లో, నోయెల్ యొక్క సోదరుడు సైరస్ మిస్త్రీ టాటా సన్స్ ఛైర్మన్గా నియమితుడయ్యాడు మరియు 2016 లో పదవి నుంచి తొలగించిన తరువాత ఆయనకు పేరు పెట్టారు.
"
"In 2011, Noel's brother-in-law Cyrus Mistry was named Chairman of Tata Sons and he was removed from the position in 2016.
","2011 లో, నోయెల్ యొక్క సోదరుడు సైరస్ మిస్త్రీ టాటా సన్స్ ఛైర్మన్గా నియమితుడయ్యాడు మరియు 2016 లో పదవి నుంచి తొలగించిన తరువాత ఆయనకు పేరు పెట్టారు.
"
"In 2011, Noel's brother-in-law Cyrus Mistry was named Chairman ofÂ Tata Sons and after he was removed from the position in 2016.
","2011 లో, నోయెల్ యొక్క సోదరుడు సైరస్ మిస్త్రీ టాటా సన్స్ ఛైర్మన్గా నియమితుడయ్యాడు మరియు 2016 లో పదవి నుంచి తొలగించిన తరువాత ఆయనకు పేరు పెట్టారు.
"
"In August 1989, just before the album was released, Joel dismissed his manager (and former brother-in-law) Frank Weber after an audit revealed major discrepancies in Weber's accounting.
","ఆగస్టు 1989లో, ఆల్బమ్ విడుదలకు ముందుగా, జోయెల్ తన మేనేజర్ (మరియు మాజీ బావ) ఫ్రాంక్ వెబెర్ను ఉద్యోగం నుంచి తొలగించాడు, ఒక ఆడిట్లో (ఖాతా లెక్కల పరిశీలన) వెబెర్ యొక్క ఖాతా లెక్కల్లో బాగా తేడాలు కనిపించడంతో ఈ నిర్ణయం తీసుకున్నాడు.
"
"In August 1989, just before the album was released, Joel fired his manager (and former brother-in-law) Frank Weber after an audit revealed major discrepancies in Weber's accounting.
","ఆగస్టు 1989లో, ఆల్బమ్ విడుదలకు ముందుగా, జోయెల్ తన మేనేజర్ (మరియు మాజీ బావ) ఫ్రాంక్ వెబెర్ను ఉద్యోగం నుంచి తొలగించాడు, ఒక ఆడిట్లో (ఖాతా లెక్కల పరిశీలన) వెబెర్ యొక్క ఖాతా లెక్కల్లో బాగా తేడాలు కనిపించడంతో ఈ నిర్ణయం తీసుకున్నాడు.
"
"In Part 1, we have used the proverb, Not a brother-in-law in brinjal garden, while discussing the close relationship between Mr. Chandra Babu Naidu and Mr. Bill Gates, Microsoft de facto Boss.
","భాగం 1 లో, మనం గౌ. ము. మం. శ్రీచంద్రబాబు నాయుడు మరియు మైక్రోసాఫ్ట్ స్థాపకభాగస్వామి శ్రీ బిల్ గేట్స్ గారి మధ్య ఉన్నదన్నట్లుగా చెప్పబడే సన్నిహిత సంబంధం గురించి చర్చించేటపుడు, ఈ సామెతను వాడుకున్నాము.
"
"In six months, I lost my brother-in-law, my younger brother passed away, I had my adult son and family removed from my house, and I divorced my absent husband.
","ఆరు నెలల్లో నేను నా సోదరుడును కోల్పోయాను, నా తమ్ముడు చనిపోయారు, నా పెద్ద కుమారుడు మరియు కుటుంబం నా ఇల్లు నుండి తొలగించబడ్డారు, నా భర్త విడాకులు తీసుకున్నాను.
"
"In this photo with my (from the right) brother, mother, brother-in-law, sister, brother and my husband and daughter.
","ఈ ఫోటోలో ఉన్నది (ఎడమ నుంచి కుడికి) మా నాన్న, అమ్మ, అన్నయ్య, వదిన, మామయ్య (వదిన తండ్. . .
"
"Instead, two additional girls began to show some afflictions: Ann Putnam Jr., connected to Mary Sibley through her husband's brother-in-law, and Elizabeth Hubbard.
","బదులుగా, ఇద్దరు అదనపు అమ్మాయిలు కొన్ని బాధలను చూపించటం ప్రారంభించారుః ఆన్ పుట్నం జూనియర్, ఆమె భర్త సోదరుడు, మరియు ఎలిజబెత్ హుబ్బార్డ్ ద్వారా మేరీ సిబ్లీకి అనుసంధానించబడింది.
"
"It is translated by English refugees and published by John Calvin 's brother-in-law, William Whittingham.
","దీనిని ఆంగ్ల శరణార్థులు అనువదించారు మరియు జాన్ కాల్విన్ యొక్క సోదరుడు-అత్త, విలియం వ్హిట్టింగ్హమ్చే ప్రచురించబడింది.
"
"It is translated by English refugees and published by John Calvin's brother-in-law, William Whittingham.
","దీనిని ఆంగ్ల శరణార్థులు అనువదించారు మరియు జాన్ కాల్విన్ యొక్క సోదరుడు-అత్త, విలియం వ్హిట్టింగ్హమ్చే ప్రచురించబడింది.
"
"Joseph Lange - Vienna actor and painter; Mozart's brother-in-law
","జోసెఫ్ లాంగే - వియన్నా నటుడు మరియు చిత్రకారుడు; మొజార్ట్ సోదరుడు లో చట్టం
"
"Mary's story is also retold in Arabic writings where she is supposedly both a contemporary of Jesus (having carried the infant Jesus) and Ostanes, a Persian brother-in-law of Xerxes, who lived about 500 BCE.
","మేరీ కథ కూడా అరబిక్ రచనలలో పునఃముద్రించబడింది, ఇక్కడ ఆమె సమకాలీన యేసు (శిశువైన యేసును మోసుకెళ్ళేది) మరియు 500 BC లో నివసించిన జెర్క్స్ యొక్క పెర్షియన్ సోదరుడు ఓసియన్స్, రెండింటిని కలిగి ఉన్నాడు.
"
"Mary's story is also retold in Arabic writings where she is supposedly both a contemporary of Jesus (having carried the infant Jesus) and Ostanes, a Persian brother-in-law of Xerxes, who lived about 500 BCE.BibliographyRaphael Patai.
","మేరీ కథ కూడా అరబిక్ రచనలలో పునఃముద్రించబడింది, ఇక్కడ ఆమె సమకాలీన యేసు (శిశువైన యేసును మోసుకెళ్ళేది) మరియు 500 BC లో నివసించిన జెర్క్స్ యొక్క పెర్షియన్ సోదరుడు ఓసియన్స్, రెండింటిని కలిగి ఉన్నాడు.
"
"May's brother-in-law later teamed up with Gene Autry in 1949 to create the song, you've probably been singing this entire paragraph.
","మే యొక్క బావ తరువాత 1949 లో జీన్ ఆట్రీతో జతకట్టి పాటను రూపొందించారు, మీరు బహుశా ఈ మొత్తం పేరాను పాడుతున్నారు.
"
"Meanwhile, a new threat arose from abroad: the King's brother-in-law Holy Roman Emperor Leopold II, Frederick William II of Prussia, and the King's brother Charles-Philippe, comte d'Artois, issued the Declaration of Pillnitz, which proclaimed the cause of Louis XVI as their own, demanded his absolute liberty and hinted at an invasion of France on his behalf if the revolutionary authorities refused its conditions.
","ఈ సమయంలో, విదేశం నుండి కొత్త బెదిరింపు అందిందిః హోలీ రోమన్ ఎంపెరర్ లియోపోల్డ్ II, ప్రుసియా యొక్క ఫ్రెడెరిక్ విలియమ్ II, మరియు రాజు యొక్క సోదరుడు చార్లెస్-ఫిల్లిప్పే, కాంమ్టే డియార్టోయిస్లు డిక్లరేషన్ ఆఫ్ పిల్ల్నిట్జ్ను జారీ చేశారు, దీనికి కారణం లూయిస్ XVI జరిగిన అవమానమని పేర్కొని, అతని నిరవధిక స్వేచ్ఛను డిమాండ్ చేశారు మరియు ఈ నిబంధనలకు విప్లవ అధికారులు అంగీకరించనట్లయితే అతని తరపున ఫ్రాన్స్ను ముట్టిడిస్తామని సూచించారు.
"
"Mexican General Martín Perfecto de Cos, brother-in-law of Mexican President Antonio López de Santa Anna, decided to maintain a defensive position, and the siege began.
","మెక్సికన్ అధ్యక్షుడు ఆంటోనియో లోపెజ్ డి శాంటా అన్నా సోదరుడుగా ఉన్న మెక్సికన్ జనరల్ మార్టిన్ పర్ఫెయో డి కాస్, ఒక డిఫెన్సివ్ స్థానం నిర్వహించాలని నిర్ణయించుకున్నాడు మరియు ముట్టడి మొదలైంది.
"
"Mr. Vadra, the brother-in-law of Congress president Rahul Gandhi, is facing allegations of money laundering in purchase of a London-based property at 12, Bryanston Square worth 1.9 million pounds.
","కాంగ్రెస్ అధ్యక్షుడు రాహుల్ గాంధీ బావ అయిన వాద్రా, లండన్ లోని 12, బ్రాయంటన్ స్క్వేర్ లో 19 లక్షల పౌండ్ల విలువైన ఆస్తిని కొనుగోలు చేయడంపై మనీ లాండరింగ్ ఆరోపణలను ఎదుర్కొంటున్నారు.
"
"My brother-in-law called me one day:
","మాచిన్న బాసు గారు ఓ రోజున నన్ను పిలిచి,
"
"My brother-in-law said nothing more.
","ప్రవల్లిక నాన్నగారు ఇంక ఏం అనలేదు.
"
"My father, sister and brother-in-law all worked at CP.
","మా తండ్రి, సోదరులు,బంధువులు అందరూ కూడా సీపీఎంలో పనిచేశారు.
"
"On August 26, another group of protesters pillaged and virtually destroyed the stately Boston home of Lieutenant Governor Thomas Hutchinson - Oliver's brother-in-law.
","ఆగష్టు 26 న, లెఫ్టినెంట్ గవర్నర్ థామస్ హచిన్సన్ - ఒలివర్ యొక్క సోదరుడు యొక్క చట్టబద్దమైన బోస్టన్ నివాసాన్ని మరొక నిరసనకారుడు కొట్టిపారేశాడు మరియు వాస్తవంగా నాశనం చేశాడు.
"
"On Tuesday, Mumbai Police shared that Raj Kundra and his brother-in-law Pradeep Bakshi are the alleged masterminds of an international porn films racket perpetrated through their content production companies based in India and the United Kingdom.
","ముంబై పోలీసులు మంగళవారం దిగ్భ్రాంతికరమైన వెల్లడించారు, అరెస్టు చేసిన వ్యాపారవేత్త రాజ్ కుంద్రా మరియు అతని బావ ప్రదీప్ బక్షి భారతదేశం మరియు యునైటెడ్ కింగ్డమ్ కేంద్రంగా ఉన్న వారి కంటెంట్ ప్రొడక్షన్ కంపెనీల ద్వారా జరిగిన అంతర్జాతీయ పోర్న్ ఫిల్మ్స్ రాకెట్ యొక్క సూత్రధారులు. .
"
"One day Kokila's brother-in-law and his wife came to their home from Surat.
","ఒక దినం సూరత్ నుండి కోకిల యొక్క బావ,అతని భార్య, కోకిల ఇంటికి విచ్చేశారు.
"
"One day the Guru asked Jetha and Bhani's brother-in-law, Rama, to build several platforms by the river bank so that he could over see a well being dug.
","ఒకరోజు గురువు, జితా మరియు భని యొక్క సోదరుడు, రామను నది ఒడ్డున అనేక వేదికలను నిర్మించమని అడిగారు, తద్వారా ఆయన బాగా నడిచినట్లు చూడగలిగారు.
"
"One time we went to my brother-in-law's house for a meal.
","ఒకరోజు మా మితృడొకడి ఇంటికి వెళ్ళాం భొజనాలకి.
"
"Police have registered a case against her husband and brother-in-law.
","పోలీసులు ఆమె భర్త, సొదరుడిపై కేసు నమోదు చేసి దర్యాప్తు చేస్తున్నారు.
"
"Police have registered a case against six people including her husband and brother-in-law.
","దీంతో ఆమె భర్త, అత్తమామలతో సహా ఐదుగురు కుటుంబ సభ్యులపై పోలీసులు కేసు నమోదు చేసి దర్యాప్తు చేస్తున్నారు.
"
"Presently in England, Fabinho currently lives with his sister and brother-in-law who take care of his football affairs.
","ప్రస్తుతం ఇంగ్లాండ్లో, ఫబినో ప్రస్తుతం తన సోదరి మరియు అతని సోదరుడుతో తన ఫుట్ బాల్ వ్యవహారాలపై శ్రద్ధ వహిస్తాడు.
"
"Previous Previous post: Man kills his wife, two children and brother-in-law
","Previous Previous post: సొంత భార్య, కుమారుడిని హతమార్చిన భర్త
"
"Rama has no brother-in-law or sister-in-law.
","రామారావుకు మేనత్తలుగాని, అక్క చెల్లెళ్లు గానీ, కుమార్తెలు కానీ లేరు.
"
"Salman will be launching his brother-in-law Aayush Sharma with this film.
","ఈ సినిమా ద్వారా తన చెల్లిలి భర్త ఆయుష్ శర్మను హీరోగా లాంచ్ చేయాలనేది ప్లాన్.
"
"Several years later, May's songwriting brother-in-law, Johnny Marks, wrote a short song based on Rudolph's story in 1949.
","చాలా సంవత్సరాల తరువాత, మే స్నేహితులలో ఒకరైన జానీ మార్క్స్ రుడాల్ఫ్ కథ (1949) ఆధారంగా ఒక చిన్న పాట రాశారు.
"
"She claimed her husband and brother-in-law, both of whom were head constables, were suspended for a 2012 criminal case that had been mutually resolved.
","తన భర్త, సోదరుడు, ఇద్దరూ హెడ్ కానిస్టేబుల్లుగా ఉన్నారు, 2012 క్రిమినల్ కేసు పరస్పరం పరిష్కారమయ్యారు.
"
"She eventually went to the wonderful word of god and prayed about it and prayed and finally she got her answer and I now 2 nieces and a great god fearing brother-in-law !!
","చివరకు ఆమె దేవుని అద్భుతమైన పదం వెళ్లి దాని గురించి ప్రార్ధించినచో మరియు ప్రార్ధించినచో మరియు చివరకు ఆమె ఇప్పుడు ఆమె సమాధానం మరియు నేను వచ్చింది 2 మేనకోడళ్ళు మరియు ఒక గొప్ప దేవుడు సోదరుడు లో చట్టం fearing!
"
"She eventually went to the wonderful word of god and prayed about it and prayed and finally she got her answer and I now 2 nieces and a great god fearing brother-in-law!!
","చివరకు ఆమె దేవుని అద్భుతమైన పదం వెళ్లి దాని గురించి ప్రార్ధించినచో మరియు ప్రార్ధించినచో మరియు చివరకు ఆమె ఇప్పుడు ఆమె సమాధానం మరియు నేను వచ్చింది 2 మేనకోడళ్ళు మరియు ఒక గొప్ప దేవుడు సోదరుడు లో చట్టం fearing!
"
"She lobbied authorities including Members of Parliament -- a brother-in-law was elected to Parliament in 1818 and became a supporter of her reforms.
","ఆమె పార్లమెంటు సభ్యులతో సహా అధికారులను నియమించింది - 1818 లో ఒక సోదరుడు అత్తగా పార్లమెంటుకు ఎన్నికయ్యారు మరియు ఆమె సంస్కరణల మద్దతుదారుగా మారారు.
"
"Shilpa Shetty mentioned that it was London-based wished accused and Raj Kundra's brother-in-law Pradeep Bakshi who was related to the app and its working.
","ఇక లండన్ కు చెందిన వాంటెడ్ నిందితుడు, రాజ్ కుంద్రా యొక్క బావ ప్రదీప్ బక్షి ఈ యాప్ మరియు దాని పనితో సంబంధం కలిగి ఉన్నారని శిల్పా శెట్టి చెప్పినట్టు తెలుస్తోంది.
"
"Shilpa Shetty said that it was London-based wanted accused and Raj Kundra's brother-in-law Pradeep Bakshi who was involved with the app and its functioning.
","ఇక లండన్ కు చెందిన వాంటెడ్ నిందితుడు, రాజ్ కుంద్రా యొక్క బావ ప్రదీప్ బక్షి ఈ యాప్ మరియు దాని పనితో సంబంధం కలిగి ఉన్నారని శిల్పా శెట్టి చెప్పినట్టు తెలుస్తోంది.
"
"Shilpa Shetty says that Pradeep Bakshi, the London-based wanted accused and Raj Kundra's brother-in-law, who was involved with the app and its functioning is the master mind in the issue.
","ఇక లండన్ కు చెందిన వాంటెడ్ నిందితుడు, రాజ్ కుంద్రా యొక్క బావ ప్రదీప్ బక్షి ఈ యాప్ మరియు దాని పనితో సంబంధం కలిగి ఉన్నారని శిల్పా శెట్టి చెప్పినట్టు తెలుస్తోంది.
"
"Sid Davis is Essie's brother, and therefore Nat's brother-in-law and uncle to the Miller children.
","సిడ్ డేవిస్ ఎసె యొక్క సోదరుడు మరియు అందుకే నాట్ యొక్క సోదరుడు మరియు మిల్లెర్ పిల్లల మామయ్య.
"
"Sid davis is essie's brother, and therefore nat's brother-in-law and uncle to the miller children johnson city.
","సిడ్ డేవిస్ ఎసె యొక్క సోదరుడు మరియు అందుకే నాట్ యొక్క సోదరుడు మరియు మిల్లెర్ పిల్లల మామయ్య.
"
"Sid davis is essie's brother, and therefore nat's brother-in-law and uncle to the miller children.
","సిడ్ డేవిస్ ఎసె యొక్క సోదరుడు మరియు అందుకే నాట్ యొక్క సోదరుడు మరియు మిల్లెర్ పిల్లల మామయ్య.
"
"Similarly, we also captured his sister and brother-in-law in Syria.
","అదేవిధంగా సిరియాలో మేం అతడి సోదరి, బావను కూడా అదుపులోకి తీసుకున్నాం.
"
"Similarly, we caught his sister and brother-in-law in Syria.
","అదేవిధంగా సిరియాలో మేం అతడి సోదరి, బావను కూడా అదుపులోకి తీసుకున్నాం.
"
"Since he was busy, Reddy agreed to be the supervisory director with his brother-in-law H.V. Babu as the director.
","అతను బిజీగా ఉన్నందున, రెడ్డి తన బావ హెచ్వి బాబు దర్శకుడిగా, తాను పర్యవేక్షక దర్శకుడిగా ఉండటానికి అంగీకరించారు.
"
"Sir Thomas Boleyn, being the son of the eldest daughter, felt the title belonged to him and protested to his brother-in-law, the Duke of Norfolk , who spoke to Henry about the matter.
","పెద్ద కుమార్తె కొడుకైన సర్ థామస్ బోలీన్ ఆ పట్టం తనకు దక్కాలని భావించాడు మరియు రాజు హెన్రీతో ఈ విషయం గురించి మాట్లాడిన అతని బావ నార్ఫోల్క్ డ్యూక్ని వ్యతిరేకించాడు.
"
"Sir Thomas Boleyn, being the son of the eldest daughter, felt the title belonged to him and protested to his brother-in-law, the Duke of Norfolk, who spoke to King Henry about the matter.
","పెద్ద కుమార్తె కొడుకైన సర్ థామస్ బోలీన్ ఆ పట్టం తనకు దక్కాలని భావించాడు మరియు రాజు హెన్రీతో ఈ విషయం గురించి మాట్లాడిన అతని బావ నార్ఫోల్క్ డ్యూక్ని వ్యతిరేకించాడు.
"
"Taken to the Richmond home of his brother-in-law, Dr. Charles Brewer, Stuart received a visit from President Jefferson Davis before slipping into a delirium and dying the next day.
","చార్లెస్ బ్రూవర్ యొక్క రిచ్మండ్ ఇంటికి తీసుకువెళ్లారు, స్టూవర్ట్ అధ్యక్షుడు జెఫెర్సన్ డేవిస్ నుండి ఒక సన్నిహితంగా జారుకునేందుకు మరియు మరుసటి రోజు చనిపోవడానికి ముందు సందర్శించాడు.
"
"That changed with the help of his brother-in-law, Gregory Keller, who invented a machine to automate candy cane production.
","మిఠాయి చెరకు ఉత్పత్తిని యాంత్రికీకరించడానికి ఒక యంత్రాన్ని కనిపెట్టిన తన సోదరుడు, గ్రెగోరీ కెల్లెర్ సహాయంతో ఇది మార్చబడింది.
"
"That changed with the help of his brother-in-law, Gregory Keller, who invented the machine to automate candy cane production.
","మిఠాయి చెరకు ఉత్పత్తిని యాంత్రికీకరించడానికి ఒక యంత్రాన్ని కనిపెట్టిన తన సోదరుడు, గ్రెగోరీ కెల్లెర్ సహాయంతో ఇది మార్చబడింది.
"
"That changed with the help of his brother-in-law, Gregory Keller, who invented?the machine?to automate candy cane production.
","మిఠాయి చెరకు ఉత్పత్తిని యాంత్రికీకరించడానికి ఒక యంత్రాన్ని కనిపెట్టిన తన సోదరుడు, గ్రెగోరీ కెల్లెర్ సహాయంతో ఇది మార్చబడింది.
"
"The 53-year-old actor announced that the rights of the hit South Korean action comedy film Veteran have been procured by his brother-in-law Atul Agnihotri.
","53 ఏళ్ల నటుడు హిట్లర్ దక్షిణ కొరియా యాక్షన్ కామెడీ చిత్రం వెటరన్ కు తన సోదరుడు అతుల్ అగ్నిహోత్రి ద్వారా కొనుగోలు చేసారని ప్రకటించారు.
"
"The brother-in-law of Congress President Rahul Gandhi is facing allegations of money laundering in the purchase of a property in London at 12, Bryanston Square, worth 1.9 million pounds.
","కాంగ్రెస్ అధ్యక్షుడు రాహుల్ గాంధీ బావ అయిన వాద్రా, లండన్ లోని 12, బ్రాయంటన్ స్క్వేర్ లో 19 లక్షల పౌండ్ల విలువైన ఆస్తిని కొనుగోలు చేయడంపై మనీ లాండరింగ్ ఆరోపణలను ఎదుర్కొంటున్నారు.
"
"The company was founded by Herbert Marcus, his sister, Carrie Marcus Neiman, and his brother-in-law, Al Neiman.
","సంస్థ హెర్బర్ట్ మార్కస్, అతని సోదరి, క్యారీ మార్కస్ నెమ్యాన్ మరియు అతని సోదరుడు అల్ అల్మమన్ స్థాపించారు.
"
"The motif of incest and incestuous desire is present throughout the play and is frequently alluded to by Hamlet and the ghost, most obviously in conversations about Gertrude and Claudius, the former brother-in-law and sister-in-law who are now married.
","గొంతు నడక నేపథ్యం నాటకం మరియు హామ్లెట్ అంతటా సంభవిస్తుంది మరియు దెయ్యం గెట్డ్రూ మరియు క్లాడియస్, మాజీ సోదరుడు మరియు సోదరి-అత్త, ఇప్పుడు వివాహం చేసుకున్న వారి గురించి సంభాషణల్లో తరచుగా ప్రేరేపించబడి ఉంటుంది.
"
"The motif of incest runs throughout Hamlet and is frequently alluded to by Hamlet and the ghost, most obviously in conversations about Gertrude and Claudius, the former brother-in-law and sister-in-law who are now married.
","గొంతు నడక నేపథ్యం నాటకం మరియు హామ్లెట్ అంతటా సంభవిస్తుంది మరియు దెయ్యం గెట్డ్రూ మరియు క్లాడియస్, మాజీ సోదరుడు మరియు సోదరి-అత్త, ఇప్పుడు వివాహం చేసుకున్న వారి గురించి సంభాషణల్లో తరచుగా ప్రేరేపించబడి ఉంటుంది.
"
"The motif of incest runs throughout the play and is frequently alluded to by Hamlet and the ghost, most obviously in conversations about Gertrude and Claudius, the former brother-in-law and sister-in-law who are now married.
","గొంతు నడక నేపథ్యం నాటకం మరియు హామ్లెట్ అంతటా సంభవిస్తుంది మరియు దెయ్యం గెట్డ్రూ మరియు క్లాడియస్, మాజీ సోదరుడు మరియు సోదరి-అత్త, ఇప్పుడు వివాహం చేసుకున్న వారి గురించి సంభాషణల్లో తరచుగా ప్రేరేపించబడి ఉంటుంది.
"
"The next day, the man's brother-in-law found his bike keys, helmet, office bag and wallet.
","మరుసటి రోజు ఓ చోట తన బావకు సంబంధించిన బైక్ కీ, హెల్మెట్, ఆఫీస్ బ్యాగ్, పర్సు తదితర వస్తువులు గుర్తించాడు.
"
"The police have arrested Banu's mother, sister, brother-in-law and brother in connection with the incident.
","ఈ సంఘటనకు సంబంధించి బాను బేగం తల్లి, సోదరి, సోదరుడు, బావలను పోలీసులు అరెస్టు చేశారు.
"
"The second complaint says Satyendra Jain settled a Rs 50 crore land deal for Kejriwal's brother-in-law.
","కేజ్రీవాల్ బంధువుల కోసం సత్యేంద్ర జైన్ 50 కోట్ల రూపాయల విలువైన భూదందాలను పరిష్కరించారన్నది మరో ఆరోపణ.
"
"The song was co-written with his brother-in-law, Brad Peens, and it has a real anthem feel to it.
","ఈ పాట అతని సోదరుడు, బ్రాడ్ పీన్స్తో సహ రచయితగా ఉంది మరియు దీనికి నిజమైన గీతం ఉంది.
"
"The song was then finished after the death of his brother-in-law in early 2004.
","2004 ఆరంభంలో అతని సోదరుడు అత్త మరణం తర్వాత ఈ పాట పూర్తి అయ్యింది.
"
"The story of an elderly man and his young, alluring second wife visiting the country farm that supports them (with the secret intention of selling it and turning the titular brother-in-law who runs the estate out) is, at first blush, ordinary and even soap opera-ish.
","వృద్ధుల మనిషి మరియు అతని యువ, ఆకర్షణీయమైన రెండవ భార్య యొక్క కథ, వారికి మద్దతునిచ్చే దేశీయ వ్యవసాయాన్ని సందర్శించడం (విక్రయించే రహస్య ఉద్దేశంతో మరియు ఎస్టేట్ను నడుపుతున్న నామమాత్ర సోదరుడుగా మారినది) మొదటి బ్లష్, సాధారణమైనది మరియు సోప్ ఒపెరా- ish కూడా.
"
"The theme of incest runs occurs throughout the play and Hamlet and the ghost often allude to it in conversations about Gertrude and Claudius, the former brother-in-law and sister-in-law who are now married.
","గొంతు నడక నేపథ్యం నాటకం మరియు హామ్లెట్ అంతటా సంభవిస్తుంది మరియు దెయ్యం గెట్డ్రూ మరియు క్లాడియస్, మాజీ సోదరుడు మరియు సోదరి-అత్త, ఇప్పుడు వివాహం చేసుకున్న వారి గురించి సంభాషణల్లో తరచుగా ప్రేరేపించబడి ఉంటుంది.
"
"Then Cecily's marriages were arranged -- and unarranged -- by the next two kings, Richard III (her uncle) and Henry VII (her brother-in-law).
","తరువాత సెసిలీ యొక్క వివాహాలు ఏర్పాటు చేయబడ్డాయి - మరియు అనార్ద్రీకరించబడలేదు - తరువాతి రెండు రాజులు, రిచర్డ్ III (ఆమె మామయ్య) మరియు హెన్రీ VII (ఆమె అత్తగారు).
"
"Then, in March 1923, Anna's sister and brother-in-law, William and Rita Smith, were killed when their home was bombed.
","మార్చి 1923 లో అన్నా సోదరి మరియు సోదరుడు, విలియం మరియు రిటా స్మిత్, వారి ఇల్లు బాంబు దాడి చేసినప్పుడు చంపబడ్డారు.
"
"There they realize that the girl they met in village is in serious depression because of the sexual harassment by her coach and the mental harassment by her brother-in-law.
","గ్రామంలో వారు కలుసుకున్న అమ్మాయి తన కోచ్ లైంగిక వేధింపుల వల్ల, ఆమె బావ చేసిన మానసిక వేధింపుల కారణంగా తీవ్ర నిరాశలో ఉందని వారు అక్కడ గ్రహించారు.
"
"They were Vance, his brother-in-law, and Vance's son, a boy of 15 years of age.
","వారు వాన్స్, అతని సోదరుడు, వాన్స్ పాట, 15 ఏళ్ల బాలుడు ఉన్నారు.
"
"They were Vance, his brother-in-law, and Vance's song, a boy of 15 years of age.
","వారు వాన్స్, అతని సోదరుడు, వాన్స్ పాట, 15 ఏళ్ల బాలుడు ఉన్నారు.
"
"This marriage made him a brother-in-law of John Hunt Morgan.
","ఈ వివాహం అతనికి జాన్ హంట్ మోర్గాన్ కు సోదరుడుగా చేసింది.
"
"This new army was commanded by a close ally of Frederick's (his brother-in-law) and kept French forces busy in the west and away from both Prussia and the French colonies.
","ఫ్రెడెరిక్ (అతని సోదరుడు చట్టం) యొక్క దగ్గరి మిత్రుడు ఈ కొత్త సైన్యాన్ని ఆదేశించాడు మరియు ఫ్రెంచ్ శక్తులు పశ్చిమాన మరియు ప్రుస్సియా మరియు ఫ్రెంచ్ కాలనీల నుండి బిజీగా ఉంచేవారు.
"
"This story was inspired by what Sparks and his brother-in-law experienced as Sparks' sister was undergoing treatment for cancer.
","ఈ కథ స్పార్క్స్ సోదరి క్యాన్సర్ చికిత్సకు గురైనందున స్పార్క్స్ మరియు అతని సోదరుడు-అత్త అనుభవంతో ప్రేరణ పొందింది.
"
