eng_Latn,guj_Gujr
"Similarly, there are no records of Tielemans' uncles, aunts, nieces and nephews while his cousins have not been identified in notable events of his early life till date.
","તેવી જ રીતે, ટાયલેમન્સના કાકાઓ, સાવકાઓ, ભાઇઓ અને ભત્રીજાઓનો કોઈ રેકોર્ડ નથી, જ્યારે તેમના પિતરાઇઓ તેમના પ્રારંભિક જીવનની નોંધપાત્ર ઘટનાઓમાં ઓળખી કાઢવામાં આવ્યા નથી.
"
"Similarly, there are no records of Tielemans' uncles, aunts, nieces and nephews while his cousins have not been identified in notable events of his early life to date.
","તેવી જ રીતે, ટાયલેમન્સના કાકાઓ, સાવકાઓ, ભાઇઓ અને ભત્રીજાઓનો કોઈ રેકોર્ડ નથી, જ્યારે તેમના પિતરાઇઓ તેમના પ્રારંભિક જીવનની નોંધપાત્ર ઘટનાઓમાં ઓળખી કાઢવામાં આવ્યા નથી.
"
"Since we are talking about various applications, postcards and other handicrafts that are prepared by children for their mothers, grandmothers and aunts as presents on March 8, it is simply impossible to do without a template for making the main figure of the holiday.
","અમે 8 માર્ચના રોજ રજૂ કરેલા વિવિધ કાર્યક્રમો, પોસ્ટકાર્ડ્સ અને અન્ય હસ્તકલા વિશે વાત કરી રહ્યા છીએ કે જે તેમની માતાઓ, દાદી અને નિયામ માટે તૈયાર કરે છે, તે રજાના મુખ્ય આંકડા બનાવવા માટે નમૂનો વિના કરવું અશક્ય છે.
"
"So if collectors call someone else's debt created by your brother/sister, parents, uncle, aunt, and other relatives, I boldly declare that you have nothing to do with the debt and you don't have to pay it.
","તેથી, જો કલેક્ટર્સ કોઈના દેવું છે, જે તમારા ભાઇ / બહેનો, માતા-પિતા કાકાઓ, aunts અને અન્ય કોઇ સંબંધીઓ ની રચના કરવામાં આવી હતી પર ફોન આવે છે, હિંમતભેર જાહેર તારી સાથે કોઈ લેવા દેવા નથી ઋણી નથી અને તે ચૂકવવા જરૂરી નથી.
"
"Soon a peach appears on the tree and the aunts sell tickets to view it as it becomes the size of a house.
","જલદી જ એક આલૂ ઝાડ પર દેખાય છે અને તે જોવા માટે ટિકિટ ટિકિટ વેચે છે કારણ કે તે એક ઘરનું કદ બની જાય છે.
"
"Spend some special time with each of your kids as they wrap presents for their siblings, grandparents, aunts, uncles, etc.
","તમારા દરેક બાળકો સાથેના ખાસ સમયનો ખર્ચ કરો કારણ કે તેઓ તેમના ભાઈ-બહેનો, દાદા દાદી, aunts, કાકાઓ, વગેરે માટે ભેટો લગાવે છે.
"
"Start with a total number of people, decide who must be invited (siblings, best friends, aunts, uncles, and first cousins) and work your way down to the rest of the people you would like to invite.
","લોકોની કુલ સંખ્યા સાથે પ્રારંભ કરો, તે નક્કી કરો કે કોણ આમંત્રિત હોવું જોઈએ (બહેન, શ્રેષ્ઠ મિત્રો, aunts, કાકાઓ, અને પ્રથમ પિતરાઈ) અને બાકીના લોકો જે તમે આમંત્રિત કરવા માગો છો તેમના માટે નીચે કામ કરો.
"
"Talk to your child's aunts, uncles, and grandparents about babysitting in an emergency.
","કટોકટીમાં તમારા બાળકના aunts, કાકાઓ, અને દાદા-દાદી સાથે બાળકની સંભાળ લેવા વિશે વાત કરો.
"
"The accident on July 28 - when a truck rammed into the victim's car - had left the rape victim and her lawyer seriously injured while two of her aunts lost their lives.
","આ વર્ષે 28મી જુલાઇએ એક ટ્રકે રેપ પીડિતાની કારને ટક્કર મારી હતી, જેને પગલે પીડિતા અને તેના વકીલ બન્ને ઘાયલ થયા હતા જ્યારે એક પરિવારજનનું મોત નિપજ્યું હતું.
"
"The titans in the first generation are the aunts, uncles, and parents of Zeus and company - the well-known Olympian gods and goddesses).
","પ્રથમ પેઢીમાંના ટાઇટન્સ એ aunts, કાકાઓ, અને ઝિયસ અને કંપનીના માતાપિતા છે - જાણીતા ઓલિમ્પિયન દેવતાઓ અને દેવીઓ).
"
"The titans in the first generation are the aunts, uncles, and parents of Zeus and company -- the well-known Olympian gods and goddesses).
","પ્રથમ પેઢીમાંના ટાઇટન્સ એ aunts, કાકાઓ, અને ઝિયસ અને કંપનીના માતાપિતા છે - જાણીતા ઓલિમ્પિયન દેવતાઓ અને દેવીઓ).
"
"The veteran actress Shabana Azmi is her aunt.
","પ્રસિદ્ધ અભિનેત્રી શબાના આઝમી તેની સાવકી મા છે.
"
"Then 19-year-old daughter, murdered his aunt.
","ત્યારબાજ તેમણે આ છોકરીના 19 વર્ષના મિત્રને ઢોર માર માર્યો હતો.
"
"Then after being caught, his aunt had also complained to Priyanka's mother.
","ત્યારે પકડાઈ જતાં આંટીએ પ્રિયંકાની માતાને આ વાતની ફરિયાદ પણ કરી હતી.
"
"They're both my aunts.
","બંને મારા બાવડાં છે.
"
"This site also has cards for stepmothers, aunts, grandmothers, and adoptive mothers.
","આ સાઇટમાં સાવકી મા, આન્ટ્સ, દાદી, અને દત્તક માતાઓ માટેના કાર્ડ પણ છે.
"
"This song is my aunt's fave song.
","આ ગીત મારા પ્રિય ગીતો માનું એક ગીત છે .
"
"Today I am going to the U.S. with my mom and grandmom to see my aunt.
","આજે હું મારી માતા, દાદી માતા સાથે મારી આન્ટીને મળવા અમેરિકા જઈ રહ્યો છું.
"
"Today I'm going to the U.S. with my mom and grandma to see my aunt.
","આજે હું મારી માતા, દાદી માતા સાથે મારી આન્ટીને મળવા અમેરિકા જઈ રહ્યો છું.
"
"Today, I am going to the U.S. with my mom and grandmom to see my aunt.
","આજે હું મારી માતા, દાદી માતા સાથે મારી આન્ટીને મળવા અમેરિકા જઈ રહ્યો છું.
"
"Today, I am going to the US with my mom and grandmom to see my aunt.
","આજે હું મારી માતા, દાદી માતા સાથે મારી આન્ટીને મળવા અમેરિકા જઈ રહ્યો છું.
"
"Two days later, her aunt died of coronavirus.
","બે દિવસ પહેલા તેમના નણંદનું કોરોનાના કારણે મૃત્યુ નિપજ્યુ હતું.
"
"Was the aunt's death an accident, suicide, or homicide?
","ઈશિતાનું મૃત્યુ એક અકસ્માત, આત્મહત્યા કે પછી હત્યા ?
"
"What is longevity and health like for your grandparents, parents, aunts, uncles and siblings?
","તમારા દાદા દાદી, માતાપિતા, aunts, કાકાઓ, અને બહેન માટે દીર્ધાયુષ્ય અને સ્વાસ્થ્ય શું છે?
"
"What is longevity and health like for your grandparents, parents, aunts, uncles, and siblings?
","તમારા દાદા દાદી, માતાપિતા, aunts, કાકાઓ, અને બહેન માટે દીર્ધાયુષ્ય અને સ્વાસ્થ્ય શું છે?
"
"When her mother died, she and her sister moved to Vermont, where aunts raised them.
","જ્યારે તેની માતા મૃત્યુ પામી ત્યારે, તેણી અને તેણીની બહેન વર્મોન્ટમાં રહેવા ગયા, જ્યાં નિવરાઓએ તેમને ઉછેર કર્યા.
"
"When parents, grandparents, uncles, aunts, godparents, or other generous family members or benefactors want to gift wealth to a minor child or minor children, one of the most important decisions they will face is whether to title the assets under a state Uniform Transfers to Minors Act, also known as UTMA, or to place the assets in a trust fund.
","જ્યારે માતાપિતા, દાદા દાદી, કાકાઓ, aunts, godparents, અથવા અન્ય ઉદાર કુટુંબ સભ્યો અથવા દાતાઓ નાના બાળકો અથવા નાના બાળકો માટે ભેટ સંપત્તિ કરવા માંગો છો, તેઓ સામનો કરશે સૌથી મહત્વપૂર્ણ નિર્ણયો એક રાજ્ય યુનિફોર્મ ટ્રાન્સફર હેઠળ અસ્કયામતો શીર્ષક છે કે શું છે નાનાં કાયદા માટે, જેને યુટીએમએ તરીકે પણ ઓળખવામાં આવે છે, અથવા ટ્રસ્ટ ફંડમાં સંપત્તિઓ મૂકવા માટે.
"
"When she was 9 years old, her parents flew Mai's grandparents, three uncles, three aunts and their two children to the U.S. Later, the family would add two more children to the household.
","જ્યારે તેણી 9 વર્ષની હતી ત્યારે તેના માતાપિતાએ માઈના દાદા દાદી, ત્રણ કાકાઓ, ત્રણ આન્ટો અને તેમના બે બાળકોને અમેરિકામાં પાછળથી ઉડાન ભરી હતી, કુટુંબ પરિવારમાં વધુ બે બાળકો ઉમેરશે.
"
"Women who have a mother, aunt or sister diagnosed with the disease also have a higher risk for getting breast cancer.
","મહિલાઓની માફક પુરૂષોને પણ માતા, દાદી-નાની, બહેન અથવા લોહીના સંબંધવાળી મહિલાના બ્રેસ્ટ કેન્સર પીડિત હોવાથી આ બિમારીનો ખતરો વધુ રહે છે.
"
"You've got parents, neighbors, aunts and uncles involved (for better or worse).
","સ્કોરબોર્ડની બહાર જુઓ તમારી પાસે માબાપ, પડોશીઓ, નિયામ અને કાકાઓ સામેલ છે (વધુ સારું કે ખરાબ માટે).
"
"Zainab, a seven-year-old girl, was kidnapped on January 4 from her aunt's house in Kasur.
","પાકિસ્તાનના કસૂર શહેરમાં સાત વર્ષીય જૈનબ નામની બાળકીનું તેની આન્ટીના ઘરેથી 4 જાન્યુઆરીએ અપહરણ થયુ હતુ.
"
"aunts, and friends,
","આપ્તજનો અને મીત્રો,
"
"home, where she lived with her younger sister and her aunt.
","જ્યાં તેની નાની બહેન અને માં બાપ સાથે રહેતો હતો.
"
"The aunt had no answer.
","સાસેથી જવાબ ન સળ્યો.
"
"And what did your aunt say?
","અને માજીએ શું કહ્યું ?
"
"BJP MLA from Unnao UP, Kuldeep Sengar his brother Manoj Singh Sengar and eight others have been booked under murder charges after a road accident that killed Unnao rape survivor's aunt.
","ઉન્નાવ રેપ કેસના આરોપી પૂર્વ MLA કુલદીપ સેંગરના ભાઈ મનોજ સેંગરનું મોત થઇ ગયું છે.
"
"A few days later he returned to his aunt.
","તેના થોડા દિવસ બાદ તે ઘાટીમાં પાછો ફરી ગયો હતો.
"
"A sister, an aunt, a friend and a daughter.
","હું એક પુત્રી, એક બહેન, મિત્ર અને ગર્લફ્રેન્ડ છું.
"
"I am your aunt.
","હું તારો દાસ છુ.
"
"He was raised by his mother and paternal aunts.
","તેને તેની માતા અને પુંજાએ ઉશ્કેર્યો હતો.
"
"Dad and two of his sisters (my aunts).
","મારા પિતા અને તેમના બે બહેન બહેરા છે.
"
"My grandfather Azizullah, grandmother Haseena, and aunts Gudiya, Nadira came.
","ત્યાર બાદ તેના દાદા અઝીઝુલ્લાહ, દાદી હસીના અને નણંદ નાદિરા અને ગુડિયા આવી હતી.
"
"A friend’s mom, an aunt, an in-law, another friend’s mom, an old coworker, a friend of a friend.
","મા-બાપની દિકરી, ભાઈની બહેન મિત્રની મિત્ર, પતિની પત્નિ ભાભીની નણંદ, સાસુ - સસરાની પુત્રવધુ.
"
"Congratulations to your aunt!
","ધન્ય છે તમારી જનેતાને!
"
"Police suspect that the girl's teenage aunt knew the accused and was involved in the crime.
","લૂંટના ગુનામાં સંડોવાયેલી યુવતી મહિલાની દિકરીને ઓળખતી હોવાનું પોલીસના ધ્યાનમાં આવ્યુ છે.
"
"The aunt had no answer.
","પણુ દુયેધંતે કાંઇ જ ઉત્તર આપ્યો નહી.
"
"I am your aunt.
","હું આપની દાત્રી છું.
"
"A 15-month old girl was assaulted by her aunt in Mumbai.
","નવી મુંબઈમાં 15 વર્ષીય દીકરીએ માતાની ગળું દબાવીને હત્યા કરી નાખી.
"
"Rima is the aunt of Ranbir Kapoor and Kareena Kapoor.
","શ્વેતા રણબીર કપૂર અને કરિશ્મા-કરિનાની ભાભી છે.
"
"I am your aunt.
","હું તમારી દાસી છું.
"
"My aunt was very happy
","બહેન ખુબ જ ખુશ થઇ
"
"Along with them were my grandparents and my aunt.
","મારા પપ્પા અને દાદી પણ સાથે હતાં.
"
"On this day, Lord Jagannath returns from his aunt's house with his sister Subhadra and brother Balarama.
","આ દિવસે ભગવાન જગન્નાથ તેમના ભાઇ બલભદ્ર અને બહેન સુભદ્રા સાથે ખૂબ સજીધજીને નગરચર્યા માટે નીકળે છે.
"
"Brothers and sisters and moms, aunts and uncles.
","ભાઈઓ, બહેનો, દાદા દાદી અને પૌત્રો.
"
"If you have forbidden something to the child, then your husband (grandparents, aunts, uncles) should not allow the baby to do it.
","દરેક અન્ય ઓર્ડર રદ કરશો નહીં જો તમે બાળકને કંઈક પ્રતિબંધિત કર્યું હોય, તો પછી તમારા પતિ (દાદા દાદી, aunts, કાકાઓ) બાળકને તે કરવા માટે પરવાનગી ન જોઈએ.
"
"I am your aunt.
","હું તમારો દાસ છુ.
"
"My mother was shell-shocked with the news of my aunt’s death.
","પીયૂષના મૃત્યુના સમાચાર સાંભળીને મારી મધરને ખૂબ જ આઘાત લાગ્યો હતો.
"
"An uncle, an aunt and her younger sister.
","દાદી, નાનો ભાઈ અને મોટાભાઈ ની પત્ની.
"
"Then the sister is next after the father and then the paternal aunt.
","પછી મોટી બહેન ને એ પછી પપ્પા.
"
"After her mother’s demise, her aunt had taken her away from her father.
","પિતાના અવસાન પછી માતા છોડીને જતી રહી, તો દાદા-દાદીએ તે બાળકીને ઉછેરી.
"
"I am your aunt.
","હુ' તો તમારી દાસી છુ.
"
"” Her mother and Kareena’s aunt Neetu Kapoor wrote, “Congratulations Kareena and Saif.
","કરીના સાથેની તસવીર શેર કરતાં નીતૂએ લખ્યું, ""અભિનંદન કરીના અને સૈફ.
"
"Instead of going to the hospital, she was taken to the home of her aunt’s in-laws and told she would marry her aunt’s 45-year-old brother-in-law.
","હોસ્પિટલ જવાને બદલે તે નેહાને પોતાની સાસરીમાં લઈ ગઈ અને પોતાના 45 વર્ષના દિયર સાથે લગ્ન કરવા કહ્યું.
"
"The girl was living with her aunt after her mother’s death.
","યુવક તણાયો તે પિતા અવસાન બાદ માતા સાથે રહેતો હતો.
"
"“My mother and aunts supported me.
","‘મારા પરિવાર અને બહેનોએ મારા ર્નિણયને સપોર્ટ આપ્યો હતો.
"
"A woman is a daughter, sister, niece, wife, mother, aunt, stepmother, and grandmother.
","સ્ત્રી એક માતા, એક બહેન, એક દીકરી, એક પત્નીની છે.
"
"I am your aunt.
","ડું તમારી દાસી છું.
"
"Shraddha Kapoor's mother Shivangi Kapoor, aunt Padmini Kolhapure and brother Siddhant Kapoor were also present to watch the film.
","પદ્મિનીની બર્થડે પાર્ટીમાં શ્રદ્ધા કપૂર પણ તેની માતા શિવાંગી કોલ્હાપુરે અને પિતા શક્તિ કપૂર સાથે શામેલ થઇ હતી.
"
"Also seen was the paps darling, Taimur Ali Khan with mommy Kareena Kapoor Khan and aunt Karisma Kapoor.
","તૈમુર અને કરીનાની સાથેસાથે કરિશ્મા કપૂર પણ જોવા મળી.
"
"I am your aunt.
","હું આપની દાસી જહાનઆરા છું.
"
"A relative includes children, parents, stepchildren, siblings, aunts, uncles, cousins, and in-laws of the participant.
","પરિવારના સદસ્યોમાં માતા, પિતા, ભાઈ, બહેન, પુત્ર, પુત્રી અને પત્ની સામેલ છે.
"
"My father, mother, uncle, aunt, my elder sister.
","મારો ભાઈ, બહેન, દાદાજી, દાદી, પપ્પા અને મમ્મી બધા જ મને સાચવે.
"
"A daughter, wife, aunt, friend and mother.
","એક દીકરી, એક વહુ, એક મા અને એક પત્નીની.
"
"A few days back, Jackson had sought help to arrange an ICU bed for his ailing aunt in Bhavnagar.
","જૈક્સને થોડાક દિવસ પહેલાં જ પોતાના બીમાર આન્ટી માટે ભાવનગરમાં આઇસીયુમાં વ્યવસ્થા કરવા માટે મદદ માંગી હતી.
"
"I am your aunt.
","હું તારા અસ બાલક છું.
"
"Are you my aunt?
","તું મારી માયું છે ને?
"
"Birth relative includes birth parents, grandparents, aunts, uncles, and birth brothers and sisters.
","પરિવારમાં માતા-પિતા, દાદા-દાદી, સાસુ-સસરા, બાળકો અને ભાઈ-બહેનનો પણ સમાવેશ થાય છે.
"
"He seated himself next to his aunt.
","તે તેની શય્યા પાસે બેસી ગયો.
"
"“What was it? ” asked an aunt.
","” સાસુગે પુછયું “ગેટલુ ખધું શું છે ?
"
"My father, mother, uncle, aunt, my elder sister.
","મારા મામા, માસા, ત્રણ બનેવી, સસરા, કાકા બધા વૈદ્ય છે.
"
"The aunt had no answer.
","દાઇતરે કાંઇપણુ ઉત્તર આપ્યો નહિ.
"
"I am your aunt.
","હુ' તો આપની દાસી છું.
"
"A 90-year-old woman claiming to be the aunt of Prime Minister Narendra Modi has knocked on the doors of an appellate authority after failing to get satisfactory answers from the Labour Ministry on her Right to Information (RTI) application seeking details of lease renewal of a government dispensary running in her premises.
","વડા પ્રધાન નરેન્દ્ર મોદીનાં સંબંધી હોવાનો દાવો કરતાં ૯૦ વર્ષનાં મહિલા ડાહીબહેન નરોત્તમદાસ મોદીએ પોતાની આરટીઆઈ અરજીનો સંતોષકારક જવાબ શ્રમમંત્રાલય તરફથી ન મળતાં તેમણે એપલેટ ઓથોરિટીના દરવાજા ખખડાવ્યા છે.
"
"A few days back, Jackson had sought help to arrange an ICU bed for his ailing aunt in Bhavnagar.
","જૈક્સને થોડાક દિવસ પહેલાં જ પોતાના બીમાર આન્ટી માટે ભાવનગરમાં આઇસીયુમાં વ્યવસ્થા માટે મદદ માંગી હતી.
"
"This situation can be mitigated by the presence of young close relatives - sisters, aunts, etc. , who in case of death of parents can become a support and protection for a minor orphan, and to some extent compensate for the loss.
","આ પરિસ્થિતિ યુવાન નજીકના સંબંધીઓ - બહેનો, aunts, વગેરેની હાજરી દ્વારા ઘટાડી શકાય છે, જે માતાપિતાના મૃત્યુના કિસ્સામાં નાના અનાથ માટે સહાય અને રક્ષણ બજાવી શકે છે અને અમુક અંશે નુકશાનની ભરપાઈ કરી શકે છે.
"
"I am your aunt.
","હું તારો નાચીઝ બરા છું.
"
"He seated himself next to his aunt.
","તે ભાભીની પાસે જ બેસી ગયો.
"
"Currently, the children are staying at her aunt's house.
","વર્તમાનમાં તે લોકો દીકરીના ઘરે ગ્વાલિયરમાં છે.
"
"All my family, parents, aunts, sisters pampered me.
","મારા માતા-પિતા, બહેન, નાની-નાની બધાએ મને પ્રોત્સાહન આપ્યું છે.
"
"the sister of the foster mother be regarded as the maternal aunt, her husband as the father, the sister of her husband as the paternal aunt, her daughter’s daughter and her son’s daughter as nieces.
","દીકરી સાસુ સસરાની આજ્તા પાળવી, સાસુ તથા જેઠાણીને માતા સમાન, સસરા તથા જેઠંને પિતા સમાન, નણુદ્ટ તથા રરાણીને ખ્હેન સમાન, નણુદોઇ તથા દીયરને ભાઇ સમાન, અને ભાણેજને શિશુ સમાન ગણુવા.
"
"The boy’s aunt lives in Canada.
","કેનેડામાં રહેતા પૌત્રનો સ્વ.
"
"I am your aunt.
","હૈં તમારી દાસી છું.
"
"Arjun Kapoor and Malaika Arora attended a party thrown by Arjuns aunt, Maheep Kapoor.
","અર્જુન કપૂર અને મલાઈકા અરોરા પાર્ટીમાં સાથે જ આવ્યા હતા.
"
"And she asked her aunt:
","એણે એની માને પૂછ્યું :
"
"A family member is defined as being a parent, guardian, sibling, spouse, grandparent, child, aunt, uncle, niece, nephew or first cousin.
","કૌટુંબિક સભ્યને કાયદો માં માતાપિતા, સાસરા, બાળક, પત્ની, બહેન, પૌત્રો, દાદા દાદી અથવા રજિસ્ટર્ડ ઘરેલુ ભાગીદાર તરીકે વ્યાખ્યાયિત કરવામાં આવે છે.
"
"I am your aunt.
","હુ તમારે દાસ છું.
"
"My aunt was his disciple.
","મારા કાકા એમના શિષ્ય હતા.
"
"Bollywood actor Sonam Kapoor got married to her boyfriend Anand Ahuja at a fun-filled wedding at her aunt's house in Mumbai.
","બોલીવુડ એક્ટ્રેસ સોનમ કપૂરે બોયફ્રેન્ડ આનંદ અહુજા સાથે પેરીસમાં ન્યૂયરનું સેલિબ્રેશન કર્યું હતું.
"
"She requested her aunt to help her.
","કહી. તેણે તેના ધણીની મદદ માગી.
"
"His father and aunt, too, had contracted the infection.
","જેના કારણે તેના પિતા તથા કાકા પણ ચેપગ્રસ્ત બન્યા હતા.
"
"Apart from the family members, several star kids including Taimur Ali Khan and his aunt Soha Ali Khan with her daughter Inaaya Naumi Kemmu, Tusshar Kapoor's son Laksshya and Pragya Yadav with son, marked their presence at the bash.
","જેમાં સૈફ અલી ખાન અને કરીના કપૂરના દિકરો તૈમૂર અલી ખાનની સાથે-સાથે કૃણાલ ખેમુ અને સોહા અલી ખાનની દિકરી ઇનાયા નાઆમી ખેમુ, એકતા કપૂરનો દિકરો રવિની સાથે અન્ય સ્ટાર કિડસ જોવા મળ્યા.
"
"BJP MLA from Unnao UP, Kuldeep Sengar his brother Manoj Singh Sengar and eight others have been booked under murder charges after a road accident that killed Unnao rape survivor's aunt.
","નવી દિલ્હી : ઉન્નાવ રેપ કેસના આરોપી પૂર્વ ધારાસભ્ય કુલદીપ સેંગરના ભાઈ મનોજ સેંગરનું મોત થયું છે ઉન્નાવની પીડિતાના અકસ્માતના મામલામાં મનોજ પણ આરોપી તરીકે હતો.
"
"His aunt Vasundhara Raje was till recently the BJP chief minister of Rajasthan.
","તેમના એક ફઈબા વસુંધરા રાજે ભાજપમાંથી રાજસ્થાનના મુખ્યમંત્રી તરીકે સેવા આપી ચૂકયા છે.
"
"An aunt, a father, daughter and a cousin.
","ઉછેરેલી છોકરો સાવકા પિતા, દાદી, માતા.
"
"Actually, Sairaji doesn't remember this but her medicines used to be sent by my aunt from London.
","સાયરાજીને યાદ નથી, પરંતુ તેમની દવાઓ લંડનથી મારા આંટી જ મોકલતા હતા.
"
"Cousins, uncles, aunts, brothers and sisters.
","ભાઈઓ, બહેનો, દાદા દાદી અને પૌત્રો.
"
"Two of the victim’s aunts were killed, while she and her lawyer were critically injured in the accident.
","આ અકસ્માતમાં પીડિતાના બે સંબંધીઓનાં મૃત્યુ થયાં હતાં તેમજ પીડિતા અને તેમનાં વકીલ ગંભીર રીતે ઘાયલ થયાં હતાં.
"
"Is she my aunt?
","પણુ એ તો મારો ભા?
"
"His grandmother Vijayraje Scindia was among the founder members of the BJP and his aunts Vasundhara Raje and Yashodhara Raje are also in the party.
","જ્યોતિરાદિત્ય સિંધિયાના દાદી અને ગ્વાલિયરના રાજમાતા વિજયા રાજે સિંધિયા જનસંઘના સક્રિય સભ્ય હોવાની સાથે-સાથે ભાજપના સંસ્થાપકોમાં જોડાયેલા હતા.
"
"Samuel Sangma, who hails from Dimapur in Nagaland, was living on rent with his aunt Rosy, an air hostess, in the Bijwasan area of Delhi.
","વ્યવસાયે એર હોસ્ટેસ રોજી સંગમા નાગાલેન્ડના દીમાપુરમાં રહેવાવાળી હતી તે દિલ્હીના બૃજવાસન વિસ્તારમાં પોતાની બહેનના દીકરા સાથે રહેતી હતી.
"
"I am your aunt.
","હુ' તો તમારી અંખાલીકા છું.
"
"After her mother died, she left her father and two brothers to live with her aunt.
","તેના પરિવારમાં તેના માતાના મૃત્યું બાદ સગીરા તેના પિતા અને બે ભાઈઓ સાથે રહેતી હતી.
"
"Come with me into my aunt’s garden; we shall there find very agreeable society.
","મારી સાથે મારા કાકાનાં બાગમાં આવો; આપણને ત્યાં સારી મંડળી મલશે.
"
"'Pishi' is the Bengali word used for paternal aunt.
","' પિશી બંગાળી શબ્દ છે જેનો ઉપયોગ પિતૃપક્ષ માટે કરવામાં આવે છે.
"
"Police rescues 3-year-old girl kidnapped by aunt to marry boyfriend
","પરણિત પ્રેમીકા માટે પ્રેમીએ તેનાજ 3 વર્ષના બાળકનું અપહરણ કર્યું, પોલીસે હેમખેમ બચાવ્યો બાળકનો જીવ
"
"Bollywood actress Sara Ali Khan’s aunt Saba Ali Khan recently shared a childhood photo of her niece on Instagram.
","તાજેતરમાં સારા અલી ખાને તેમના પિતા સૈફ અલી ખાન સાથે તેના નાના ભાઈના જન્મદિવસની બાશની ઝલક શેર કરી હતી અને ફોટાએ સોશિયલ મીડિયા પ્લેટફોર્મ પર આગ લગાવી દીધી છે.
"
"I am your aunt.
","હું તમારો દાસ છું.
"
"Cousins, uncles, aunts, grandparents, parents and other family all lived in one house.
","સાસુ-સસરા, ભાઈ-બહેન, દેરાણી-જેઠાણી બધા સાથે એક જ ઘરમાં રહેતા હતાં.
"
"Also, this is the second marriage of the aunt.
","વૈભવના પણ આ બીજા લગ્ન છે.
"
"I am your aunt.
","હું તારો રમણ છું.
"
"I am your aunt.
","હુ તો તમારી દાસી છું.
"
"And I am her aunt.
","ને હું એની સાસુ ગંગા.
"
"My aunt died.
","મારા સોાતિયા મરી ગયા.
"
"Comedian Kapil Sharma too joined Salman on the show for an act and he entertained along with Upasana Singh Ali Asgar, who are seen as his aunt and grandma in ""Comedy Nights With Kapil"".
","'ધ કપિલ શર્મા શો'માં દાદીની ભૂમિકા ભજવનાર અલી અસગર અને આ શોના કાસ્ટ થયેલા સુગંધા મિશ્રાએ કોમેડી સર્કસની ટીમ સાથે હાથ મિલાવ્યા છે.
"
"Brothers, sisters, cousins, aunts and uncles.
","ભાઈઓ, બહેનો, દાદા દાદી અને પૌત્રો.
"
"I am your aunt.
","હુ તારો દાસ છુ.
"
"His grandmother Vijayraje Scindia was among the founder members of the BJP and his aunts Vasundhara Raje and Yashodhara Raje are also in the party.
","આમ પણ જ્યોતિરાદિત્ય સિંધિયાની દાદી અને ગ્વાલિયરના રાજમાતા વિજયારાજે સિંધિયા જનસંઘના સક્રિય સભ્ય હોવાની સાથે ભાજપના સંસ્થાપકોમાં પણ સામેલ હતા.
"
"The aunt had no answer.
","મધા જવાબ આપવાય નવરી નહોતી.
"
"His grandmother Vijayraje Scindia was among the founder members of the BJP and his aunts Vasundhara Raje and Yashodhara Raje are also in the party.
","તેમના માતા વિજયરાજે સિંધિયા, મૂળે જનસંઘી અને ભાજપનો પાયો નાખનારા પૈકીના એક- જે મધ્યપ્રદેશના સિંધિયા પરિવારના રહ્યા, તેમના પુત્ર માધવરાવ સિંધિયા કોંગ્રેસમાં અને માધવરાવના પુત્ર જ્યોતિરાદિત્ય સિંધિયા પણ કોંગ્રેસમાં સક્રિય ભૂમિકામાં રહ્યા છે.
"
"I am your aunt.
","હું' તમારી દાસી છું.
"
"West Bengal: BJP launches poster with slogan 'Bengal wants its daughter, not aunt'
","પશ્ચિમ બંગાળ: BJPએ મહિલા નેતાઓના પોસ્ટર જાહેર કરી કહ્યું- 'બુઆ નહી બેટી ચાહિયે'
"
"'Pishi' is the Bengali word used for paternal aunt.
","‘પિશી’ એક બંગાળી શબ્દ છે જેનો ઉપયોગ પિતૃપક્ષ માટે થાય છે.
"
"""He will get to know his grandparents and aunts and uncles.
","“એણે પોતાનાં પૂર્વજન્મના માતાપિતદ અને સગાંવહાલા- ઓ ઓળખી કાઢ્યાં.
"
"The child was living with her paternal uncle and aunt after her parents’ deaths.
","માતાના મોત બાદ કિશોરી સાવકા પિતા અને સાવકા દાદા સાથે એકલી રહેતી હતી.
"
"The boy’s aunt lives in Canada.
","જાેકે એકપુત્રી કેનેડામાંપણ રહેછે.
"
"But I was a very good aunt.
","પણ હું સારો એકટર હતો જ.
"
"Cousins, brothers, sisters, aunts and uncles.
","ભાઈઓ, બહેનો, દાદા દાદી અને પૌત્રો.
"
"All with my wife, parents, siblings, aunt, cousins, nieces, and nephews.
","મારા સાસુ , સસરા , સાળો , તેની પત્ની , મારી બે સાળી , તેમના પતિ , બધાએ ભેગા મળીને ખૂબ જલસા કર્યા.
"
"Then she went to live with her aunt in town.
","તે પછી એ ભાઇની પાસે શહેરમાં રહેવા ગઇ,
"
"I am your aunt.
","રું આપનો દાસ છું.
"
"His aunt Vasundhara Raje is a senior BJP leader and former chief minister of Rajasthan.
","સદ્ગત રાજમાતાના મોટા રાજકુંવરી વસુંધરા રાજે ભાજપના અગ્રણી છે અને રાજસ્થાનના મુખ્ય પ્રધાન છે.
"
"I am your aunt.
","હું આપની દાસી જહાતઆરા છું.
"
