eng_Latn,guj_Gujr
"Priyanka Chopra shared an oh-so-cute pic with her niece Sky Krishna on Instagram.
","પ્રિયંકા ચોપરા એ પોતાના ઈંસ્ટાગ્રામ પર કરીના કપૂર સાથેનો એક ચોંકાવનારો વીડિયો પણ શેર કર્યો છે.
"
"The trailer of Malaal , a film that marks the debut of Javed Jaffrey’s son Meezaan and Sanjay Leela Bhansali’s niece Sharmin Segal is out.
","જાવેદ જાફરીના પુત્ર મિઝાન અને શર્મિલન સેહગલની ફિલ્મ મલાલનું ટ્રેલર પણ રિલીઝ થઈ ચૂક્યુ છે.
"
"Congratulations dear on the birth of your niece!
","તમારા બાળકના જન્મ પર અભિનંદન!
"
"She played the role of Shah Rukh Khan's niece in the film 'Baadshah'.
","તેણે ફિલ્મ ફેનમાં શાહરૂખ ખાનની પત્નીની ભૂમિકા ભજવી હતી.
"
"Aamir Khan along with his wife Kiran Rao, son Azad Rao Khan and daughter Ira Khan attended his niece Zayn..... Read More
","આમિરની સાથે તેમના પત્ની કિરણ રાવ, પુત્ર આઝાદ, પુત્રી ઇરા અને ભત્રીજો ઇમરાન પણ છે.
"
"She's Varun Dhawan's niece - the granddaughter of Varun Dhawan's uncle Anil Dhawan.
","અંજિની ધવન એ વરુણ ધવનના પિતરાઇ સિદ્ધાર્થ ધવનની પુત્રી છે.
"
"She played the role of Shah Rukh Khan's niece in the film 'Baadshah'.
","સના સઇદ ફિલ્મ 'કુછ કુછ હોતા હૈ'માં શાહરૂખ ખાનની દીકરીનો રોલ અદા કરી ચુકી છે.
"
"the sister of the foster mother be regarded as the maternal aunt, her husband as the father, the sister of her husband as the paternal aunt, her daughter’s daughter and her son’s daughter as nieces.
","દીકરી સાસુ સસરાની આજ્તા પાળવી, સાસુ તથા જેઠાણીને માતા સમાન, સસરા તથા જેઠંને પિતા સમાન, નણુદ્ટ તથા રરાણીને ખ્હેન સમાન, નણુદોઇ તથા દીયરને ભાઇ સમાન, અને ભાણેજને શિશુ સમાન ગણુવા.
"
"Where is my little niece?
","મારાં પૂન્ય ભાભી કયાં છે ?
"
"Bollywood actor Kunal Kapoor, who is married to Amitabh Bachchan's niece Naina Bachchan, came to the bash in a casual outfit.
","પત્ની નૈના બચ્ચનની સાથે અભિનેતા કૃણાલ કપૂર લગ્નમાં હાજરી આપવા માટે પહોંચ્યો હતો.
"
"He married his wife's niece.
","તેણે પોતાની વિધવા સાળી સાથે લગ્ન કર્યાં હતાં.
"
"It was my niece.
","એ મારો ભત્રીજો થતો હતો.
"
"Directed by Mangesh Hadawale, ""Malaal"" also features filmmaker Sanjay Leela Bhansali's niece Sharmin Segal, who is also making her acting debut in Bollywood with the movie.
","હવે બોલીવુડમાં ફિલ્મ મલાલથી એન્ટ્રી કરનાર જણીતી નિર્માતા – નિર્દેશક સંજય લીલા ભમશાલીની ભાણેજ શર્મિન સહેગલ પણ કાર્તિક પર મોહી છે.
"
"During their investigation to find out the woman's Facebook friend, police called two of her relatives, her sister-in-law Arya, and niece Greeshma, for questioning.
","મહિલાના ફેસબુક ફ્રેન્ડની તપાસ દરમિયાન પોલીસે મહિલાની નણંદ આર્યા અને ભાંણી ગ્રીષ્માને પૂછપરછ માટે બોલાવ્યા હતા.
"
"Kareena Kapoor Khan is Rajiv Kapoor's niece, daughter of Randhir Kapoor.
","કંગના રનોત રણબીર કપૂરની બહેન કરીના કપૂરની ફેન છે.
"
"A family member is defined as being a parent, guardian, sibling, spouse, grandparent, child, aunt, uncle, niece, nephew or first cousin.
","કૌટુંબિક સભ્યને કાયદો માં માતાપિતા, સાસરા, બાળક, પત્ની, બહેન, પૌત્રો, દાદા દાદી અથવા રજિસ્ટર્ડ ઘરેલુ ભાગીદાર તરીકે વ્યાખ્યાયિત કરવામાં આવે છે.
"
"His niece, Alyssa Healy is the wicket-keeper of the Australian women’s cricket team and is married to Australian spearhead Mitchell Starc.
","ઓસ્ટ્રેલિયાના દિગ્ગજ ફાસ્ટ બોલર મિશેલ સ્ટાર્કની પત્ની એલિસા હીલી ઓસ્ટ્રેલિયાની ટોચની મહિલા ક્રિકેટર છે.
"
"She is the niece of renowned Bollywood actress and classical dancer, Hema Malini.
","હેમા માલિની એક ખુબસુરત અભિનેત્રી હોવાની સાથે સાથે ક્લાસિકલ ડાન્સર પણ છે.
"
"Recently, Kareena Kapoor Khan attended a Diwali party with sister Karisma Kapoor niece Samiera Kapoor and BFF Amrita Arora.
","તાજેતરમાં મલાઈકા અરોરાના ઘરે યોજાયેલી ક્રિસમસ પાર્ટીમાં કરીના કપૂર તેની બહેન કરિશ્મા કપૂર સાથે પહોંચી હતી.
"
"Shweta Pandit, who disclosed her horrific experience with Malik, is the niece of composer duo Jatin-Lalit.
","મલિકથી થયેલા ભયાનક અનુભવને જાહેર કરનારી શ્વેતા પંડિત એ કમ્પોઝર્સની જોડી જતિન-લલિતની નીસ છે.
"
"Nikunj, a niece of Congress MLA Punam Parmar, has lost in Tarapur district panchayat seat.
","બીજી બાજુ આણંદ જિલ્લા પંચાયતની તારાપુર બેઠક પર ધારાસભ્ય પૂનમ પરમારના ભત્રીજા નિકુંજ પરમારની કારમી હાર થઈ છે.
"
"She was his wife's niece.
","તે તો પત્નીની ધોલ-ધપાટ કરનારો નીકળ્યો.
"
"Arti Singh is the niece of actor Govinda, sister of Comedian Krushna Abhishek and cousin of television actress Ragini Khanna.
","કૃષ્ણા અભિષેકની જેમ તેમની બહેન આરતી અને પિતરાઈ બહેન રાગિની ખન્ના ટીવી ઇન્ડસ્ટ્રીની એક્ટ્રેસ છે.
"
"His niece, Alyssa Healy is the wicket-keeper of the Australian women’s cricket team and is married to Australian spearhead Mitchell Starc.
","મિશેલ સ્ટાર્કની પત્ની એલીસી હીલી પણ ઓસ્ટ્રેલિયા મહિલા ટીમમાં વિકેટકિપર છે.
"
"Congrats on your niece!
","ધન્ય છે તમારી જનેતાને!
"
"” That’s what my niece says.
","“આ તો મારી બા કહે છે તેમ તમે કહો છે.
"
"Additional family includes two nephews and a niece.
","કુટુંબમાં, તેને ઉપરાંત, ત્યાં વધુ બે બહેનો અને એક નાનો ભાઈ છે.
"
"I have two nephews and one niece.
","મારે બે સાળા અને એક સાળી છે.
"
"Nikunj, a niece of Congress MLA Punam Parmar, has lost in Tarapur district panchayat seat.
","આણંદ જિલ્લા પંચાયતની તારાપુર બેઠક પર ધારાસભ્ય પૂનમ પરમારના ભત્રીજા નિકુંજની હાર થઇ હતી.
"
"Where a newlywed bride recently fell in love with her niece.
","જયાં હાલમાં જ નવી નવી પરણીને આવેલી એક દુલ્હનને તેના ભાણેજ સાથે પ્રેમ થઈ ગયો હતો.
"
"But I had two nieces over.
","પરંતુ મારી પાસે બે મોટી બહેનો છે.
"
"His niece, Alyssa Healy is the wicket-keeper of the Australian women’s cricket team and is married to Australian spearhead Mitchell Starc.
","મહિલા ટીમમાં મિચેલ સ્ટાર્કની ક્રિકેટર પત્ની એલિસા હિલી પણ સામેલ છે.
"
"Rajiv Kapoor's niece Riddhima Kapoor Sahni, too, marked his birth anniversary.
","અભિનેતા ઋષિ કપૂરની દીકરી રીદ્ધીમા કપૂર સાહનીએ પણ રાજને બર્થડે વિશ કર્યો છે.
"
"Nikunj, a niece of Congress MLA Punam Parmar, has lost in Tarapur district panchayat seat.
","તારાપુરના કોંગ્રેસના ધારાસભ્ય પુનમબેન પરમારના પુત્રને હારનો સામનો કરવો પડ્યો છે.
"
"The film stars actor-producer Anil Kapoor's son Harshvardhan Kapoor and actress Tanvi Azmi's niece Saiyami Kher.
","અનિલ કપૂરના પુત્ર હર્ષવર્ધન કપૂર અને અભિનેત્રી સૈયામી ખેરને ચમકાવતી ફિલ્મ મિર્ઝિયાની સ્ટોરીના લેખક ગુલઝાર છે.
"
"” That’s what my niece says.
","“ મારી પતી એમ કહે છે.
"
"She is the niece of actors Anil Kapoor and Sanjay Kapoor.
","તે સદાબહાર અભિનેતા અનિલ કપૂરની પુત્રી અને અર્જુન કપૂરની કઝીન છે.
"
"Actor Neetu Kapoor posted a picture of herself with niece Kareena, along with actor son Ranbir and daughter, fashion designer Riddhima Kapoor Sahani.
","અભિનેત્રી નીતુ કપૂરે તાજતરમાં રણવીર સિંહ અને પોતાના દીકરા રણવીર કપૂર સાથે રણથંભોરમાંથી એક ફોટો શેર કર્યો હતો.
"
"Bollywood actress Sara Ali Khan’s aunt Saba Ali Khan recently shared a childhood photo of her niece on Instagram.
","તાજેતરમાં સારા અલી ખાને તેમના પિતા સૈફ અલી ખાન સાથે તેના નાના ભાઈના જન્મદિવસની બાશની ઝલક શેર કરી હતી અને ફોટાએ સોશિયલ મીડિયા પ્લેટફોર્મ પર આગ લગાવી દીધી છે.
"
"Elder brother Randhir Kapoor, niece Kareena Kapoor Khan and her husband Saif Ali Khan as well as actor Abhishek Bachchan were also present.
","જેમાં અભિનેતા અને પતિ સેફ અલી ખાન, કરીના કપુરની માતા બબિતા, પતા રણધીર કપુર, બહેન કરિશ્મા કપુર અને સોહા અલી ખાન ખાસ રીતે હાજર રહ્યા હતા.
"
"ALANNA PANDAY: Alanna Panday is the niece of actor Chunkey Panday.
","અનન્યા પાંડે અભિનેતા ચંકી પાંડેની દીકરી છે.
"
"Antara is the niece of Anil Ambani's wife Tina Ambani.
","બીજા નંબર ઉપર અનિલ અંબાણીની પત્ની ટીના અંબાણી છે.
"
"Antara is the niece of Anil Ambani's wife Tina Ambani.
","અંતરા, અનિલ અંબાણીની પત્ની અને બોલિવૂડ એક્ટ્રેસ ટીના અંબાણી ના બહેનની દીકરી છે.
"
"Mr Verma was married to Rupa Ganguly, daughter of late actor Ashok Kumar and niece of his actor-singer brother Kishore.
","મહાન અભિનેતા અશોક કુમારના દીકરી અને અભિનેત્રી પ્રીતિ ગાંગુલીના બહેન રૂપા ગાંગુલી સાથે એમના લગ્ન થયા હતા.
"
"The accused had raped his niece.
","દોષીતે પોતાની સાવકી પુત્રી સાથે રેપ કર્યો હતો.
"
"Antara is the niece of Anil Ambani's wife Tina Ambani.
","ટીdના અંબાણી અનિલ અંબાણીના પત્ની છે.
"
"Baahubali director S S Rajamouli's son S S Karthikeya got engaged to actor Jagapathi Babu's niece Pooja Prasad recently.
","તાજેતરમાં જ એક્ટ્રેસ બાહુબલી ડાયરેક્ટર એસ એસ રાજામૌલીના પુત્ર કાર્તિકેયના લગ્ન એટેન્ડ કરવા પહોંચી હતી, અહીં જયુપુરમાં તેની સાથે તેનો બૉયફ્રેન્ડ રોહમન અને ફેમિલી પણ આવી હતી.
"
"Nikunj, a niece of Congress MLA Punam Parmar, has lost in Tarapur district panchayat seat.
","આ તરફ આણંદ ખાતે પણ તારાપુર બેઠકના ધારાસભ્ય પૂનમ પરમારના ભત્રિજા નિકુંજ પરમારને પણ હારનો સામનો કરવો પડ્યો છે.
"
"Saba Ali Khan has shared a fresh batch of baby pictures of her niece, actor Sara Ali Khan .
","પોતાના ચાહકોને ઈદની શુભેચ્છા પાઠવતા અભિનેત્રી સારા અલી ખાન (Sara Ali Khan)એ તેના બાળપણની ઈદ તસવીર રજૂ કરી છે.
"
"Salman Khan has shared an adorable picture of his niece and nephews on Instagram.
","સલમાન ખાને ટ્વિટર પર પોતાના ભત્રીજાનો ફોટો શેર કરતા એક ઇમોશનલ પોસ્ટ લખી છે.
"
"She is his niece.
","તે પોતાની નાની પરી છે.
"
"One of them was his niece’s girls, and two of them were mother’s girls.
","એક હતાં દાદીમા, અને એક હતી દાદીમાની દિકરી.
"
"Arti Singh is the sister of Krushna Abhishek and niece of Govinda.
","કૃષ્ણા અભિષેક ગોવિંદા અને સુનીતાનો ભાણો છે.
"
"Aamir Khan along with his wife Kiran Rao, son Azad Rao Khan and daughter Ira Khan attended his niece Zayn Marie Khan's wedding with Abhishek Saha in Alibaug over the weekend.
","આ પાર્ટીમાં આમિર ખાનની પત્ની કિરણ રાવે તેના ચાર વર્ષના દીકરા આઝાદ સાથે તેમજ ઐશ્વર્યા રાય બચ્ચને દીકરી આરાધ્યા સાથે હાજરી આપી હતી.
"
"Saiyami is the daughter of yesteryear actress Usha Kiran and niece of famous Bollywood actress Shabana Azmi.
","શબાના આઝમી પ્રસિદ્ધ શાયર કૈફી આઝમીની પુત્રી છે.
"
"A wife lost her husband, a mother lost her son, two brothers lost their brother, nephews and nieces lost their uncle and two girls lost their dad.
","કોઇક બહેને તેનો ભાઇ, કોઇક માતાએ દિકરો, કોઇક પત્નીએ પતિ તો કોઇક બાળકે પિતા ગુમાવ્યા હતા.
"
"Prime Minister Narendra Modi's niece Sonal Modi has sought a ticket from the ruling BJP in Gujarat to fight the upcoming civic body polls in Ahmedabad city.
","સોનલ મોદીએ અમદાવાદ શહેરમાં મહાનગરપાલિકાનું ઈલેક્શન લડવા માટે ગુજરાતમાં સત્તારુઢ ભાજપમાંથી ટિકિટ માંગી હતી.
"
"All with my wife, parents, siblings, aunt, cousins, nieces, and nephews.
","મારા સાસુ , સસરા , સાળો , તેની પત્ની , મારી બે સાળી , તેમના પતિ , બધાએ ભેગા મળીને ખૂબ જલસા કર્યા.
"
"Both are married and he has three nephews and two nieces.
","તેમને લગ્નસંબંધથી બે પુત્ર અને એક પુત્રી એમ ત્રણ સંતાનો છે.
"
"Also I have two nieces and a nephew.
","તેમજ મારે સંતાનમાં બે દિકરી તથા એક દિકરો છે.
"
"A daughter and niece.
","એક દીકરી અને દીકરો.
"
"Congratulations on your niece!
","ધન્ય છે તમારી જનેતાને!
"
"Sushant's sister Shweta Singh Kirti and niece Mallika Singh commented on Ankita's post.
","અંકિતા ઉપરાંત સુશાંતની બહેન શ્વેતા સિંહ કીર્તિએ પણ વધુ એક પોસ્ટ મૂકીને ભાઈને યાદ કર્યો છે.
"
"Where a newlywed bride recently fell in love with her niece.
","જ્યાં હાલમાં જ નવી નવી પરણીને આવેલી એક દુલ્હનને તેના ભાણેજ સાથે પ્રેમ થઈ ગયો હતો.
"
"Alia Bhatt is often seen hanging out with Ranbir Kapoor and his family including Samara who is his niece.
","આલિયા ભટ્ટ ઘણી વાર રણબીર કપૂરના પરિવાર સાથે જોવા મળે છે.
"
"Alia was seen making merry with Ranbir's family - mother Neetu Kapoor, father Rishi Kapoor, sister Riddhima Kapoor Sahni and niece Samiera Kapoor.
","રણવીર સાથે તેના પિતા ઋષિ કપૂર, મોમ નીતૂ કપૂર, બહેન રિદ્ધિમા કપૂર અને ભાણેજ સમારા કપૂર પણ હાજર રહી.
"
"Aly Goni expresses his desire to have a video call with his mother and to see his niece.
","જેમાં અલી ગોની પોતાની મમ્મીને વિડીયો કૉલ કરવાની અને બહેનના બાળકને જોવાની ઈચ્છા દર્શાવે છે.
"
"Nikunj, niece of Congress MLA from Sojitra constituency Punam Parmar, lost from the Tarapur seat of the district panchayat.
","સોજીત્રા કોંગ્રેસ ધારાસભ્ય પુનમભાઈ પરમારના દિકરો વિજય પરમાર તારાપુર તાલુકા પંચાયત ની મોરજ બેઠક ઉપરથી હાર્યા છે.
"
"Congrats on the birth of your niece!
","તમારા બાળકના જન્મ પર અભિનંદન!
"
"Kareena Kapoor Khan is in awe of her niece, Inaaya Naumi Kemmu.
","કરીના કપૂર તેના નણંદોયા કૃણાલ ખેમુ સાથે નજરે આવી રહી છે.
"
"Salman's birthday coincided with the birthday of his niece Ayat, daughter of Aayush Sharma and Arpita Khan.
","સલમાનની બહેન અર્પિતા ખાન શર્મા અને આયુષ શર્માએ દિકરા આહિલના બર્થડેનું ગ્રાંડ સેલિબ્રેશન કર્યુ હતું.
"
"And a new niece, too!
","અને, નવો જન્મ ધારણ કરે છે!
"
"Saba Ali Khan had shared a picture of her niece Sara Ali Khan on Instagram.
","સારા અલી ખાન (Sara Ali Khan)એ તેની ડાહપણની દાઢ કઢાવતો એક વીડિયો શેર કર્યો છે આ વીડિયોમાં તે હિન્દીમાં કમેન્ટ્રી કરતી નજર આવે છે.
"
