eng_Latn,guj_Gujr
"In addition, not much has been gathered about Dendoncker's uncles, aunts, cousins, nephews and nieces.
","આ ઉપરાંત, ડેંડનકરના કાકાઓ, કાકીઓ, પિતરાઇ ભાઇઓ, ભત્રીજાઓ અને ભત્રીજીઓ વિશે વધારે એકત્રિત કરવામાં આવ્યું નથી.
"
"In late 1912 another player entered the scene: Félix Díaz, nephew of the deposed dictator, declared himself in Veracruz.
","1912 ના અંતમાં બીજા ખેલાડી દ્રશ્યમાં પ્રવેશ્યાઃ ફેલિક્સ ડિયાઝ, પદભ્રષ્ટ સરમુખત્યારના ભત્રીજા, પોતે વેરાક્રુઝમાં જાહેર કર્યા.
"
"In such a situation, how can Fadnavis' nephew who is less than 45 years of age get vaccinated?
","આવી સ્થિતિમાં 45 વર્ષથી ઓછી ઉંમરના ફડણવીસના ભત્રીજા તન્મયે કેવી રીતે વૅક્સિન લીધી?
"
"In the late 1950s, Noah McVicker's nephew Joseph McVicker (who also worked for Kutol) received a call from his sister-in-law, nursery school teacher Kay Zufall, who had recently read a newspaper article explaining how children were making art projects with the wallpaper cleaning putty.
","1950 ના દાયકાના અંત ભાગમાં નુ મેકવીકરના ભત્રીજા જોસેફ મેકવીકર (જેમણે કુટોલ માટે પણ કામ કર્યું હતું) ને તેમની ભાભી, નર્સરી સ્કૂલ શિક્ષક કે. ઝુફાલનો ફોન આવ્યો હતો, જેમણે તાજેતરમાં એક અખબારનો લેખ વાંચ્યો હતો કે જેમાં બાળકો કલા પ્રોજેક્ટ્સ બનાવી રહ્યા હતા.
"
"In truth, if you plan to succeed as something other than the owner's nephew, expect to work harder than you ever have in your life.
","હકીકતમાં, જો તમે માલિકના ભત્રીજા સિવાયના કોઈક તરીકે સફળ થવાની યોજના ઘડી રહ્યા હો, તો તમારા જીવનમાં તમારા કરતા વધુ સખત કામ કરવાની અપેક્ષા રાખો.
"
"Include the relationship that makes him a blood relative (your nephew is the son of which sister?).
","સંબંધને શામેલ કરો કે જે તેને રક્ત સંબંધી બનાવે છે (તમારા ભત્રીજા એ કયા બહેનના પુત્ર છે?
"
"It has made a lot of money for a lot of families, and in many cases, multiple generations of families: men, women, children, nieces, nephews, grandchildren, all of whom are living off the dividends, interest, and rents of the well-constructed portfolios the managing directors have built on their behalf.
","તે ઘણાં પરિવારો માટે ઘણાં પૈસા બનાવી લીધા છે, અને ઘણા કિસ્સાઓમાં, પરિવારોની બહુવિધ પેઢીઓ; પુરુષો, સ્ત્રીઓ, બાળકો, ભાણેલાઓ, ભત્રીજાઓ, પૌત્રો, જે બધા જ ડિવિડન્ડ, રુચિ અને સુવ્યવસ્થિત પોર્ટફોલિયોના મકાનનું સંચાલન કરે છે, જે મેનેજિંગ ડિરેક્ટર તેમના વતી બાંધ્યા છે.
"
"It has made a lot of money for a lot of families, and in many cases, multiple generations of families; men, investments kept, children, nieces, nephews, grandchildren, all investments kept whom are living off the dividends, interest, and rents of the well-constructed portfolios the managing directors have built on their behalf.
","તે ઘણાં પરિવારો માટે ઘણાં પૈસા બનાવી લીધા છે, અને ઘણા કિસ્સાઓમાં, પરિવારોની બહુવિધ પેઢીઓ; પુરુષો, સ્ત્રીઓ, બાળકો, ભાણેલાઓ, ભત્રીજાઓ, પૌત્રો, જે બધા જ ડિવિડન્ડ, રુચિ અને સુવ્યવસ્થિત પોર્ટફોલિયોના મકાનનું સંચાલન કરે છે, જે મેનેજિંગ ડિરેક્ટર તેમના વતી બાંધ્યા છે.
"
"It has made a lot of money for a lot of families, and in many cases, multiple generations of families; men, women, children, nieces, nephews, grandchildren, all of whom are living off the dividends, interest, and rents of the well-constructed portfolios the managing directors have built on their behalf.
","તે ઘણાં પરિવારો માટે ઘણાં પૈસા બનાવી લીધા છે, અને ઘણા કિસ્સાઓમાં, પરિવારોની બહુવિધ પેઢીઓ; પુરુષો, સ્ત્રીઓ, બાળકો, ભાણેલાઓ, ભત્રીજાઓ, પૌત્રો, જે બધા જ ડિવિડન્ડ, રુચિ અને સુવ્યવસ્થિત પોર્ટફોલિયોના મકાનનું સંચાલન કરે છે, જે મેનેજિંગ ડિરેક્ટર તેમના વતી બાંધ્યા છે.
"
"It reverted to Isabella at her nephew's death in 1213.
","તે 1213 માં તેમના ભત્રીજાના મૃત્યુ સમયે ઇસાબેલાને પાછો ફર્યો.
"
"It's a tax benefit Congress gives families who aren't rich enough to be subject to the estate tax but who diligently built wealth by acquiring stocks, real estate investments, or other property (such as construction equipment) throughout their lifetime and want to pass that money on to their children, grandchildren, nieces, nephews, or other heirs.
","તે ટેક્સ બેનિફિટ કોંગ્રેસ છે, જે પરિવારોને સમૃદ્ધ ન હોય તેવા સંપત્તિ કરને આધીન ન હોય પરંતુ જેઓ તેમના જીવનકાળ દરમિયાન શેરો , રિયલ એસ્ટેટ રોકાણ અથવા અન્ય સંપત્તિ (જેમ કે બાંધકામ સાધનસામગ્રી) હસ્તગત કરીને સંપત્તિનું નિર્માણ કરે છે , અને તે પસાર કરવા માગે છે તેમના બાળકો, પૌત્રો, ભાણેલાઓ, ભત્રીજાઓ, અથવા અન્ય ચીજોનો નાણાં.
"
"John's nephew, Richard II succeeded as king at 10 years old.
","જ્હોનના ભત્રીજા, રિચાર્ડ બીજા 10 વર્ષની ઉંમરે રાજા તરીકે સફળ રહ્યા હતા.
"
"Kangana's nephew along with her sister Rangoli was also there.
","કંગનાની સાથે તેની બહેન રંગોલી પણ ત્યાં હાજર હતી.
"
"King John II (the nephew of Prince Henry the Navigator) negotiated with King Ferdinand and Queen Isabella of Spain to move the line to the west.
","કિંગ જ્હોન II (પ્રિન્સ હેન્રી નેવિગેટરનો ભત્રીજા) સ્પેનની રાજા ફર્ડિનાન્ડ અને રાણી ઇસાબેલા સાથે વાટાઘાટ કરી અને પશ્ચિમમાં રેખા ખસેડવા.
"
"King Steve II (the nephew of Prince Henry the Navigator) negotiated with King Ferdinand and Queen Isabella of Spain to move the line towards the west.
","કિંગ જ્હોન II (પ્રિન્સ હેન્રી નેવિગેટરનો ભત્રીજા) સ્પેનની રાજા ફર્ડિનાન્ડ અને રાણી ઇસાબેલા સાથે વાટાઘાટ કરી અને પશ્ચિમમાં રેખા ખસેડવા.
"
"Lady Capulet's nephew and Juliet's cousin, Tybalt is antagonistic and has a deep hatred of the Montagues.
","લેડી કેવુલેટના ભત્રીજા અને જુલિયટના પિતરાઈ ભાઈ, ટિબાલ્ટ વિરોધાભાસી છે અને તેને મોન્ટાગ્યુઝની ઊંડી તિરસ્કાર છે.
"
"Later, Hangaku Gozen and her nephew, Jo Sukemori, joined in the Kennin Uprising of 1201 which tried to overthrow the new Kamakura Shogunate.
","બાદમાં, હેંગકુ ગોઝેન અને તેના ભત્રીજા જો સુકેમરી, 1201 ની કેનિન બળવોમાં જોડાયા હતા, જે નવા કામાકુરા શોગનેટમાં ઉથલાવી દેવાનો પ્રયાસ કર્યો હતો.
"
"Later, hangaku gozen and her nephew, jo sukemori, joined in the kennin uprising of 1201 which tried to overthrow the new kamakura shogunate.
","બાદમાં, હેંગકુ ગોઝેન અને તેના ભત્રીજા જો સુકેમરી, 1201 ની કેનિન બળવોમાં જોડાયા હતા, જે નવા કામાકુરા શોગનેટમાં ઉથલાવી દેવાનો પ્રયાસ કર્યો હતો.
"
"Life insurance can be a great way to pay a little each month, and leave a substantial amount to a charitable cause, or to children, grandchildren, nieces, or nephews.
","લાઇફ ઇન્શ્યોરન્સ દર મહિને થોડો પગાર ચૂકવવાનો ઉત્તમ રસ્તો હોઈ શકે છે, અને સખાવતી કારણ, અથવા બાળકો, પૌત્રો, ભાણેલાઓ અથવા ભત્રીજાઓ માટે નોંધપાત્ર રકમ છોડી શકે છે.
"
"Like many before (and after) him, Jalal-ud-Dïn's rule was short-lived - his nephew Ala- ud-din Khilji murdered Jalal-ud-Dïn six years later to claim rulership over the dynasty.
","ઘણા પહેલાની જેમ (અને પછી) જલલ-ઉદ-ડિનનું શાસન ટૂંકું હતું - તેમના ભત્રીજા અલાઉદ્દીન ખિલજીએ છ વર્ષ પછી જલાલ-ઉદ-ડીએનને રાજવંશ ઉપર શાસન કરવા માટે હત્યા કરી હતી.
"
"Lise Meitner and her nephew Otto Robert Frisch worked together to develop the theory of nuclear fission, the physics behind the atomic bomb.
","લિઝ મીટનેર અને તેના ભત્રીજા ઓટ્ટો રોબર્ટ ફ્રિશે અણુ વિતરણની થિયરી, અણુબૉમ્બ પાછળના ભૌતિકશાસ્ત્રને વિકસાવવા સાથે મળીને કામ કર્યું હતું.
"
"Margaret of York (Margaret of Burgundy) -- another of the children of Edward IV -- had opposed Henry VII as a usurper, and she was drawn into supporting this man who claimed to be her nephew, Richard.
","યોર્ક માર્ગારેટ (બર્ગન્ડીનો દારૂ માર્ગારેટ) - એડવર્ડ IV ના બાળકોમાંથી એક - હેનરી VII ને ઉખલનાર તરીકે વિરોધ કર્યો હતો, અને તેણીએ તેના ભત્રીજા, રિચાર્ડ હોવાનો દાવો કરનારા આ વ્યક્તિને ટેકો આપવા માટે દોરવામાં આવ્યો હતો.
"
"Matilda's legacy lived on through her daughter, who was set to become England's first reigning queen, but Henry's nephew Stephen seized the throne, and enough barons backed him so that Maud, though she fought for her rights, was never crowned queen.
","આમ, સ્કોટલેન્ડની પુત્રી માટિલ્ડા ઈંગ્લેન્ડની પ્રથમ સત્તાધીશ રાણી બનવાનું નક્કી કરવામાં આવ્યું હતું - પરંતુ હેનરીના ભત્રીજા સ્ટીફન સિંહાસન પર કબજો જમાવ્યો હતો, અને પર્યાપ્ત અનુયાયીઓએ તેને ટેકો આપ્યો હતો જેથી નાના માટિલ્ડાએ તેના અધિકારો માટે લડ્યા, જોકે ક્યારેય તેને રાણીનો તાજ ન હતો.
"
"Matilda, pregnant and in Anjou, was unable to travel, and Henry I's nephew Stephen of Blois seized the throne.
","માટિલ્ડા, સગર્ભા અને એન્જોઉમાં, મુસાફરી કરવામાં અક્ષમ હતું, અને હેનરી આઇના બ્લુઈસના ભત્રીજા સ્ટીફન સિંહાસન પર જપ્ત થયા હતા.
"
"Maximilian and Carlota attempted to adopt as heirs the nephews of the daughter of Mexico's first emperor Agustin de Itúrbide, but the American mother of the boys claimed that she had been forced to give up her sons.
","મેક્સિમિલિયન અને કાર્લોટાએ મેક્સિકોના પહેલા સમ્રાટ ઓગસ્ટિન દ ઇટુરબાઇડની પુત્રીના ભત્રીજાઓના વારસદારો તરીકે અપનાવવાનો પ્રયાસ કર્યો હતો, પરંતુ છોકરાઓની અમેરિકન માતાએ એવો દાવો કર્યો હતો કે તેણીને તેના પુત્રો છોડી દેવાની ફરજ પડી છે.
"
"Millennials usually prioritize family over work, and even those who aren't married with children feel the need to be a part of a family and spend time with nieces, nephews, and siblings.
","Millenials સામાન્ય રીતે કામ પર કુટુંબ પ્રાથમિકતા, અને બાળકો સાથે લગ્ન ન હોય તેવા પણ એક કુટુંબ એક ભાગ હોઈ અને ભત્રીજી, ભત્રીજાઓ, અને બહેન સાથે સમય પસાર કરવાની જરૂર લાગે છે.
"
"Missing was Evelyn's 22-month-old nephew David, who she had been babysitting.
","એવલીનના 22 મહિનાના ભત્રીજા ડેવિડ ગુમ થયાં હતાં, જે તે બાળકની સંભાળ રાખતી હતી.
"
"Missing was Evelyn's 22-month-old nephew David, whom she had been babysitting.
","એવલીનના 22 મહિનાના ભત્રીજા ડેવિડ ગુમ થયાં હતાં, જે તે બાળકની સંભાળ રાખતી હતી.
"
"More so, not much is known about the right backs uncles and aunts while his nephews and nieces have not been identified in notable events of his early life till date.
","તેથી વધુ, જમણી પીઠના કાકાઓ અને કાકીઓ વિશે વધુ જાણીતું નથી, જ્યારે તેના ભત્રીજા અને ભત્રીજાઓ તેમના પ્રારંભિક જીવનની નોંધપાત્ર ઘટનાઓમાં આજ સુધી ઓળખવામાં આવી નથી.
"
"Ms Swaraj tweeted that 80-year-old Syed Asif Ali Nizami and his nephew Nazim Ali Nizami had travelled to Pakistan on March 8.
","સ્વરાજે કહ્યું કે ભારતીય નાગરિક 80 વર્ષીય સૈયદ આસિફ અલી નિજામી અને તેના ભત્રીજા નજીમ અલી નિજામી ગત 8મી માર્ચે પાકિસ્તાન ગયા હતા.
"
"My nephew Kapil had no association with any political party nor does any other member from the family.
","મારા ભત્રીજા કપિલનો કોઇ પણ રાજકીય પક્ષ સાથે કોઇ સંબંધ નથી અને ન કોઇ પરિવારનો સભ્ય કોઇ પાર્ટી સાથે જોડાયેલો છે.
"
"My nephew Kapil had no association with any political party or any other family member.
","મારા ભત્રીજા કપિલનો કોઇ પણ રાજકીય પક્ષ સાથે કોઇ સંબંધ નથી અને ન કોઇ પરિવારનો સભ્ય કોઇ પાર્ટી સાથે જોડાયેલો છે.
"
"My nephew recently moved, changing cities, enrolling in a new school and of course, settling into a new house and while he didn't want to move, after three months of being in his new home, school and new neighborhood, he's settled in and happy about the change.
","મારા ભત્રીજાએ તાજેતરમાં જ પોતાના નવા ઘર, શાળા અને નવા પડોશમાં રહેવાના ત્રણ મહિના પછી, નવા શહેરમાં પ્રવેશવા અને નવા ઘરમાં પ્રવેશ કરવા અને ખસેડવા માંગતા ન હોય તેવા શહેરોમાં ફેરફાર કરીને , બદલાતા રહેલા, તે સ્થાયી થયા છે અને ફેરફાર વિશે ખુશ.
"
"My nephew too is also studying in this school.
","મારા સાસુ પણ આ સ્કૂલમાં ભણે છે.
"
"My nephew was still asleep.
","મારા પિતરાઈ હજુ પણ મારી પાસે ઊંઘી હતી.
"
"My nephews live there.
","મારા કઝીન્સ ત્યાં રહે છે.
"
"My thoughts and feelings of fear weren't just about that moment, but about a future where my children, nieces and nephews will have to face the same discrimination and hate.
","""ગુરલેને આગળ કહ્યુંઃ """"મારા વિચારો અને ભયની લાગણી તે ક્ષણ વિશે જ નહોતી, પરંતુ એક ભવિષ્ય વિશે છે જ્યાં મારા બાળકો, ભત્રીજા અને ભત્રીજાઓને સમાન ભેદભાવ અને નફરતનો સામનો કરવો પડશે.""
"
"Nieces, nephews, aunts, and uncles can all be your dependents, and your in-laws are covered by this rule, too.
","નાઇસીસ, ભત્રીજાઓ, aunts, અને કાકા બધા તમારા આશ્રિત હોઈ શકે છે, અને તમારા સાસરાવાળા આ નિયમ દ્વારા આવરી લેવામાં આવે છે, પણ.
"
"Noble Italian families disputed the papacy's claim to the territory, and Clement sent his nephew, Astorge de Durfort, to settle matters in the Papal States.
","નોબલ ઇટાલિયન કુટુંબોએ પોપેસીના પ્રાંતના દાવાને વિવાદિત કર્યો, અને ક્લેમેન્ટે તેમના ભત્રીજા, અસ્થોગ ડી ડરફોર્ટને, પાપલ સ્ટેટ્સમાં બાબતોને પતાવટ કરવા માટે મોકલ્યો.
"
"On the other hand, Khujeema Qutbuddin also declared 53rd Sayyadana, describing him as his natural heir as being the 52th Sayyadana's Majesty and challenged his nephew's claim in the Bombay High Court in June 2014.
","બીજી તરફ ખુજેમા કુતુબુદ્દીને પણ 52મા સૈય્યદનાના માજૂમ હોવાને નાતે પોતાને તેમના સ્વાભાવિક ઉત્તરાધિકારી ગણાવી 53મા સૈય્યદના તરીકે જાહેર કર્યા અને જૂન 2014માં પોતાના ભત્રીજાના દાવાને મુંબઈ હાઈકોર્ટમાં પડકાર્યો.
"
"One day he has to return to his home to congratulate his nephew on his wedding.
","એક દિવસ તેણે તેના ઘરમાં પાછા જવા માટે લગ્ન સાથે તેમના ભત્રીજા અભિનંદન આપ્યા હતા.
"
"One for my daughter and the other for my nephew.
","એક તરફ મારી દીકરી અને બીજા મારા બા.
"
"One of his sons is in the Marines, a nephew is in the Army.
","દેશની સેવામાં તેમનો એક દીકરો આર્મીમાં છે તો એક દીકરો નેવીમાં છે.
"
"One of those was making him have a feel of the World Cup won by his nephew.
","તેમાંથી એક તેને તેના ભત્રીજા દ્વારા જીતેલા વર્લ્ડ કપની અનુભૂતિ કરાવતો હતો.
"
"Only later, Scrooge reveals to his nephews Rumpus is actually his half-brother.
","થોડા સમય બાદ જ, સ્ક્રૂજે તેની ભત્રીજી રુમ્પુસને ખરેખર તેનો અરધો ભાઈ હોવાનું ગણાવ્યું હતું.
"
"Only later, Scrooge reveals to his nephews that Rumpus is actually his half-brother.
","થોડા સમય બાદ જ, સ્ક્રૂજે તેની ભત્રીજી રુમ્પુસને ખરેખર તેનો અરધો ભાઈ હોવાનું ગણાવ્યું હતું.
"
"PM Imran did not comment on his nephew but had ordered an inquiry into the rioting.
","ઇમરાન ખાને તેના ભત્રીજા વિશે કોઈ ટિપ્પણી કરી ન હતી, પરંતુ રમખાણોની તપાસના આદેશ આપ્યા હતા.
"
"Pettus and Rackley left the group and were replaced by another neighborhood friend, Ralph Tresvant, and Payne's nephew Ronnie DeVoe.
","પેટટસ અને રેક્લેએ જૂથ છોડી દીધું અને તેના સ્થાને બીજા પડોશી મિત્ર રાલ્ફ ટરેસવંત અને પેયનના ભત્રીજા રોની ડેવો દ્વારા સ્થાનાંતરિત કરવામાં આવ્યા.
"
"Pliny was killed during the eruption, but his nephew (called Pliny the Younger), watching the eruption from Misenum about 30 kilometers (18 miles) away, survived and wrote about the events in letters that form the basis of our eye-witness knowledge about it.
","પ્લિનીનો વિસ્ફોટના સમયે માર્યા ગયા હતા, પરંતુ તેના ભત્રીજા (પ્લિની ધ યંગર તરીકે ઓળખાય છે), 30 કિલોમીટર દૂર (18 માઈલ) દૂર મિઝનીમથી ફાટી નીકળ્યો હતો, તે બચી ગયા હતા અને તેના વિશે લખ્યું હતું કે જે અમારા આંખ સાક્ષીના જ્ઞાનના આધારે રચના કરે છે.
"
"President Bush's nephew, John Ellis Bush, who is Jeb Bush's son, was arrested for public drunkenness and resisting arrest.
","રાષ્ટ્રપતિ બુશના ભત્રીજા, જ્હોન એલિસ બુશ, જે જેબ બુશના પુત્ર છે, જાહેર દારૂડિયાપણું અને ધરપકડની ધરપકડ માટે ધરપકડ કરવામાં આવી હતી.
"
"Prince Joachim is a nephew of Belgium's King Philippe.
","પ્રિન્સ જોઆકિમ બેલ્જિયમના રાજા ફિલિપના ભત્રીજા છે.
"
"Robin Perry, the nephew of Richie, decides to enlist and fight the war in Iraq.
","રિચિના ભત્રીજા રોબિન પેરી, ઇરાકમાં યુદ્ધ લડવા અને લડવાનું નક્કી કરે છે.
"
"Salman Khan shared a new video in which he is seen with his nephew Nirvan Khan.
","સલમાને ઈન્સ્ટાગ્રામ પર એક વીડિયો શેયર કર્યેા છે જેમાં તે સોહેલ ખાનના પુત્ર નિર્વાન ખાન સાથે જોવા મળી રહ્યો છે.
"
"Scrooge turned to his nephews and explained that he now owned the only supply of fruits, vegetables, and other foodstuffs in the area, allowing him a monopoly on goods that were necessary for survival.
","સ્ક્રૂજ તેમના ભત્રીજાઓ તરફ વળ્યા હતા અને સમજાવે છે કે હવે તેઓ ફળો, શાકભાજી અને અન્ય ખાદ્ય પદાર્થોના એકમાત્ર પુરવઠો ધરાવે છે, જે તેમને અસ્તિત્વ માટે જરૂરી માલસામાન પર એકાધિકાર આપે છે.
"
"She has gone to Dubai in order to become a part of nephew Mohit Marwah's wedding.
","દુબઈમાં તે પોતાના ભાણિયા મોહિત મારવાહના લગ્નમાં ભાગ લેવા ગયા હતા.
"
"She is speaking from experience - over the last decade, Salah, along with her nephew's wife Shama Parveen, have become the unofficially designated family planning and menstrual hygiene advisors for the women of Hasanpur village in Bihar's Madhubani district.
","તેઓ અનુભવના આધારે કહે છે - છેલ્લા એક દાયકાથી સલાહ અને તેની ભત્રીજા-વહુ શમા પરવીન બિહારના મધુબની જિલ્લાના હસનપુર ગામની મહિલાઓ માટે અનૌપચારિક રીતે કુટુંબ નિયોજન અને માસિક સ્રાવ સ્વચ્છતા સલાહકાર બની ગયા છે.
"
"She lived at home with her sister and 6-year-old nephew.
","ત્યાર બાદ ઘરે કિશોરી તેના માતા અને 6 વર્ષના નાના ભાઈ સાથે રહેતી હતી.
"
"She participated in the 1-2 ton sailing event aboard the Lérina, with her husband and nephew.
","તેણીએ તેના પતિ અને ભત્રીજા સાથે લેરિનામાં 1-2 ટન સઢવાળી ઇવેન્ટમાં ભાગ લીધો હતો.
"
"She then began a legal battle with his heir and nephew, John Windsor, claiming that her property should be willed to her daughters' families.
","ત્યારબાદ તેણીએ તેના વારસદાર અને ભત્રીજા, જ્હોન વિન્ડસર સાથે કાનૂની લડાઈ શરૂ કરી, અને દાવો કર્યો કે તેની મિલકત તેના દીકરીઓના કુટુંબોને ઇચ્છા રાખવી જોઈએ.
"
"She was headed to the back to balance the money, when she noticed that the key to the restaurant was missing since the last time she had let Frank and her nephew out.
","મની સંતુલન માટે તેણી પાછળ હતી, જ્યારે તેણીએ નોંધ્યું કે રેસ્ટોરન્ટની ચાવી તે છેલ્લી વાર ફ્રેન્ક અને તેના ભત્રીજાને છોડી દેતી હતી ત્યારથી ખૂટતી હતી.
"
"She was then married to Justinian's nephew or cousin, Germanus, and was made a Patrician Ordinary.
","ત્યાર બાદ તેણીએ જસ્ટીનિઅનના ભત્રીજા અથવા પિતરાઈ, જર્મનના સાથે લગ્ન કર્યા હતા અને પેટ્રિશિયન ઓર્ડિનરી બનાવવામાં આવી હતી.
"
"Similarly, the defender has uncles, aunts, cousins nephews and nieces that have not been identified in his childhood story and notable events of his life till date.
","એ જ રીતે, ડિફેન્ડર પાસે કાકાઓ, સાવકાઓ, પિતરાઇ ભત્રીજાઓ અને ભાઇઓ છે જે તેમના બાળપણની વાર્તા અને તેમની જીંદગીની નોંધપાત્ર ઘટનાઓ સુધી ઓળખાયેલી નથી.
"
"Similarly, the defender has uncles, aunts, cousins nephews and nieces that have not been identified in his childhood story and notable events of his life to date.
","એ જ રીતે, ડિફેન્ડર પાસે કાકાઓ, સાવકાઓ, પિતરાઇ ભત્રીજાઓ અને ભાઇઓ છે જે તેમના બાળપણની વાર્તા અને તેમની જીંદગીની નોંધપાત્ર ઘટનાઓ સુધી ઓળખાયેલી નથી.
"
"Similarly, there are no records of Cancelo's uncles, aunts, nephews and nieces while his cousins have not been identified in notable events of his early life till date.
","એ જ રીતે, કેન્સ્લોના કાકાઓ, કાકી, ભત્રીજાઓ અને ભત્રીજાઓનાં કોઈ રેકોર્ડ નથી, જ્યારે તેમના પિતરાઇ ભાઇઓની આજકાલની શરૂઆતની જિંદગીની નોંધપાત્ર ઘટનાઓમાં તેની ઓળખ થઈ નથી.
"
"Similarly, there are no records of Cancelo's uncles, aunts, nephews, and nieces while his cousins have not been identified in notable events of his early life to date.
","એ જ રીતે, કેન્સ્લોના કાકાઓ, કાકી, ભત્રીજાઓ અને ભત્રીજાઓનાં કોઈ રેકોર્ડ નથી, જ્યારે તેમના પિતરાઇ ભાઇઓની આજકાલની શરૂઆતની જિંદગીની નોંધપાત્ર ઘટનાઓમાં તેની ઓળખ થઈ નથી.
"
"Similarly, there are no records of Greenwood's aunts, uncles, nieces and nephews while his cousins have not been identified in notable events of his early life till date.
","એ જ રીતે, ગ્રીનવુડની કાકી, કાકાઓ, ભત્રીજાઓ અને ભત્રીજાઓનો કોઈ રેકોર્ડ નથી જ્યારે તેમના પિતરાઇ ભાઇઓ આજકાલ તેમના પ્રારંભિક જીવનની નોંધપાત્ર ઘટનાઓમાં ઓળખાઈ નથી.
"
"Similarly, there are no records of Tielemans' uncles, aunts, nieces and nephews while his cousins have not been identified in notable events of his early life till date.
","તેવી જ રીતે, ટાયલેમન્સના કાકાઓ, સાવકાઓ, ભાઇઓ અને ભત્રીજાઓનો કોઈ રેકોર્ડ નથી, જ્યારે તેમના પિતરાઇઓ તેમના પ્રારંભિક જીવનની નોંધપાત્ર ઘટનાઓમાં ઓળખી કાઢવામાં આવ્યા નથી.
"
"Similarly, there are no records of Tielemans' uncles, aunts, nieces and nephews while his cousins have not been identified in notable events of his early life to date.
","તેવી જ રીતે, ટાયલેમન્સના કાકાઓ, સાવકાઓ, ભાઇઓ અને ભત્રીજાઓનો કોઈ રેકોર્ડ નથી, જ્યારે તેમના પિતરાઇઓ તેમના પ્રારંભિક જીવનની નોંધપાત્ર ઘટનાઓમાં ઓળખી કાઢવામાં આવ્યા નથી.
"
"Similarly, there are no records of his aunts, uncles, nieces and nephews while his cousins have not been identified in notable events of his early life till date.
","એ જ રીતે, કેન્સ્લોના કાકાઓ, કાકી, ભત્રીજાઓ અને ભત્રીજાઓનાં કોઈ રેકોર્ડ નથી, જ્યારે તેમના પિતરાઇ ભાઇઓની આજકાલની શરૂઆતની જિંદગીની નોંધપાત્ર ઘટનાઓમાં તેની ઓળખ થઈ નથી.
"
"Since he had never married, Henry Philip Hope left his estate to his three nephews when he died in 1839.
","તેમણે ક્યારેય લગ્ન નહોતા કર્યા, હેનરી ફિલિપ હોપ 1839 માં મૃત્યુ પામ્યા ત્યારે તેમના ત્રણ ભત્રીજાઓને તેમની મિલકત છોડી દીધી હતી.
"
"Six court officials formed a plan to restore Danjong to power in 1456; Sejo discovered the scheme, executed the officials, and ordered his 16-year-old nephew burned to death so that he could not serve as a figurehead for future challenges to Sejo's title.
","છ કચેરીના અધિકારીઓએ 1456 માં ડેનજૉજને સત્તામાં લાવવાની યોજના બનાવી; સેજોએ આ યોજનાની શોધ કરી, અધિકારીઓને ચલાવ્યાં, અને 16 વર્ષના ભત્રીજાને મૃત્યુદંડની સજા અપાવવાની આદેશ આપ્યો જેથી કરીને તે શેજોના ટાઇટલ માટે ભાવિ પડકારો માટે નમસ્કાર ન કરી શકે.
"
"Snead's nephew, J.C. Snead, finished tied for seventh in the 1979 Westchester Classic.
","સ્નેડના ભત્રીજા, જેસી સ્નીડ, 1979 માં વેસ્ટચેસ્ટર ક્લાસિકમાં સાતમા ક્રમે બંધ થયા.
"
"Some relatives must live with you in your home for the full year, but exceptions exist for certain close relatives like your parent, grandparent, sibling, niece or nephew.
","કેટલાક સંબંધીઓને સંપૂર્ણ વર્ષ માટે તમારા ઘરમાં તમારી સાથે રહેવા આવશ્યક છે, પરંતુ તમારા માતાપિતા, દાદા-દાદી, ભાઈ, ભત્રીજી અથવા ભત્રીજા જેવા નજીકના સંબંધીઓ માટે અપવાદો અસ્તિત્વ ધરાવે છે.
"
"Speaking to reporters in Karad town of Satara district, NCP chief Sharad Pawar reiterated that the decision of aligning with the BJP was that of his nephew Ajit Pawar and not of the NCP.
","સતારા નજીક કરાડમાં પત્રકારોને સંબોધતા એનસીપી પ્રમુખે જણાવ્યું કે, ભાજપ સાથે જવાનો નિર્ણય તેમના ભત્રીજાનો હતો પણ એનસીપીનો નહીં.
"
"TMC and Mamata's only goal is to make the nephew the chief minister in the next term.
","TMC અને દીદીનું એકમાત્ર લક્ષ્ય છે કે, આગામી ટર્મમાં ભત્રીજાને મુખ્યમંત્રી બનાવવો છે.
"
"The Borgias are the most infamous family of Renaissance Italy, and their history normally hinges around four key individuals: Pope Calixtus III, his nephew Pope Alexander IV, his son Cesare and daughter Lucrezia.
","બર્ગાઆસ પુનરુજ્જીવન ઇટાલીના સૌથી કુખ્યાત કુટુંબીજનો છે, અને તેમનો ઇતિહાસ સામાન્ય રીતે ચાર મુખ્ય વ્યક્તિઓ સાથે જોડાય છેઃ પોપ કેલિક્સસ III, તેમના ભત્રીજા પોપ એલેક્ઝાન્ડર IV, તેમના પુત્ર સિઝર અને દીકરી લુક્રીઝિયા .
"
