eng_Latn,guj_Gujr
"The Income Tax department, on January 14, 2017, searched Modi's firms and surveyed companies owned by his maternal uncle Choksi.
","આવકવેરા વિભાગે ૧૪ જાન્યુઆરી,૨૦૧૭ના રોજ મોદીની કંપનીઓની તપાસ કરી હતી અને ચોક્સીની કંપનીઓનો સરવે કર્યો હતો.
"
"The Pakistan captain has met his uncle only a couple of times and they last met in Chandigarh during the 2016 edition of the T20 World Cup, where Pakistan was taking on Australia.
","મહેબૂબ અંતિમ વાર પોતાના ભાણેજને ચંદીગઢમાં મળ્યા હતા, જ્યારે 2016ની ટી-20 વર્લ્ડકપ દરમિયાન પાકિસ્તાનની ટક્કર ઓસ્ટ્રેલિયા સાથે થઈ હતી.
"
"The ancient historian josephus recorded a good many of his wicked deeds, including killing three of his sons, killing his favorite wife of his ten wives, drowning a high priest, killing his mother-in-law, a few uncles, and was said to plot to kill a stadium of jewish leaders.
","પ્રાચીન ઈતિહાસકાર જોસેફસે તેમના ત્રણ પુત્રોના હત્યા, 10 પત્નીઓના સૌથી વધુ પ્રિય, એક પાદરીના ડૂબવું, એક કાયદેસરની માતાની હત્યા અને, દંતકથા કહે છે, ઘણા યહુદી નેતાઓ સહિત, તેમના પાપી કાર્યોમાંથી અન્ય નોંધ્યા છે.
"
"The caller, who seemed unfamiliar with the equity markets, said that some 25 years ago, an uncle of his had bought 20,000 shares of MRF.
","આ વ્યક્તિ કે જે ઇક્વિટી ઇન્વેસ્ટમેન્ટ અંગે કશું પણ જાણતો હોય તેવું લાગ્યું ન હતું તેણે જણાવ્યું હતું કે, આશરે 25 વર્ષ અગાઉ તેના એક સંબંધીએ એમઆરએફના 20,000 શેર્સની ખરીદી કરી હતી.
"
"The film was produced by his uncle and filmmaker Mahesh Bhatt.
","આ ફિલ્મ તેના પિતા અને દિગ્દર્શક મહેશ ભટ્ટે બનાવી હતી.
"
"The matter came to light when Rupani went to pay tribute to his maternal uncle's son Anilbhai Sanghvi on Tuesday.
","સમગ્ર મામલો ત્યારે સામે આવ્યો જ્યારે રુપાણી મંગળવારે પોતાના પિતરાઈ ભાઈ અનિલભાઈ સંઘવીને શ્રદ્ધાંજલિ આપવા પહોંચ્યા.
"
"The uncle and a 17 year old girl to?
","પત્ની અને 17 વર્ષની પુત્રી?
"
"The villagers say that the gangrape victim's maternal uncle is in this village.
","ગામના લોકોએ જણાવ્યું કે, ગેંગરેપ પીડિતનું પિયર આ ગામમાં જ છે.
"
"The woman also asked Krishan Kumar, Bhushan's uncle and Sonu Ke Titu Ki Sweety producer, to withdraw an extortion complaint he filed against her at the Amboli police station in Mumbai on January 14.
","મહિલાએ અપીલ કરી છે કે સોનુ કે ટીટુ કી સ્વીટીના પ્રોડ્યુસર અને ભૂષણ કુમારના અંકલ કૃષ્ણ કુમાર તેની સામે નોંધાવેલી ફરિયાદ પણ પાછી લઈ લે જે અંબોલી પોલિસ સ્ટેશનમાં 14 જાન્યુઆરીએ નોંધાવવામાં આવી છે.
"
"The woman says that her husband left her maternal uncle and went back to the US.
","સ્ત્રીનું કહેવું છે કે તેના પતિ તેને પિયર પાછો છોડીને અમેરિકા ભાગી ગયો છે.
"
"There is nothing of that sort between me and my uncle.
","મારી અને નિમરત વચ્ચે એવું કંઈ નથી.
"
"Van Gogh failed the exam, and left his uncle Jan's house in July 1878.
","વેન ગો નિષ્ફળ ગયા અને જુલાઇ 1878માં તેમના પિતા જેનનું ઘર છોડી ગયા.
"
"Van Gogh failed, and left his uncle Jan's house in July 1878.
","વેન ગો નિષ્ફળ ગયા અને જુલાઇ 1878માં તેમના પિતા જેનનું ઘર છોડી ગયા.
"
"What to do about the parents and uncles?
","થઈને મમ્મી-પપ્પા માટે શું કરીશ?
"
"When Dima was 12 years old, my uncle took it with him to Moscow.
","12 વર્ષની ઉંમરે, મારી દાદીએ મિખાઇલને મોસ્કો લઇ ગયા.
"
"When his brother Mongke became the great khan in 1251 after his uncle's death, Kublai Khan was given more land to rule in northeastern China.
","1251 માં જ્યારે કુબ્લાઇના ભાઈ મોગકે ગ્રેટ ખાન બન્યા હતા ત્યારે તેમણે ઉત્તરી ચાઇનાના કુબ્લાઇ વાઇસરોય નામ આપ્યું હતું.
"
"While its not widely remembered today, stowe published a closely related book, the key to uncle toms cabin, in 1853, a year after the novels publication, to showcase some of the factual background behind her fictional narrative.
","આને આજે વ્યાપક રીતે યાદ નથી, જ્યારે સ્ટોવએ નવલકથાના પ્રકાશનના એક વર્ષ પછી તેના કાલ્પનિક વૃત્તાંત પાછળની કેટલીક હકીકતલક્ષી પૃષ્ઠભૂમિ દર્શાવવા માટે, 1853 માં, ધ કી ટુ અંકલ ટોમ્સ કેબિન , એક નજીકથી સંબંધિત પુસ્તક પ્રકાશિત કરી.
"
"isn't your uncle's niece your daughter?
","તારી દીકરી મારી દીકરી ન કહેવાય ?
"
"shri krishna rangoli:-Shri Krishna was born in his maternal uncle's house at 12 in the night.
","શ્રીકૃષ્ણનું જન્મઃ શ્રીકૃષ્ણનું જન્મ રાત 12 વાગ્યે તેમના મમા કન્સનું જેલ માં થયું હતું.
"
"six great uncles.
","છ મોટા ભાઈઓ.
"
"uncles, grandparents and so on.
","માતાપિતા, દાદા દાદી અને તેથી પર.
"
"He is like our uncle.
","તે આપણી મૂટી જેટલું યાયછે.
"
"Are you my uncle?
","તું મારી માયું છે ને?
"
"19-year-old youth stoned to death by uncle
","19 વર્ષીય યુવાનનું ગળું કપાએ જતા મોત
"
"ED also raided Armaan's house on the day Armaan's maternal uncle Rajiv Kapoor died.
","આટલું જ નહીં જે દિવસે રાજીવ કપૂર (રિશી-રણધીરના નાના ભાઈ)નું નિધન થયું તે જ દિવસે અરમાનના ઘરે EDએ દરોડા પાડ્યા હતા.
"
"Nirav Modi, along with his uncle Mehul Choksi, are accused in the Rs. 13,500 crore Punjab National Bank (PNB) fraud.
","મેહુલ ચોક્સી અને તેના ભત્રીજા નીરવ મોદી પર કેટલાક બેંક અધિકારીઓની સાથે મળીને 13,500 કરોડ રૂપિયાની પી. એન. બી. સાથે છેડતી કર્યાનો આરોપ છે.
"
"“Come on uncle!
","“અડી તો હાલા આવ મારા બાપશિયા !
"
"Nandini’s maternal uncle Sobhaben Shah lodged a complaint at Narla police station.
","આ અંગે સનીની માતા ભારતીબેને નારોલ પોલીસ સ્ટેશનમાં ફરિયાદ નોંધાવી હતી.
"
"Are they your uncle?
","શું તમે તેમના પિતરાઇ ભાઇ છો?
"
"Bucky was a magnificent husband, father, brother & uncle.
","તેઓ એક અદ્દભુત પતિ, પિતા, ભાઈ અને દાદા હતા.
"
"Police have taken into custody the woman's uncle and brother.
","પોલીસે મહિલા અને ભાઈની કરી ધરપકડ
"
""" The uncle questioned.
","” વરતરે રસિમિત કરી પૂછ્યુ.
"
"Both grandfathers, his dad and his uncle were farmers.
","તેમના પિતા અને દાદાજી પણ ખેડૂત હતા.
"
"Are you not her uncle?
","એ તમારા ફોઈનો દિકરો નથી?
"
"Arjun Kapoor has many memories with his uncle Anil Kapoor’s daughters and his cousin sisters Sonam Kapoor and Rhea Kapoor.
","અનિલ કપૂરના દીકરા અને સોનમ કપૂરના હેન્ડસમ ભાઈ હર્ષવર્ધન કપૂર પણ પોતાની ફેમિલીની ખૂબ જ નજીક છે ખાસ કરીને પોતાની બહેનો સોનમ અને રિયાને એ ખૂબ જ પ્રેમ કરે છે.
"
"Earlier, National Conference General Secretary Ali Muhammad Sagar and senior PDP leader Sartaj Madani, uncle of Mehbooba Mufti, were booked under the PSA.
","અગાઉ પણ નેશનલ કોન્ફરન્સના મહાસચિવ અલી મોહમ્મદ સાગર અને પીડીપી નેતા સરતાજ મદની પર PSA લગાવવામાં આવ્યો હતો.
"
"Another uncle, Selvam, had also been associated with movies.
","શોમૂ બીજા ભાઈ પણ ફિલ્મોથી સંકળાયેલા એઅહે.
"
"It included her uncle, herself and her sister.
","તેમાં મધુરી, તેતો ભાઈ અને માતા પણુ સામેલ હતાં.
"
"Arjun features in a double role with Anil Kapoor playing his on-screen uncle.
","ફિલ્મમાં અનિલ કપૂર સાથે અર્જૂન કપૂર ડબલ રોલમાં છે.
"
"The deceased included the father, uncle, brother and cousins of the would-be bride.
","મૃતકોમાં માતાપિતા, પુત્ર અને પુત્રવધૂ તેમજ પૌત્ર અને પૌત્રી સામેલ હતાં.
"
"There was a police uncle nearby.
",", નજીકમાં પોલીસ મોકીં હતી.
"
"Alanna Panday is Ananya Panday’s uncle Chikki Panay’s daughter.
","અલાના ચંકી પાંડેનાં ભાઈ ચિક્કી પાંડેની દીકરી છે.
"
"Two uncles held guilty of raping niece
","બે પિતરાઈ ભાઈઓએ દુષ્કર્મ કર્યાનો આક્ષેપ
"
"At present, I live with my uncle.
","હાલ હું મારા ફઈ સાથે રહું છું.
"
"The CBI and the ED moved separate applications to the external affairs ministry seeking the revocation of passports of Modi and his maternal uncle Mehul Choksi, the promoter of Gitanjali jewellery chain, both accused in the fraud case the officials said.
","સીબીઆઈ અને ઇડીએ વિદેશ મંત્રાલયની પાસે અલ-અલગ આવેદનો દ્વારા મોદી અને તેના સંબંધીઓ અને ગીતાંજલિ જ્વેલરી ચેઇનના મેહુલ ચોકસીનો પાસપોર્ટ રદ કરવાની અપીલ કરાઈ છે.
"
"Arjun Kapoor arrived at the party with his uncle Sanjay Kapoor.
","આ પાર્ટીમાં તેની સાથે અર્જુન કપૂર પણ પહોંચ્યા હતા.
"
"Ahil Sharma, Salman Khan's nephew came to visit his uncle on the sets along with his parents Arpita Khan and Aayush Sharma.
","સલમાનની બહેન અર્પિતા ખાન શર્મા અને પતિ આયુષ શર્મા દીકરા આહિલ સાથે બર્થ ડે પાર્ટીમાં પહોંચી હતી.
"
"My father was French and my uncle was Indian.
","કલ્કિનાં પિતા ફ્રેન્ચ અમે માતા ભારતીય છે.
"
"Among the prominent cases CBI is investigating is the over Rs 13,000-crore fraud in Punjab National Bank allegedly committed by jeweller Nirav Modi and his uncle Mehul Choksi, the promoter of Gitanjali Gems.
","આ ઉપરાંત પંજાબ નેશનલ બેંક (પીએનબી) લોન છેતરપિંડી કેસમાં મુખ્ય આરોપી હીરાના વેપારીઓ નીરવ મોદી અને મેહુલ ચોક્સી પર રૂ 13,000 કરોડનો ચુનો લગાવવાનો આરોપ છે.
"
"Among them were her father, grandparents, aunts, uncles and cousins.
","જેમાં તેમના માતા, દાદી, ભાઈ, ભાભી, ભત્રીજો, ભત્રીજી અને કાકી સામેલ છે.
"
"""You mustn't call me uncle.
","“તમે મને બહેન ના કહેશે.
"
"Police has registered a criminal case against the wife of the deceased, her uncle and her father.
","પોલીસે આ અંગે મૃતક પરિણીતાના પતિ, સાસુ વિરૂદ્ધ હત્યાનો ગુનો નોંધી વધુ તપાસ હાથધરી છે.
"
"Ajit Pawar supporting BJP ""personal decision"", uncle Sharad Pawar said
","ભાજપને સમર્થન આપવાનો નિર્ણય અજિત પવારનો અંગતઃ શરદ પવાર
"
"Kansara’s uncle is the district president of BJP in Valsad, Hemant Kansara.
","મૃતક ગૌરક્ષક વલસાડ જિલ્લા ભાજપ પ્રમુખ હેમંત કંસારાનો ભત્રીજો છે.
"
"Of one he was the father, of the other the uncle.
","એક હતી વહુ, ને એક હતી સાસુ.
"
"The woman’s mother, father, and uncle have been arrested.
","જેમાં મૃતકના પતિ, સાસુ અને સસરાની ધરપકડ પણ કરી છે.
"
"And Bob's your uncle!
","અને તમારા બૈરાં તો બાપલા તોબા !
"
"Mehul Choksi happens to be Nirav Modi’s maternal uncle.
","મેહુલ ચોક્સી નીરવ મોદીનો મામો છે.
"
"Billionaire jeweller Nirav Modi, his uncle Mehul Choksi and some PNB employees have been accused of defrauding the bank by misusing big sum credit instruments .
","ચોક્સી અને તેના ભત્રીજા નીરવ મોદીએ કેટલાક બેંક અધિકારીઓ સાથે મળીને પંજાબ નેશનલ બેંક (પીએનબી) માં કરોડોની છેતરપીંડી કરવાનો આરોપ છે.
"
"But he couldn't find his uncle.
","પરંતુ તેમને દાદાને મળવા ના મળ્યું.
"
"Police has registered a criminal case against the wife of the deceased, her uncle and her father.
","પોલીસે સાસુ સસરા તથા દિયર અને પતિ સામે ગુનો દાખલ કરી વધુ કાર્યવાહી હાથ ધરી હતી.
"
"Ahmedabad: In yet another shocking case reported from Gujarat's Ahmedabad, a 19-year-old girl had lodged a complaint to the police on charges of being threatened and abused by her maternal uncle's son.
","અમદાવાદ: 19 વર્ષની એક યુવતીએ પોતાના પતિ વિરુદ્ધ ગોમતીપુર પોલીસ સ્ટેશનમાં ફરિયાદ નોંધાવી છે.
"
"Bhagat Singh's uncle Ajit Singh was one of the organisers of the movement.
","શહીદ ભગતસિંહના મોટાભાઈ સરદાર અજીતસિંહે આ આંદોલનની આગેવાની લીધી હતી.
"
"At the age of 7, his uncle died.
","7 વર્ષની ઉંમરમાં તેમણે પોતાના પિતાને ગુમાવી દીધા.
"
"Salman Khan's younger brother Sohail Khan has a son Nirvaan, who is very close to his uncle Salman.
","સલમાન ખાન પોતાના નાનાભાઈ સોહૈલ ખાનના મોટા પુત્ર નિર્વાન ખાન સાથે.
"
"The victim lived with her uncle and grandmother.
","પીડિતા તેના માતાપિતા અને ભાઈ સાથે રહેતી હતી.
"
"He is my uncle!
","તે મારો દુધભાઇ છે!
"
"Modi and his uncle Mehul Choksi are the main accused in the scam, India's biggest banking fraud.
","ભારતના સૌથી મોટા લોન કૌભાંડના મુખ્ય આરોપી અને હીરાના વેપારી મેહુલ ચોક્સી લાપતા થઇ ગયા છે.
"
"Police has registered a criminal case against the wife of the deceased, her uncle and her father.
","મહિલા પોલીસે પતિ, સાસુ, સસરા અને નણંદ વિરૂધ્ધ ગુનો નોંધ્યો
"
""" The uncle questioned.
","” બાજનાં બચ્ચાંએ સવાલ કર્યો.
"
"Diamond merchant Nirav Modi and his uncle Mehul Choksi are accused of cheating the bank.
","હીરા વેપારી મેહુલ ચોક્સી અને તેના ભાણેજ નીરવ મોદીએ પીએનબી બેન્ક સાથે રૂ.
"
"She has more of her uncle in her than her father.
","એમાં પિતા કરતાં માતાનતેપ્યાર્‌ વધારે કિ'મતી ઠેરે છે.
"
"Brothers and sisters and moms, aunts and uncles.
","ભાઈઓ, બહેનો, દાદા દાદી અને પૌત્રો.
"
"""Look uncle.
",". ” “ભાભી જુઓ.
"
"Alanna Panday is Ananya Panday’s uncle Chikki Panay’s daughter.
","અલાના પાંડે અહાનની બહેન અને ચંકી પાંડેની ભત્રીજી છે.
"
"Police has registered a criminal case against the wife of the deceased, her uncle and her father.
","યુવતીએ તેના પતિ સસરા અને સાસુ સામે ફરિયાદ નોંધાવતા પોલીસે ગુનો નોંધીને તપાસ હાથ ધરી છે.
"
"Police has registered a criminal case against the wife of the deceased, her uncle and her father.
","આ અંગે ઘાટલોડીયા પોલીસે મૃતકના પતિ, સાસુ અને સસરા સામે દુષ્પ્રેરણનો ગુનો નોંધીને તપાસ હાથ ધરી છે.
"
"Kareena Kapoor Khan shared a throwback photo of her father-in-law Mansoor Ali Khan Pataudi with her late uncle Rishi Kapoor.
","તેણે તાજેતરમાં જ ઋષિ કપૂર અને પોતાના સસરા મન્સૂર અલી ખાન પટૌડીની તસવીર શેર કરી હતી.
"
"""What happened uncle?
","“એમાં શું થયું દાદા?
"
"He didn’t blame his uncle.
","તેણે માહરાં માયબાપતો વાંક કાંઇ કાઢયો નહીં.
"
"Police have arrested the woman’s father, mother and uncle.
","મહિલા પોલીસે સસરા, સાસુ અને પતિની કરી ધરપકડ.
"
"She’d spent more time with her uncle than with her actual parents.
","પોતાની મમ્મી કરતાંય ઉર્જિતા નો સમય દાદી જોડે વધુ પસાર થતો.
"
"An uncle, an aunt and her younger sister.
","દાદી, નાનો ભાઈ અને મોટાભાઈ ની પત્ની.
"
"A loving husband, father, grandfather and great-grandfather, a caring brother, a loving and devoted son, uncle and friend.
","એક નિઃસહાય ભાંગી પડેલા હૃદય ધરાવતા પિતા, પતિ, ભાઇ, પુત્ર અને મિત્ર.
"
"Nirav Modi and his uncle Mehul Choksi are among the main accused in the PNB scam.
","આમાં પીએનબી ફ્રોડના આરોપી નીરવ મોદી અને મેહુલ ચોક્સીનો પણ સમાવેશ થાય છે.
"
"Actor Emraan Hashmi and director Mohit Suri are her cousins and producer Mukesh Bhatt is her uncle.
","એક્ટર ઈમરાન હાશ્મી તથા ડિરેક્ટર મોહિત સૂરી એક્ટ્રેસના ફર્સ્ટ કઝિન છે.
"
"A family has moms & dads, grandpas, crazy uncles, and kids.
","પરિવારમાં માતા-પિતા, દાદા-દાદી, સાસુ-સસરા, બાળકો અને ભાઈ-બહેનનો પણ સમાવેશ થાય છે.
"
"“I am his uncle.
","""એમની બેગુનાહીનો સબૂત હું છું.
"
"His father Tahir Hussain was a film producer while his uncle is the noted producer-director Nasir Hussain.
","તેના પિતા તાહિર હુસૈન એક ફિલ્મ નિર્માતા હતા જ્યારે અંકલ નાસિર હુસૈન એક ફિલ્મ નિર્માતા અને નિર્દેશક હતા.
"
"Based on a complaint by the girl's uncle, an FIR was registered.
","યુવતીના મોટાભાઈની ફરિયાદના આધારે આ FIR દાખલ કરવામાં આવી છે.
"
"But, I know my uncle.
","પણ મારી બાને ઓળખે છે.
"
"Akhilesh Yadav was embroiled in a long-drawn squabble for power with his father Mulayam Singh Yadav and uncle Shivpal Yadav within the Samajwadi Party.
","લાંબા અરસાથી પાર્ટીની અંદર મુલાયમના મુખ્યમંત્રી પુત્ર અખિલેશ યાદવ અને ભાઈ શિવપાલ યાદવ વચ્ચે ધમાસાણ ચાલી રહ્યું હતું.
"
"The main accused, the victim's uncle Chandraram and Ramu Gautam have been absconding.
","મુખ્ય આરોપી ચંદ્રરામ અને રામુ ગૌતમ ફરાર છે.
"
"Police have taken two men into custody, including the woman’s father and uncle.
","પોલીસ દ્વારા સસરા અને તેની મદદ કરતા પતિ સહિત બે જેઠાણીઓની ધરપકડ કરવામાં આવી છે.
"
"Aamir Khan is the son of film producer Tahir Hussain, his uncle Nasir Hussain was also a famous film producer, director and actor.
","આમિર ખાન ડિરેક્ટર તાહિર હુસેનનો પુત્ર અને ફિલ્મ મેકર નાસિર હુસેનનો ભત્રીજો છે.
"
"A 58-year-old uncle of cricketer Suresh Raina died while four members of his family sustained injuries allegedly in an attack by robbers in Punjab’s Pathankot district.
","પંજાબના પઠાણકોટમાં 58 વર્ષીય વ્યક્તિ, જે ક્રિકેટર સુરેશ રૈનાનો સબંધી હોવાનું કહેવાઈ રહ્યું છે, તે કથિત ડકૈતના હુમલામાં માર્યો ગયા અને તેના પરિવારના ચાર સભ્યો ઘાયલ થયા.
"
"Police have arrested the girl’s father, mother and uncle.
","ઘટનાની જાણ થતાં પોલીસે યુવતીની માતા, બહેન અને ભાઈની ધરપકડ કરી હતી.
"
"Nirav Modi and his uncle Mehul Choksi are among the main accused in the PNB scam.
","બીએનબી કૌભાંડના આરોપીઓ મેહુલ ચોકસી અને નીરવ મોદીની સાથે નીરવની પત્નિ અમીનું નામ પણ ભાગેડુઓની યાદીમાં છે.
"
"“You know who my uncle is?
","“મારા બાપુ જાણુ તતા?
"
"” This is not my uncle.
","” એ મારી બર્હેન નથી.
"
"Police have arrested the girl’s father, mother and uncle.
","ઘટનાની જાણ થતાં પોલીસ દ્વારા યુવતીની માતા, બહેન અને ભાઈની ધરપકડ કરવામાં આવી હતી.
"
"“Come on uncle!
","“આઘી જા બેન તું!
"
"Why not uncle?
","ભાઈ કેમ જણાતા નથી ?
"
"Bollywood director Mahesh Bhatt is his uncle and actress turned director Pooja Bhatt is his cousin.
","પૂજા ભટ્ટ ડાયરેક્ટર મહેશ ભટ્ટની પુત્રી અને એક્ટ્રેસ આલિયા ભટ્ટની મોટી બહેન છે.
"
"And you’re his uncle.
","તમે તો એમના જમાઈ છો.
"
"Police have arrested three people, including child's maternal uncle, in connection with the incident.
","આ પછી પોલીસએ આ મામલામા છોકરીના પિતા સહિત ત્રણ લોકોની ધરપકડ કરી છે.
"
"Influential Shia leader and former minister Imran Ansari, his uncle Abid Ansari, and Abbas Wani have accused Mehbooba Mufti of running the PDP as a fiefdom.
","પાર્ટીના પ્રભાવશાળી શિયા નેતા તેમજ પૂર્વ મંત્રી ઇમરાન અંસારી, તેના અંકલ આબિદ અંસારી તેમજ અબ્બાસ વાનીએ મહેબૂબા મુફ્તી પર આવો આરોપ લગાવ્યો છે.
"
"The deceased included the father, uncle, brother and cousins of the would-be bride.
","મૃતકોમાં વરરાજાના માતા-પિતા, ભાઇ-ભાભી, બહેન અને દાદીનો સમાવેશ
"
"But don’t forget the uncle.
","પણ થૂલું ભૂલશો નહિં.
"
"His uncle Anil Dalpat was the first Hindu to play Test cricket for Pakistan.
","એ પહેલાં અનિલ દલપત પાકિસ્તાન તરફથી આંતરરાષ્ટ્રીય રમનારો પ્રથમ હિંદુ ખેલાડી હતો.
"
"I love you dad and uncle.
","મને આપનો અને પિતાજીનો પ્રેમ જોઈએ છે….
"
"His uncle Sanjay Gandhi, father Rajiv Gandhi and mother Sonia Gandhi have all fought and won from Amethi.
","અમેઠીની સીટ પરથી રાહુલ ગાંધીના પિતા રાજીવ ગાંધી અને પછી તેમનાં માતા સોનિયા ગાંધી લડતાં અને જીતતાં હતાં.
"
"The film, directed by Amit Sharma and produced by Arjun's dad Boney and uncle Sanjay Kapoor, is a remake of Telugu superhit Okkadu which featured Mahesh Babu in the lead role.
","આ ફિલ્મનું નિર્માણ તેમના પિતા સુરેશ ઑબેરોયે કર્યું છે અને બૉક્સર મેરી કોમના જીવન ઉપર આધારિત 'બાયૉપિક'નું દિગ્દર્શન કરનાર ઓમંગ કુમાર તેના ડાયરેક્ટર છે.
"
"""His father and uncle died during this time.
","આ દરમિયાન દાદા અને દાદીનું નિધન થયું હતું.
"
"Mumbai: Mehul Choksi, the co accused in Punjab National Bank scam and the uncle of fugitive diamond merchant, Nirav Modi, submitted an affidavit in High Court through his lawyers.
","મુંબઈ – પંજાબ નેશનલ બેન્ક સાથે કરાયેલી કરોડો રૂપિયાની છેતરપીંડીના કૌભાંડ કેસના આરોપી હીરાના વેપારી મેહુલ ચોક્સીએ મુંબઈ હાઈકોર્ટમાં કેસ કર્યો છે.
"
"And it’s not only my uncle.
","અને તે માત્ર એક ભાઈ નથી.
"
"After the raid, the police arrested the boy's father and uncle.
","આ બનાવના પગલે પોલીસે પિતરાઈ ભાઈ અને તેના પિતાને ઝડપી લીધા છે.
"
"A relative includes children, parents, stepchildren, siblings, aunts, uncles, cousins, and in-laws of the participant.
","પરિવારના સદસ્યોમાં માતા, પિતા, ભાઈ, બહેન, પુત્ર, પુત્રી અને પત્ની સામેલ છે.
"
"My father, mother, uncle, aunt, my elder sister.
","મારો ભાઈ, બહેન, દાદાજી, દાદી, પપ્પા અને મમ્મી બધા જ મને સાચવે.
"
"The police filed a case against the woman’s father-in-law, her husband, his uncle, and two clerics.
","પોલીસે પતિ,સાસુ અને બે નણંદ સામે ગુનો નોંધી કાર્યવાહી હાથ ધરી હતી.
"
"According to the report, the Suddaguntepalya police have charged Dinesh and his family including his father Lokappa Gowda, mother Gayatri, sister Shyla and uncle Swamy alias Dayananda with abetment to suicide.
","પોલીસે દિનેશના પિતા લોકપ્પા ગૌડા, મા ગાયત્રી, બહેન શીલા અને અંકલ સ્વામી ઉર્ફે દયાનંદ વિરુદ્ધ કેસ નોંધ્યો છે
"
"Her uncle was killed.
","એના સર- દારી માર્યા ગયા.
"
"Samajwadi Party chief Akhilesh Yadav and his uncle Shivpal Yadav were also present during the meeting.
","આ મુલાકાત દરમિયાન અખિલેશ યાદવ અને શિવપાલ યાદવ પણ હાજર રહ્યા હતા.
"
"Nirav Modi and his uncle Mehul Choksi are among the main accused in the PNB scam.
","ચોકસીના સિવાય તેનો ભાણેજ નીરવ મોદી પણ પીએનબી કૌભાંડનો આરોપી છે.
"
"Police has registered a criminal case against the wife of the deceased, her uncle and her father.
","પોલીસે ત્રાસ આપતા પતિ, સાસુ, સસરા અને દિયર સામે ગુનો નોધી તપાસ શરૂ કરી છે.
"
"An amazing father, grandfather, husband, uncle and friend.
","તેઓ એક અદ્દભુત પતિ, પિતા, ભાઈ અને દાદા હતા.
"
"Sanjay Kapoor is Arjun’s uncle.
","સોનમ કપૂર અર્જુનની કઝીન છે.
"
"Among the prominent ones is the over Rs 13,000-crore fraud in the Punjab National Bank (PNB) allegedly committed by diamantaire Nirav Modi and his uncle Mehul Choksi, the promoter of Gitanjali Gems.
","આ ઉપરાંત પંજાબ નેશનલ બેંક (પીએનબી) લોન છેતરપિંડી કેસમાં મુખ્ય આરોપી હીરાના વેપારીઓ નીરવ મોદી અને મેહુલ ચોક્સી પર રૂ 13,000 કરોડનો ચુનો લગાવવાનો આરોપ છે.
"
"My uncle is a grouch.
","મારા બાપુજી ખીમાર છે.
"
"Nirav Modi and his uncle Mehul Choksi left India just before the news of the PNB scam erupted.
","થોડાં દિવસ અગાઉ પીએનબી કૌભાંડમાં બેન્કને છેતરપીંડિ કરનાર નીરવ મોદી અને મેહુલ ચોકસી દેશ છોડી ભાગી ગયા છે.
"
"I ask her uncle.
","હું મારી સખીને પૂછીરા.
"
"“My uncle was a poor man.
","“ મારાં માખાપ ગરીબ હતાં.
"
"Billionaire jeweller Nirav Modi, his uncle Mehul Choksi and some PNB employees have been accused of defrauding the bank by misusing big sum credit instruments .
","જ્વેલર નીરવ મોદી, મેહુલ ચોક્સી અને તેમની કંપનીઓએ પીએનબીના અધિકારીઓ સાથે મિલીભગત કરીને બેંક સાથે છેતરપીંડી કરી છે.
"
"His father Rakesh Roshan, uncle Rajesh Roshan, ex-wife Sussanne Khan and kids - Hrehaan and Hredaan were present at the do along with their other relatives.
","ઓપરેશન દરમિયાન એમના પત્ની, ભાઇ સંગીજકાર રાજેશ રોશન, પુત્ર ઋત્વિક રોશન અને પુત્રી સુનૈના તેમજ એમના અંગત પરીજનો હાજર રહ્યા હતા.
"
"Kansara’s uncle is the district president of BJP in Valsad, Hemant Kansara.
","મૃતક ગૌરક્ષક હાર્દિક કંસારા વલસાડ જિલ્લા ભાજપ પ્રમુખ હેમંત કંસારાના ભત્રીજા થાય છે.
"
"At the behest of his uncle, he changed his name to Rajesh Khanna.
","પોતાના અંકલનાં કહેવા પર તેમને પોતાનું નામ બદલીને રાજેશ ખન્ના રાખી લીધુ હતું.
"
"Birth relative includes birth parents, grandparents, aunts, uncles, and birth brothers and sisters.
","પરિવારમાં માતા-પિતા, દાદા-દાદી, સાસુ-સસરા, બાળકો અને ભાઈ-બહેનનો પણ સમાવેશ થાય છે.
"
"The uncle is very rich, the father is very poor.
","ભાઈ ઘણો ધનવાન પણ ભાભી ઘણી અદેખી.
"
"Nirav Modi’s uncle Mehul Choksi is also an accused in the case.
","આ કૌભાંડમાં નીરવ મોદી સિવાય મેહુલ ચોકસી પણ મુખ્ય ભૂમિકામાં છે.
"
"Nirav Modi, along with his uncle Mehul Choksi, are accused in the Rs. 13,500 crore Punjab National Bank (PNB) fraud.
","મેહુલ ચોક્સી નીરવ મોદીની સાથે ૧૩,૫૦૦ કરોડ રૂપિયાના પીએનબી કૌભાંડમાં આરોપી છે.
"
"Kesini, the second wife of King Sagara, had a son named Asamaijijasa, whose son Ammsuman later searched for the horse and delivered his uncles.
","મહારાજા સગરની બીજી પત્ની કેશિનીનો અસમંજસ નામે પુત્ર હતો અને એનો પુત્ર અંશુમાન, સગરની સૂચનાનુસાર એ યજ્ઞના ઘોડાને શોધવા નીકળ્યો અને આખરે મહર્ષિ કપિલની પાસે આવી પહોંચ્યો.
"
"But his uncle did not.
","પણુ તે ભાઈ ડગ્યા નહી.
"
