eng_Latn,ben_Beng
"Millennials usually prioritize family over work, and even those who aren't married with children feel the need to be a part of a family and spend time with nieces, nephews, and siblings.
","Millenials সাধারণত কর্মক্ষেত্রে পরিবারকে অগ্রাধিকার দেয় এবং এমনকী যারা বিবাহিত না হয় তাদেরও পরিবারের একটি অংশ হতে হবে এবং ভ্রাতুষ্পুত্র, ভাতিজা এবং ভাইবোনদের সাথে সময় কাটানোর প্রয়োজন মনে করে।
"
"Ms Swaraj tweeted that 80-year-old Syed Asif Ali Nizami and his nephew Nazim Ali Nizami had travelled to Pakistan on March 8.
","এনডিটিভি'র খবরে বলা হয়, দিল্লির নিজামুদ্দিন দরগাহর প্রধান আলেম আসিফ আলি নিজামি (৮০) ও তার ভ্রাতুষ্পুত্র সৈয়দ নিজাম আলি নিজামি (৬০) ৮ মার্চ পাকিস্তান সফরে যান।
"
"Mumtaz's nephews also married a number of the girls.
","মমতাজের ভাতিজাও বেশ কয়েকটি মেয়েকে বিয়ে করেছিল।
"
"My great nephew is here.
","আমার বড় জামাই এখন এখানে।
"
"My little nephew is very naughty.
","আমার বড় নাতনিটা খুব দুষ্টু।
"
"My little nephew was at home that day, too.
","আমার বুয়ার ছোট্ট ছেলেটা ওই দিন বাসায় এসেছে।
"
"My nephew Michael is 2 years old.
","আমার ছেলে মিখাইলের বয়স এখন দুই বছর।
"
"My nephew committed suicide earlier this year.
","ছোট ভাই আত্মহত্যা করেছিলেন এই বছরের শুরুর দিকে।
"
"My nephew died at 6 months old.
","আমার ভাতিজি ৩মাস বয়সে মারা গেছে।
"
"My nephew has been sick for a few days.
","আমার চাচা কয়েকদিন ধরে অসুস্থ।
"
"My nephew is different.
","আমার শ্বশুর মানুষটা অন্য রকম।
"
"My nephew is enough for me.
","বড়মা ছোটমা আমার জন্য যথেষ্ট করে।
"
"My nephew is there as well.
","আমার নানাবাড়ি টাও ওখানেই।
"
"My nephew is there too.
","আমার নানাবাড়ি টাও ওখানেই।
"
"My nephew was a little surprised.
","চাচা যেন একটু অবাকই হয়েছিলো।
"
"My nephew was three years old.
","আমার ভাতিজার বয়স তিন বছর।
"
"My nephew's area.
","আমার শ্বশুরবাড়ির এলাকা।
"
"My nephew's best friend died yesterday.
","আমার প্রিয় বন্ধু অতি আপনজন নীপবৃক্ষটির মৃত্যু হয়েছে গতকাল।
"
"My nephew's mother died on April 4.
","৪ এপ্রিল তার শাশুড়ি মা করোনা আক্রান্ত হয়ে মারা যান।
"
"My nephew, Ian, is in third grade.
","আমার কাকিমা, জেন তৃতীয় শ্রেণীতে পড়ে।
"
"My nephews are only swimming at 8 and 10 years old.
","আমার ভাতিজা শুধুমাত্র 8 এবং 10 বছর বয়সে সাঁতার কাটছে
"
"My nephews can't do this stuff.
","আমার সেপাইরা এমন কাজ করোতে পারে না।
"
"My one son, mother and three nephews are still missing.
","আমার এক ছেলে, মা ও তিন ভাতিজা এখনো নিখোঁজ।
"
"My siblings and my nephews took the news okay, but my mother didn't.
","আমার ভাইবোন এবং আমার ভাগ্নীরা খবরটি ঠিকঠাক নিয়েছে, কিন্তু আমার মা তা করেন নি।
"
"My three nephews.
","আমার তিন ভাতিজা।
"
"Neeson, 66, has not yet commented publicly on his nephew's passing.
","66 বছর বয়সী নিসন এখনও তার ভাগ্নির মৃত্যুর বিষয়ে প্রকাশ্যে মন্তব্য করেননি।
"
"On June 26, the CBI carried out raids at over half a dozen of locations in Delhi and Noida, which were linked to former Madhya Pradesh Chief Minister Kamal Nath's nephew, in connection with a fresh FIR registered in a case related to alleged loss of Rs 787.25 crore to PNB and another consortium of banks.
","২ June শে জুন, সিবিআই দিল্লি এবং নোইডায় অর্ধ ডজনেরও বেশি স্থানে অভিযান চালিয়েছিল, যেগুলি মধ্য প্রদেশের প্রাক্তন মুখ্যমন্ত্রী কমলনাথের ভাগ্নির সাথে যুক্ত ছিল, একটি নতুন এফআইআর জড়িত যা রুপি ক্ষতিগ্রস্থ হওয়ার অভিযোগে একটি মামলায় দায়ের করা হয়েছিল।
"
"On Monday, People reported that Her Majesty's nephew David Armstrong-Jones has called it quits with his wife, Serena, after being married for 25 years.
","সোমবারে, মানুষ রিপোর্ট করেছেন যে হার্জেস্টির ভাগ্নে ডেভিড আর্মস্ট্রং-জোনস 25 বছর বিবাহিত হওয়ার পরে তার স্ত্রী সেরেনার সাথে এটাকে বিদায় জানিয়েছে।
"
"On Monday, authorities unsealed court documents charging Paul Caneiro with murdering his brother, sister-in-law, a niece and nephew, detailing evidence recovered tying him to the killings, including clothing and a knife both smeared with blood.
","সোমবার, কর্তৃপক্ষ তার ভাই, ভগ্নিপতি, একটি ভাগ্নী এবং ভাগ্নীকে হত্যার অভিযোগে পল কেনেরিওর বিরুদ্ধে অভিযোগের আদালতের নথিপত্র আনসিল করে, প্রমাণ সহ বিশদভাবে তাকে উদ্ধার করে পোশাক এবং একটি ছুরি উভয়কে রক্তের গন্ধে আবদ্ধ করে।
"
"On his 111th birthday, the Hobbit Bilbo Baggins decides to write down the full story of the adventure he took 60 years before for his nephew Frodo.
","ভাতিজা Frodo এর জন্য, নিজের ১১১তম জন্মদিনে Bilbo Baggins লিখতে বসে ৬০ বছর আগে তার জীবনে ঘটে যাওয়া এক উত্তেজনাময় অভিযানের গল্প।
"
"On his 111th birthday, the hobbit Bilbo Baggins decides to write down the full story of the adventure he took 60 years before for his nephew Frodo.
","ভাতিজা Frodo এর জন্য, নিজের ১১১তম জন্মদিনে Bilbo Baggins লিখতে বসে ৬০ বছর আগে তার জীবনে ঘটে যাওয়া এক উত্তেজনাময় অভিযানের গল্প।
"
"On this day in 1975, in Riyadh, Saudi Arabia, King Faisal is shot to death by his nephew, Prince Faisal.
","১৯৭৫ সালে এই দিনে সৌদি আরবের বাদশাহ ফয়সল তার ভ্রাতুস্পুত্র প্রিন্স আবদুল আজিজের গুলিতে রিয়াদের রাজপ্রাসাদে নিহত হন।
"
"One of the basic romances of Western literature, Tristan & Isolde is the story of a princess who, pledged to marry a king, as an alternative turns into involved together with his nephew, Tristan.
","পাশ্চাত্য সাহিত্যের অন্যতম সেরা রোম্যান্স, ত্রিস্তান ও ইসল্দে হলেন এক রাজকন্যার গল্প, যিনি কোনও রাজার সাথে বিয়ে করার প্রতিশ্রুতি দিয়েছিলেন, পরিবর্তে তার ভাগ্নে ত্রিস্তানের সাথে জড়িত হয়েছিলেন।
"
"One of the classic romances of Western literature, Tristan & Isolde is the tale of a princess who, pledged to marry a king, instead becomes involved with his nephew, Tristan.
","পাশ্চাত্য সাহিত্যের অন্যতম সেরা রোম্যান্স, ত্রিস্তান ও ইসল্দে হলেন এক রাজকন্যার গল্প, যিনি কোনও রাজার সাথে বিয়ে করার প্রতিশ্রুতি দিয়েছিলেন, পরিবর্তে তার ভাগ্নে ত্রিস্তানের সাথে জড়িত হয়েছিলেন।
"
"One of the classic romances of western literature, tristan isolde is the tale of a princess who, pledged to marry a king, instead becomes involved with his nephew, tristan.
","পাশ্চাত্য সাহিত্যের অন্যতম সেরা রোম্যান্স, ত্রিস্তান ও ইসল্দে হলেন এক রাজকন্যার গল্প, যিনি কোনও রাজার সাথে বিয়ে করার প্রতিশ্রুতি দিয়েছিলেন, পরিবর্তে তার ভাগ্নে ত্রিস্তানের সাথে জড়িত হয়েছিলেন।
"
"Over the weekend, they also celebrated his nephew Ahil Sharma's birthday there.
","সপ্তাহান্তে তারা তার ভাগ্নি আহিল শর্মার জন্মদিনও সেখানে উদযাপন করেছিল।
"
"Police arrested the father, mother, aunt, nephew, and uncle of the girl for the crime.
","এ ঘটনায় প্রথমে সন্দেহভাজন হিসেবে বাবা, চাচা, চাচি, চাচাতো বোন, ও চাচাতো ভাইকে আটক করে পুলিশ।
"
"Police have been seeking to arrest the Pakistani prime minister Imran Khan's nephew Hassan Niazi for his participation in a violent protest at a hospital in Lahore of Pakistan.
","পাকিস্তানের একটি হাসপাতালে সহিংস হামলার ঘটনায় জড়িত থাকার অভিযোগে দেশটির প্রধানমন্ত্রী ইমরান খানের ভাতিজা হাসান নিয়াজিকে গ্রেপ্তারের জন্য খুঁজছে পুলিশ।
"
"Police say that Sanji Ram, the temple's custodian, devised the plan as a way to terrorize the Bakarwals, and that he enlisted a nephew and some friends to kidnap and kill Asifa.
","পুলিশ বলছে, বাকারওয়ালদের ভয় দেখাতে মন্দিরটির তত্ত্বাবধায়ক সাঞ্জি রাম এই পরিকল্পনা করে এবং তার ভাতিজা এবং কয়েকজন বন্ধুকে দিয়ে আসিফাকে অপহরণ ও হত্যা করায়।
"
"Rafi-ul Darjat (1 December 1699 - 13 June 1719), the youngest son of Rafi-us-Shan and the nephew of Azim ush Shan, was the 10th Mughal Emperor.
","রাফি উল-দারজাত (১৬৯৯ - ১৭১৯), আজিম উস শানের ভাই রাফি-উস-শানের সর্বকনিষ্ঠ পুত্র, যিনি দশম মুঘল সম্রাট ছিলেন।
"
"Rafi-ul Darjat (1 December 1699 - 6 June 1719), the youngest son of Rafi-ush-Shan and the nephew of Azim ush Shan, was the 10th Mughal Emperor.
","রাফি উল-দারজাত (১৬৯৯ - ১৭১৯), আজিম উস শানের ভাই রাফি-উস-শানের সর্বকনিষ্ঠ পুত্র, যিনি দশম মুঘল সম্রাট ছিলেন।
"
"Rashid Ahmed, a laborer, said his elder brother, uncle and nephew had been shot while they were working at Sai Din valley.
","টেলিফোনে রয়টার্সকে রশিদ আহমেদ নামে এক শ্রমিক বলেছেন, তার বড় ভাই, চাচা ও ভাতিজা সাই দিন উপত্যকায় কাজ করার সময় গুলিবিদ্ধ হয়েছে।
"
"Returned to the throne after the assassination of his nephew Osman II;
","ভ্রাতুষ্পুত্র দ্বিতীয় উসমান এর হত্যার পর সিংহাসনে প্রত্যাবর্তন;
"
"Richard III murdered his nephews.
","রিচার্ড iii তার ভাগ্নেদের হত্যা করেছিল?
"
"Russian aunt and nephew 10:46.
","রাশিয়ান চাচী ও ভাতিজা 10:46
"
"Sajid Khan, uncle of 10-year-old victim Gul Sher, told AFP news agency his nephew had plans to become a doctor.
","১০ বছর বয়সী গুল শেরের চাচা সাজিদ খান জানান, তার ভাইপোর চিকিৎসক হওয়ার স্বপ্ন ছিল।
"
"Salman Khan's nephew Abdullah Khan dies at the age of 38
","সালমান খানের নতুন ভাতিজা আবদুল্লাহ 38 বছর বয়সে মারা গেলেন
"
"Sarah can't resist her nephew's huge features...
","সারা তার ভাগ্নির বিশাল বৈশিষ্ট্যগুলি প্রতিহত করতে পারে না . . .
"
"Saudi Arabia has detained two senior members of the Saudi royal family - Prince Ahmed bin Abdulaziz, the younger brother of King Salman, and Mohammed bin Nayef, the king's nephew, two sources with knowledge of the matter said.
","সৌদি আরব রাজপরিবারের দুই প্রবীণ সদস্যকে গ্রেপ্তার করেছে - রাজা সালমানের ছোট ভাই প্রিন্স আহমেদ বিন আব্দুলাজিজ এবং ভাতিজা মোহাম্মদ বিন নায়েফ, বিষয়টি জানার সূত্রে উদ্ধৃত প্রতিবেদনে প্রকাশিত হয়েছে।
"
"Saudi Arabia has detained two senior members of the royal family - Prince Ahmed bin Abdulaziz, the younger brother of King Salman, and Mohammed bin Nayef, the king's nephew, according to reports citing sources with knowledge of the matter.
","সৌদি আরব রাজপরিবারের দুই প্রবীণ সদস্যকে গ্রেপ্তার করেছে - রাজা সালমানের ছোট ভাই প্রিন্স আহমেদ বিন আব্দুলাজিজ এবং ভাতিজা মোহাম্মদ বিন নায়েফ, বিষয়টি জানার সূত্রে উদ্ধৃত প্রতিবেদনে প্রকাশিত হয়েছে।
"
"Saudi King's brother and nephew were detained on charges of treason
","ষড়যন্ত্রের অভিযোগে সৌদি প্রিন্সের ভাই ও ভাতিজা গ্রেফতার
"
"Sharif is also the nephew of the murdered boss of the takeaway Tipu Sultan and Sharif admitted to lying and perverting justice and perjury when he gave evidence about being at the scene of the murder at a previous trial.
","শরীফও হত্যার শিকার টিপু সুলতানের ভাতিজা এবং শরীফ মিথ্যা কথা বলে এবং ন্যায়বিচার ও মিথ্যাবাদী বলে স্বীকার করেছিল যখন তিনি পূর্বের বিচারে হত্যার ঘটনাস্থলে থাকার বিষয়ে সাক্ষ্য দিয়েছিলেন।
"
"She added that if anything was to happen to her or her husband, her nephew would be prepared to raise the child.
","তিনি আরও যোগ করেছেন যে তার বা তার স্বামীর সাথে যদি কিছু ঘটে থাকে তবে তার ভাগ্নে বাচ্চাকে বড় করার জন্য প্রস্তুত থাকবে।
"
"She has gone to Dubai in order to become a part of nephew Mohit Marwah's wedding.
","মূলত ভাতিজা মোহিত মারওয়ার বিয়েতে যোগ দিতে দুবাই গিয়েছিলেন তিনি।
"
"She helps raise two of his three children and his nephew.
","তিনি তার তিনটি সন্তানের এবং তার ভাগ্নের দু'জনের বেড়ে উঠতে সহায়তা করেন।
"
"She is married to the nephew of Billionaire Richard Branson.
","তিনি বিলিয়নেয়ার রিচার্ড ব্রানসনের ভাতিজা।
"
"T he head of Apple, Tim Cook , believes there should be limits to the use of technology in schools and says he does not want his nephew to use a social network.
","Apple CEO Tim Cook চান নি যে তার ভাতিজা সোশ্যাল মিডিয়া ব্যবহার করুক এবং যুক্তি দেন যে স্কুলে প্রযুক্তির ব্যবহার সীমিত হওয়া উচিত।
"
"TMC chairperson Mamata Banerjee's nephew is slowly and steadily recruiting new talent to restructure the organisation and looking for new areas for expansion.
","টিএমসি চেয়ারপারসন মমতা বন্দ্যোপাধ্যায়ের ভাতিজা সংগঠনটিকে পুনর্গঠন করতে এবং সম্প্রসারণের জন্য নতুন ক্ষেত্র খুঁজতে ধীরে ধীরে এবং ক্রমাগত নতুন প্রতিভা নিয়োগ করছেন।
"
"Telugu actor Sai Dharam Tej, who is the nephew of actor Chiranjeevi, on Friday evening met with a road accident at Madhapur in Hyderabad.
","তেলুগু অভিনেতা সাই ধরম তেজ, যিনি অভিনেতা চিরঞ্জীবীর ভাগ্নে, শুক্রবার সন্ধ্যায় হায়দ্রাবাদের মাধাপুরে একটি সড়ক দুর্ঘটনার সম্মুখীন হন।
"
"Thank you for your nephew.
","তোমার ভাবীর পক্ষ থেকে ধন্যবাদ।
"
"That was the first night with my nephew.
","আমার ভাতারের সাথে প্রথম রাতের চোদাচুদি।
"
"The daily wage worker made the journey by train and bus from the Kashmiri town of Kulgam to Agra to meet his son and nephew - he had been told that both of them were being held here.
","এই দিনমজুর শ্রমিক তার ছেলে এবং ভাগ্নের সাথে দেখা করতে কাশ্মীরের কুলগাম শহর থেকে আগ্রা পর্যন্ত ট্রেন এবং বাসে যাত্রা করে এসেছেন- তাকে জানানো হয়েছিল যে এখানে ওই দুজনকেই রাখা হয়েছে।
"
"The head of Apple, Tim Cook, believes there should be limits to the use of technology in schools and says he does not want his nephew to use a social network.
","Apple CEO Tim Cook চান নি যে তার ভাতিজা সোশ্যাল মিডিয়া ব্যবহার করুক এবং যুক্তি দেন যে স্কুলে প্রযুক্তির ব্যবহার সীমিত হওয়া উচিত।
"
"The head of Apple, Tim Cook, believes there should be limits to the use of technology in schools and says he does not want his nephew to use.
","Apple CEO Tim Cook চান নি যে তার ভাতিজা সোশ্যাল মিডিয়া ব্যবহার করুক এবং যুক্তি দেন যে স্কুলে প্রযুক্তির ব্যবহার সীমিত হওয়া উচিত।
"
"The kid is her nephew.
","মেয়েটি তাঁর আপন ভাতিজী।
"
"The letters were written to Ida Green, of St. Anthony, Idaho, by her nephews while they were serving in World War II.
","আইডাহোর সেন্ট অ্যান্টনির ইডা গ্রিনকে চিঠিগুলো লেখেছিল তার ভাইরের ছেলেদের, যখন সে দ্বিতীয় বিশ্বযুদ্ধে দায়িত্ব পালন করছিল।
"
"The mayor's wife Jasmine and her two nephews were arrested.
","এই মামলায় আটককৃত মেয়রের স্ত্রী জেসিমিন ও দুই ভাতিজাকে গ্রেফতার দেখানো হয়েছে।
"
"The mayor's wife and two nephews were arrested at the time.
","সে সময় মেয়রের স্ত্রী ও দুই ভাতিজাকে গ্রেপ্তার করা হয়।
"
"The nephew asked.
","ভাবী জিজ্ঞেস করলো।
"
"The nephew knew it all.
","ছোট বোন সব জানত।
"
"The nephew was worried.
","ভাবী চিন্তিত হয়ে পড়লেন।
"
"The nephew went into politics.
","ভাই রাজনীতিতে আসেন।
"
"The police say that Sanji Ram, the temple's custodian, devised the plan as a way to terrorize the Bakarwals, and that he enlisted a nephew and some friends to kidnap and kill Asifa.
","পুলিশ বলছে, বাকারওয়ালদের ভয় দেখাতে মন্দিরটির তত্ত্বাবধায়ক সাঞ্জি রাম এই পরিকল্পনা করে এবং তার ভাতিজা এবং কয়েকজন বন্ধুকে দিয়ে আসিফাকে অপহরণ ও হত্যা করায়।
"
"The police say that Sanji Ram, the temple's custodian, devised the plan to rape and murder the young girl as a way to terrorize the Bakarwals and that he enlisted a nephew and some friends to kidnap and kill her.
","পুলিশ বলছে, বাকারওয়ালদের ভয় দেখাতে মন্দিরটির তত্ত্বাবধায়ক সাঞ্জি রাম এই পরিকল্পনা করে এবং তার ভাতিজা এবং কয়েকজন বন্ধুকে দিয়ে আসিফাকে অপহরণ ও হত্যা করায়।
"
"The prince is nephew of Saudi Arabia's King Abdullah.
","প্রিন্স সউদ বর্তমান বাদশাহ আব্দুল্লাহ'র ভাইয়ের ছেলে।
"
"The saxophone was passed on to Clemons' nephew, Jake Clemons, who continues to use the instrument as the newest member of the 'E Street Band' since 2012.
","স্যাক্সোফোনটি ক্লেমনের ভাগ্নে জেক ক্লিমন্সকে দেওয়া হয়েছিল, যিনি ২০১২ সাল থেকে ই স্ট্রিট ব্যান্ডের নতুন সদস্য হিসাবে যন্ত্রটি ব্যবহার করে চলেছেন।
"
"The story follows dowager Rachel Innes as she thwarts a series of strange crimes at a summer home she has rented with her niece and nephew.
","গল্পটি র্যাচেল ইনসকে অনুসরণ করেছে কারণ তিনি গ্রীষ্মের একটি বাড়িতে তিনি তার ভাতিজি এবং ভাগ্নির সাথে ভাড়া নিয়ে একাধিক অদ্ভুত অপরাধ ব্যর্থ করেছিলেন।
"
"The story follows dowager Rachel Innes as she thwarts a series of strange crimes at a summer house she has rented with her niece and nephew.
","গল্পটি র্যাচেল ইনসকে অনুসরণ করেছে কারণ তিনি গ্রীষ্মের একটি বাড়িতে তিনি তার ভাতিজি এবং ভাগ্নির সাথে ভাড়া নিয়ে একাধিক অদ্ভুত অপরাধ ব্যর্থ করেছিলেন।
"
"The term was coined in 1938 by 9-year-old Milton Sirotta, nephew of American mathematician Edward Kasner.
","এ নামটি প্রথম চালু করেন আমেরিকান গণিতবিদ এডওয়ার্ড কেসনারের ৯ বছর বয়েসী ভাইপো মিল্টন সিরোট্টা, সেই ১৯৩৮ সালে।
"
"The term was coined in 1938 by nine-year-old Milton Sirotta, nephew of American mathematician Edward Kasner.
","এ নামটি প্রথম চালু করেন আমেরিকান গণিতবিদ এডওয়ার্ড কেসনারের ৯ বছর বয়েসী ভাইপো মিল্টন সিরোট্টা, সেই ১৯৩৮ সালে।
"
"The word had been initially coined in 1938 from 9-year-old Milton Sirotta, nephew of American mathematician Edward Kasner.
","এ নামটি প্রথম চালু করেন আমেরিকান গণিতবিদ এডওয়ার্ড কেসনারের ৯ বছর বয়েসী ভাইপো মিল্টন সিরোট্টা, সেই ১৯৩৮ সালে।
"
"These make great gifts for your children, grandchildren or nieces and nephews.
","তারা আপনার সন্তানদের জন্য, grandchildren, nieces এবং nephews জন্য মহান উপহার।
"
"They are also great gifts for your children, grandchildren, nieces and nephews.
","তারা আপনার সন্তানদের জন্য, grandchildren, nieces এবং nephews জন্য মহান উপহার।
"
"They are great gifts for your children, grandchildren, nieces and nephews
","তারা আপনার সন্তানদের জন্য, grandchildren, nieces এবং nephews জন্য মহান উপহার।
"
"They are great gifts for your children, grandchildren, nieces and nephews.
","তারা আপনার সন্তানদের জন্য, grandchildren, nieces এবং nephews জন্য মহান উপহার।
"
"They are great gifts for your children, grandchildren, nieces, and nephews.
","তারা আপনার সন্তানদের জন্য, grandchildren, nieces এবং nephews জন্য মহান উপহার।
"
"They are great gifts for your children, nieces and nephews.
","তারা আপনার সন্তানদের জন্য, grandchildren, nieces এবং nephews জন্য মহান উপহার।
"
"This is a place where aunties hold nephews on their laps under the stars and whisper in their ears that the lights in the sky are holes in the floor of heaven.
","এটি এমন এক জায়গা যেখানে ঠাকুরমারা তাদের কোলে বাচ্চাদের তারাগুলির নীচে ধরে এবং কানে ফিসফিস করে বলে যে আকাশের আলোগুলি স্বর্গের মেঝেতে গর্ত।
"
"This would make a great present for your kids, grandchildren, nieces & nephews.
","তারা আপনার সন্তানদের জন্য, grandchildren, nieces এবং nephews জন্য মহান উপহার।
"
"Three days later the body of 7-year-old Julian, Hudson's nephew, was found in the back seat of an SUV parked on the West Side.
","তিন দিন পরে, 7 বছর বয়েসী জুলিয়ান, হুডসনের ভাতিজা, একটি ওয়েস্ট সাইড উপর পার্ক করা SUV পিছনের আসন পাওয়া যায় নি।
"
"Three days later, the body of 7-year-old Jennifer Hudson's nephew Julian was found in the back seat of an SUV parked in the West End.
","তিন দিন পরে, 7 বছর বয়েসী জুলিয়ান, হুডসনের ভাতিজা, একটি ওয়েস্ট সাইড উপর পার্ক করা SUV পিছনের আসন পাওয়া যায় নি।
"
"To be on television and have my nieces and nephews see me, and seeing them wear my shirt to the games and be proud, it's so sweet.
","টেলিভিশনে থাকতে এবং আমার ভাগ্নি এবং ভাগ্নীরা আমাকে দেখতে, এবং তাদের গেমগুলিতে আমার শার্ট পরে এবং গর্বিত হতে দেখে, এটি খুব মধুর।
"
"Tomorrow is my eldest nephew's birthday.
","আগামীকাল বড় ভাইয়ের জন্মদিন।
"
"Two nephews also live with her.
","এছাড়া নিজের দুই ভাতিজি তার সঙ্গে থাকে।
"
"Two senior Indian clerics of the Nizamuddin Dargah Syed Asif Nizami aged 80 years and his nephew Nazim Ali Nizami had gone to Pakistan on March 8, 2017.
","এনডিটিভি'র খবরে বলা হয়, দিল্লির নিজামুদ্দিন দরগাহর প্রধান আলেম আসিফ আলি নিজামি (৮০) ও তার ভ্রাতুষ্পুত্র সৈয়দ নিজাম আলি নিজামি (৬০) ৮ মার্চ পাকিস্তান সফরে যান।
"
"Uncle and nephew looked at each other.
","চাচা আর চাচি একে অপরের দিকে তাকিয়ে আছে।
"
"Walid Husseini, the nephew of the late Faisal Husseini, who was the Palestine Liberation Organization (PLO) liaison representative for the peace negotiations at the Madrid Conference in 1991, told Al Jazeera this time When the deportation begins again, the Palestinians will not give up.
","১৯৯১ সালের মাদ্রিদ সম্মেলন শান্তি আলোচনায় ফিলিস্তিন লিবারেশন অর্গানাইজেশনের (পিএলও) প্রতিনিধি প্রয়াত ফয়সাল হুসেইনির ভাতিজা ওয়ালিদ হুসেইনি বলেন, 'বিতাড়ন কর্মকাণ্ড ফের শুরু হলে এবার ফিলিস্তিনিরা আত্মসমর্পণ করবে না।
"
"West Bengal Chief Minister Mamata Banerjee's nephew Abesh Banerjee, who is a medical student, on Friday came out in support of the protesting doctors at the state-run hospitals.
","পশ্চিমবঙ্গের মুখ্যমন্ত্রী মমতা বন্দ্যোপাধ্যায়ের ভাইপো আবেশ বন্দ্যোপাধ্যায়, যিনি একজন ডাক্তারির ছাত্র, শুক্রবার সরকারি হাসপাতালের প্রতিবাদী ছাত্রদের পাশে দাঁড়ালেন।
"
"What about being a nephew of the Prime Minister?
","- আপনি প্রধানমন্ত্রীর নাতি হোন তাতে আমার কি?
"
"What do I call my husband's nephew?
","ছোট বোনের স্বামীকে কি বলে ডাকবো?
"
"Why does dwyane wade have custody of his nephew
","কেন ডাইয়ান ওয়েড তার ভাতিজার হেফাজত আছে?
"
"Woman carries her sister's baby and gives birth to her own nephew
","মহিলা তার বোনের বাচ্চা বহন করে এবং তার নিজের ভাগ্নীকে জন্ম দেয়
"
"WyethOne of the traditional romances of Western literature, Tristan & Isolde is the story of a princess who, pledged to marry a king, as an alternative turns into involved together with his nephew, Tristan.
","পাশ্চাত্য সাহিত্যের অন্যতম সেরা রোম্যান্স, ত্রিস্তান ও ইসল্দে হলেন এক রাজকন্যার গল্প, যিনি কোনও রাজার সাথে বিয়ে করার প্রতিশ্রুতি দিয়েছিলেন, পরিবর্তে তার ভাগ্নে ত্রিস্তানের সাথে জড়িত হয়েছিলেন।
"
"Yes, my nephew will come.
","হ্যাঁ, আমার খালাতো বোন আসবে।
"
"You are not my nephew, you are my heart and soul.
","তুমি তো নোও আমার আত্মার আত্নীয়,মম হৃদয়ে মমতা।
"
"Zehri escaped unhurt but his son, nephew and brother died in the attack.
","জেহেরি আঘাত ছাড়াই রক্ষা পান কিন্তু তাঁর ছেলে, ভাগ্নে এবং ভাই এ হামলায় মৃত্যুবরণ করে।
"
"my nephews came over for dinner.
","আমার খালাত বোনরা নাস্তা খেতে চলে এলো.
"
"nephew is a boy of ten years of age.
","নবিতা একটি দশ বছরের ছেলে।
"
"two nephews, two sons-in-law.
","একজন শিশুকা, দুই আন্ডারটেকার চাচা।
"
"uncle killed by his two nephews in the land dispute
","জমি নিয়ে দু'পক্ষের সংঘর্ষে চাচা-ভাতিজা নিহত
"
"The other accused in the case are Mominur Rahman, nephew of Ziaur Rahman, Khaleda's former principal secretary Dr Kamaluddin Siddique, and former BNP lawmaker Kazi Salimul Haque and Sarfuddin Ahmed.
","এ মামলায় খালেদা জিয়া ও তারেক রহমান ছাড়া অন্য আসামিরা হলেন— মাগুরার সাবেক সংসদ সদস্য কাজী সালিমুল হক কামাল, ব্যবসায়ী শরফুদ্দিন আহমেদ, প্রধানমন্ত্রীর কার্যালয়ের সাবেক সচিব কামাল উদ্দিন সিদ্দিকী ও সাবেক রাষ্ট্রপতি জিয়াউর রহমানের ভাগ্নে মমিনুর রহমান।
"
"The Mumbai Police has arrested underworld don Dawood Ibrahim's nephew Rizwan Kaskar in an extortion case.
","মুম্বই: তোলাবাজি মামলায় দাউদ ইব্রাহিমের ভাইপো রিজওয়ান কাসকরকে গ্রেফতার করল মুম্বই পুলিশ।
"
"Her niece and nephew Sara Ali Khan , Innaya, Taimur and Ibrahim.
","সারা আলি খান, ইব্রাহিম, তৈমুর আলি খানের ঠাকুমা ও ইনায়ার দিদা।
"
"The other accused are BNP Senior Vice Chairman Tarique Zia, Khaleda's former principal secretary to Dr Kamal Uddin Siddiqui, former Mp of Magura Kazi Salimul Haque, former president Ziaur Rahman's nephew Mominur Rahman, and businessman Sharifuddin
","পলাতক তিনজন হলেন- বিএনপির ভারপ্রাপ্ত চেয়ারপারসন তারেক রহমান, সাবেক মুখ্য সচিব ড. কামাল উদ্দিন সিদ্দিকী, বিএনপির প্রতিষ্ঠাতা জিয়াউর রহমানের ভাগ্নে মমিনুর রহমান।
"
"Mehul Choksi and his nephew Nirav Modi are accused in the Rs 13,500 crore Punjab National Bank fraud case.
","মেহুল চোকসি ও তাঁর ভাইপো নীরব মোদির বিরুদ্ধে পঞ্জাব ন্যাশনাল ব্যাঙ্কের ১৩,৫০০ কোটি টাকার আর্থিক তছরূপের অভিযোগ রয়েছে।
"
